"","condition_FL_vs_ctl","condition_FS_vs_ctl","condition_LL_vs_ctl","condition_LS_vs_ctl","condition_RL_vs_ctl","condition_RS_vs_ctl","condition_SL_vs_ctl","condition_SS_vs_ctl","condition_YS_vs_ctl"
"SMC3",-2.61620945758146,-0.443923481505855,-2.67839393436685,-0.627761386957955,-1.1096622609913,-0.271168972088756,-2.53947301237928,-0.816345150347657,0.024187947775708
"CAALFM_C302710WA",0.671186369092194,-0.158148024372043,0.822030409972555,-0.0762254055078698,0.287129137770189,-0.370796017327052,0.472781962788542,-0.451323180232648,0.131152186630333
"CAALFM_C302720WA",0.444599220775039,-0.309876375309563,-0.296830186792268,0.0742656331569664,0.060252622666088,-0.108921542539765,0.759948440388643,0.617093165402206,-0.261925641137376
"tF(GAA)1",-0.609557641783695,0.0468995647600189,-0.560741634281571,-0.505293076692153,-0.735644767172784,0.428468796826184,-2.68567373933606,-0.879252958780416,-0.0654683934043329
"tR(UCU)1",0.0982235567488437,-0.0242305487914619,0.0841459373483679,-0.0251358296245229,-0.0131107064324074,0.0643249930872666,0.0977286015795354,-0.0248348523613295,0.0188311548725091
"CAALFM_C302750WA",1.52873747085402,6.40048740930005,4.88071735867996,7.28292363414742,0.792167350948435,0.560853526579331,2.27705714590769,0.240942440276151,-0.0099309250730561
"CAALFM_C302760CA",-0.8594129099015,-1.17844173208511,-1.43785032201811,-1.88241770910387,-0.59793709248418,-1.01446594324309,-0.952564040661611,-1.00947043259217,-0.582901523126868
"CAALFM_C302770CA",0.835096850061498,1.12538625663144,1.22713170577134,1.92996008939231,0.995571169954389,1.08931212899638,1.16613744601636,0.627522535535726,0.241630733990479
"SES1",-0.138610008024703,-0.312789099420164,-0.343125024348363,-1.02401941388781,-0.180492415373379,-0.48938304794161,-0.484091092740394,-0.514436413667585,-0.0717313922620008
"CAALFM_C302790WA",0.969744272813029,-0.451274316016327,0.259999552193927,2.12862608516704,-0.405422990686034,-0.232566591169686,-0.598561584371472,0.320353078261875,-0.901729899213456
"ADH4",3.41407616332633,-2.76897083895346,0.130918854056231,-0.474061412470412,-0.211035268759979,-1.01009059909604,-0.870656440739331,-0.438211585572014,-1.03879718252072
"FAA21",2.13685437880475,1.35976464574787,2.9622441386246,2.88364579076354,2.56248138129586,2.23847054115389,6.87348700257033,7.7464508716872,1.0034544370914
"CAALFM_C302820CA",0.195475100058845,-0.259070077529954,0.159194264214919,0.0475211377851623,-0.0641840069080421,-0.234561389520315,0.177478530832729,0.557211965831689,0.0413465913216595
"TFC4",-0.597048197597565,0.274352149814345,-0.273436689745915,0.182782094477002,0.0873607176401426,0.263716585954567,0.0102534959895433,0.222849820314304,0.0828482414276351
"CAALFM_C302840WA",-1.46747034568145,-0.394327931650345,-1.58263842866401,-1.17136592384161,-0.736063224063719,-0.748629437336257,-1.63054929052767,-0.652279678613324,-0.29622524191054
"CAALFM_C302850CA",-1.08245755157086,2.27542737270221,0.314444819519812,1.40637550018385,-0.601948096496512,0.0741550360819324,-0.717947566171337,-0.0688094957446777,-0.193055530945294
"THI6",1.31698641622556,2.34465148948896,1.34921208827692,3.17110546132541,0.285201493377834,1.87123863456599,0.744622752613146,0.981367469761535,0.478451310002381
"CAALFM_C302870CA",0.48381215103637,1.04324390105998,-0.0421458429003792,0.601802007139892,-2.26411258582289,0.474406877618895,-1.23733738864743,0.159297799007983,0.352598859870112
"CAALFM_C302880WA",1.71507967469833,0.212979570522759,0.279586128212031,0.359956340192975,-1.7628032471951,-0.117184178731896,-0.533057473837992,-0.396013181482615,-0.0729630003335013
"CAALFM_C302890CA",-0.00505077108139367,-0.00607182958987469,-0.0069171440793299,0.12054471608867,-0.00359520192367227,-0.00671648620673162,-0.00731644455819514,-0.00637580872003572,-0.00131525842307144
"CAALFM_C302900WA",0.208570404387473,0.233253644781764,0.162488533611545,-0.040370965850001,0.0834584099439794,0.221379166618427,0.14103714607639,0.159871081399984,-0.00830890657184094
"CAALFM_C302910WA",0.594457181236991,-1.05676819403598,-0.988721976140127,-0.618444918633451,-0.719582990186904,-1.00330910127784,-1.00925597013695,-2.24439854980519,-0.294343764955251
"CAALFM_C302920WA",0.612415089956994,1.24377531407837,0.932018928179254,4.35364050140345,0.785233747186465,1.92762282155561,1.0835275730663,2.57348796322256,1.28697848854059
"CAALFM_C302930WA",0.646603685225229,-0.595587772537751,0.848373551958038,-0.359921318832727,-0.195995133901676,-0.167646123352985,-0.0271278566582856,-0.350370268135068,-0.270223531591708
"NUO2",-0.170108246475358,-0.295414277611261,-0.382407353027419,-0.0695327770251505,-0.276406666479613,-0.171752158846253,0.090840417139434,0.377738505617534,0.183275628631313
"MET13",1.65367221526957,4.63333613392677,3.35777983250062,4.44072793176281,3.01727796160909,3.98215488267881,2.32472973493943,2.89355275781068,0.423028187013895
"KRE5",1.52175301579137,0.672771088238146,1.58302747570032,-0.281229661487709,1.09936848099389,0.455844757260917,1.76522536943286,-0.0366448226233923,0.0567590305673165
"CAALFM_C302970CA",0.0176422007976844,-0.218981377149898,0.36794130882713,-0.634449272655684,-0.0266511429439855,-0.298307516389624,0.0997057905145219,-0.51461913647159,-0.49532179583813
"CAALFM_C302980CA",-1.45721442706408,-0.786881134815949,-0.895211199000898,-1.30976263115315,-0.683682492870888,-0.578382445693145,-2.04964993131422,-1.72563969857833,0.00813974288842406
"CAALFM_C302990CA",0.0522394407472721,-0.122685422617595,-0.350914858886048,0.13470512934783,0.0458874378996322,-0.3302837529602,-0.164552252138326,-0.134141022035174,-0.0735525722755422
"CAALFM_C303000WA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"DTD2",0.353606930179668,-0.914477428761195,0.249085519883907,-1.3376176717445,0.207324619725445,-0.915360681693413,0.385976605267544,-0.748776775032694,-0.481067138609925
"CAALFM_C303020WA",1.71420233837111,-0.650054726814772,0.89457580311814,-0.479955797481424,-0.0775133454033954,-0.501295205120176,-0.856868955509135,-1.586800166393,-0.711437377860555
"ECM14",0.25572745898055,0.605177096280009,1.06202492820286,1.97307411712256,0.616683343762996,1.20422459726541,0.376491607916106,0.482912429471666,0.337191877777488
"AIP2",-0.25562823413504,0.739799711122268,0.257239386018285,0.559576171121403,0.150162383945676,0.53759501728735,-0.342179306291072,-0.441588821286143,-0.288475058421066
"PGA18",0.197239641099319,-0.177171352618739,0.179648628677581,0.279961962489237,0.161548336681237,0.23801926002897,0.579494662460738,-0.530242321502933,0.300517624055206
"CAALFM_C303060WA",0.0121671334790655,0.573553506488569,0.061903556842213,0.207353558059375,0.00439259624399497,0.502581530313716,0.0843131643540059,0.0756539455650833,0.173783654180011
"CAALFM_C303070WA",-1.12684012937073,-0.574650828176348,-2.20025282917286,-3.35159586681779,-1.61719370605098,-2.26678181462527,-0.793952043359885,-0.448004664962432,-0.466494596769782
"CAALFM_C303080WA",1.02544243073113,1.42333415469514,1.75874685377578,1.70341630066505,1.00860121308556,1.16341544510628,1.86599915738326,2.70321784071935,0.12357305288408
"USO5",-0.0750543906815379,-0.43457834782753,-0.314871478456279,-0.885355024587959,-0.368690445174146,-0.264704518856617,-0.496784440169389,-0.77996618220491,0.18094268208956
"CAALFM_C303100CA",0.0376427549956816,-0.522852315602618,0.187853698506917,-0.856373746075892,0.207091660746152,-0.147882998041642,0.0864612213313452,-0.177002850215441,-0.290183007761158
"CAALFM_C303110WA",-1.04301235211994,-1.92465580176155,-1.13320043227412,-1.65723650620557,-2.06937681680436,-1.75288280674229,-1.4905617386711,-1.2875529990238,-1.0898387093778
"DAL5",0.892910626804495,1.2540894829115,1.09974358620915,2.46275797098255,0.372522056803551,0.860621443033926,0.442837314434613,0.904288573817739,0.209314049163873
"CAALFM_C303130CA",-0.163526945368737,0.233153336272753,-0.215552028378406,-0.0286669151088774,-0.00980957077261344,0.115187107793943,0.0652126973540892,-0.0124963290361105,0.0254634000398526
"DAL4",0.165058786598073,3.86572065896411,1.14001079775917,2.09973465874432,0.622615811390618,2.52248594651899,1.10031593569588,0.729651830047573,0.488004176829629
"CAALFM_C303150WA",0.679534837404815,0.883586921618982,1.40500132707578,1.60770298971296,0.881229789515224,0.997335965161704,1.58994674859213,1.30999782847964,0.291964896430142
"CAALFM_C303160CA",0.965503136841652,0.711648915326899,1.46328567187241,0.172371544759443,1.08712941605282,0.59638799248113,1.28485844256956,0.0318288270977506,0.262141170944129
"SEC13",1.06749431120074,0.118376458051565,1.24089057450841,-0.263552585912994,0.728979234625203,0.10658226209376,1.21583775972311,-0.11839765657833,0.157187245151938
"PNP1",1.1639815840127,1.00579963432238,1.65556013545226,1.72535749757748,1.05038429886543,1.19997385504407,1.58670768251192,0.893173339596847,0.562472547797273
"CAALFM_C303190CA",0.761968052104086,-0.399668558626533,0.109750069405443,-0.41101794040868,-0.0557135809391873,-0.253997041922127,0.965665746188733,0.736083293763322,-0.0983719394066715
"CAALFM_C303200CA",-0.0613568156161021,-0.296499379033009,-0.195856045775894,-0.541978321335863,-0.0960307067635528,-0.415844914420603,-0.0142746169067433,-0.14802198176741,0.157102998016935
"CAALFM_C303210WA",1.0220639066786,-0.328791402927432,0.732966558544838,0.372938712028401,0.715071184587278,0.207750617182079,0.651367997739118,-0.336488295070887,-0.0265675348576858
"tK(CUU)1",-0.03773955118697,-0.135095744275553,0.0578465322658438,-0.13759380782945,-0.0204645295126231,-0.127161749255104,0.00225830340472927,-0.0355289809664275,-0.0298755577636037
"CAALFM_C303230CA",1.61866648300282,1.92437308117468,1.8968805660167,1.92715428592033,1.27162717348588,1.3651930328374,1.54877791246541,1.00431634807191,1.1956547936298
"CAALFM_C303250WA",-0.245106144404741,-1.26114826516509,-0.532055398172129,-1.82403883186021,-0.269369282961286,-1.45219362265473,-0.136756485902559,-0.916555753419826,-0.775967113763405
"CAALFM_C303260WA",-0.387475033820549,-0.612183416517806,-0.77582118600581,-0.842489006673638,-0.43951791661667,-0.611249099218474,-0.640196403325687,-0.483920567939573,-0.243353092594977
"CAALFM_C303270WA",0.632480700789056,0.722194423860347,0.868659823928684,1.66759837901886,0.344416910930419,1.09002198985296,1.13143408916658,0.963400542014105,0.967910399435706
"HTA3",-0.311180002082577,0.440328379313081,-0.018338562555339,0.441215662166233,-0.0673814278710066,0.866067925044727,-0.637797978534788,-0.168110743691324,0.767008287146981
"NPR2",-0.00633079643479316,-0.306202498248488,-0.239048563110458,-0.447682055246431,0.0339048801549903,-0.316123608309294,0.142283591889546,-0.329024020016346,-0.643376775192532
"CAALFM_C303300CA",-0.542538204007477,-1.01519160473123,-0.577496981212453,-1.5638463740657,-0.40509296754173,-0.936835014706781,-0.411794508286262,-1.00291799694044,-0.442918425327348
"CAALFM_C303310CA",-0.195557564689963,-0.549991341911514,-0.455363560934417,-1.11512303219365,-0.418262922573486,-0.64596794054908,-0.971251999783976,-0.995092190539954,-0.301982761002868
"RUB1",0.351995636185161,-0.191028884964742,0.682516357787795,-0.0801216532044853,0.393063800751219,0.0732385202551163,0.282718287757364,0.0846914452398898,-0.0014166752860094
