"","condition_YL3_vs_ctl"
"CAALFM_C306820CA",-0.0174152375950702
"CAALFM_C306830CA",-0.702550937459504
"tW(CCA)2",1.57369928141875
"FCR1",-1.4735921438968
"CAALFM_C306860CA",2.75667705056299
"TDH3",5.07380669679651
"CAALFM_C306880WA",0.323528484564985
"PMT2",-1.01537254330363
"ISA2",-0.0402418756400611
"TPD3",0.419802488347274
"CAALFM_C306920WA",2.26557562215958
"CAALFM_C306940WA",3.83015136293082
"CAALFM_C306950WA",1.08754901765165
"tY(GUA)3",1.10155875393064
"CAALFM_C306970WA",-0.185467466450038
"HUT1",-0.677884904596595
"CAALFM_C306990WA",0.0949423173055255
"RPD31",0.060579502586211
"POS5",1.5366049898584
"SSN6",-0.472109490430338
"CAALFM_C307030CA",1.15378475151476
"YSA1",4.18632174036284
"CAALFM_C307050WA",1.62841836226636
"FESUR1",0.0776224630615768
"CAALFM_C307070CA",0.217173734859914
"RRD1",1.66495729689449
"HHT1",-0.391977859614422
"CAALFM_C307100CA",0.302529212372692
"CAALFM_C307110WA",-0.382566002900901
"CAALFM_C307120WA",2.8623621728931
"CAALFM_C307130WA",0.514920503406859
"CAALFM_C307140CA",-0.329951104471886
"RPS12",0.333176682391225
"PGA32",0.445866592928928
"CAALFM_C307170CA",0.412320649030615
"BMT1",-0.170793431275753
"ZFU2",-0.156251463843142
"MET8",0.482804439344679
"PRO2",0.39366184956009
"CAALFM_C307230WA",-0.574914695332764
"CAALFM_C307240WA",-1.53375481128818
"GCD2",-0.696194885254485
"ECM29",-0.0122716929300422
"UBI4",-1.4382577272602
"CAALFM_C307280CA",-1.37757150425853
"CAALFM_C307290WA",-1.19626352700006
"NOP13",-1.10893645369145
"SLK19",3.43701750672639
"MDS3",-0.121036409475837
"CAALFM_C307330WA",-1.06678160712521
"GCY1",3.79508791635939
"CAALFM_C307350WA",0.97509649186698
"DLD2",1.57725470668786
"CAALFM_C307370WA",-1.04532752619396
"CAALFM_C307380WA",-0.464245531547934
"CAALFM_C307390CA",-0.0181025211325983
"CAALFM_C307400WA",-0.453833758038356
"KRS1",-0.344932540750518
"CAALFM_C307420WA",-0.0622004609440387
"CAALFM_C307430WA",-0.34606953219329
"TPI1",4.17484099812789
"CAALFM_C307450CA",1.38480509630839
"CAALFM_C307460WA",-0.413678326886399
"CAALFM_C307470WA",0.44398500052723
"CAALFM_C307480WA",-0.427743529182502
"CAALFM_C307490WA",1.67919259743486
"VAN1",-0.707241811559011
"SNR52",0.444711901441441
"tR(UCU)5",-0.00226379145484572
"tF(GAA)5",0.240440341845936
"CAALFM_C307540CA",-0.421806085613737
"CAALFM_C307550CA",-0.460444529800607
"TCC1",0.608469142425084
"CAALFM_C307570CA",1.75376911066949
"CAALFM_C307580WA",2.46758350199386
"CAALFM_C307590WA",-0.597440854944152
"CAALFM_C307600WA",-0.780680388765
"TIP120",0.692182374021433
"RIT1",-1.15374814067866
"CAALFM_C307630CA",-0.482663513757369
"FUM12",2.79559022036614
"CAALFM_C307650CA",-0.339129361480564
"CAALFM_C307660WA",-0.897407962429614
"CAALFM_C307670WA",0.207176449232102
"CAALFM_C307680WA",0.19644981471867
"CAALFM_C307690CA",-0.128547521498369
"CAALFM_C307700WA",0.0442633361046348
"ABD1",-0.57975920313581
"WOR4",0.449806603049495
"CAALFM_C307740WA",-0.220154327490243
"UTP9",-0.913968094575985
"CAALFM_C307760CA",-1.16177819511689
"CAALFM_C307770CA",-0.385591031806906
"NUP159",0.522777685109457
"STD1",-0.201608630179696
"CAALFM_C307800CA",-0.915276188956444
"SEC61",-0.986851251404476
"CAALFM_C307820WA",-0.560723878820054
"FBP1",1.21802989969699
"CAALFM_C307840CA",NA
"CAALFM_C307850WA",0.510689714060114
"MRR2",-0.482047796990101
"CAALFM_C307880CA",1.29799914843895
"TIM8",-0.14264823426369
"CAALFM_C307900CA",0.287060100638424
"CAALFM_C307910WA",NA
"CAALFM_C307920WA",0.239142407817649
"CAALFM_C307930CA",NA
"CAALFM_C307940WA",-0.732366947417619
"SRB1",-0.685966101964877
"TLO8",1.76459765173177
"TLO9",2.09610984897961
"CAALFM_C400020WA",0.786261806749796
"CAALFM_C400030CA",-0.861329848960031
"CNH1",-0.386751098214082
"CAALFM_C400050WA",0.820292729771368
"CAALFM_C400060WA",-0.0914941572468315
"CAALFM_C400070CA",-0.181402313263822
"CAALFM_C400080CA",-0.950769867963946
"PHR3",0.365570918973075
"CAALFM_C400100CA",-0.0158981389532966
"FRP1",-3.92108967610562
"PGA7",-3.15972014135053
"RBT5",-3.70737143992839
"HIS4",2.58348226662388
"PEX5",0.599763235265912
"CAR2",0.702800188344306
"CAALFM_C400170WA",-0.32968157618583
"ECM7",-0.729931112048704
"CAALFM_C400190WA",-0.680094146012113
"MET15",3.71048717649711
"CAALFM_C400210WA",0.106734404402471
"SUB2",-0.197939848122149
"CAALFM_C400230WA",-0.0955631665057406
"PRO3",0.0783006994410147
"CAALFM_C400250WA",NA
"CAALFM_C400260WA",-0.75305132540386
"ATP2",1.16952393717578
"STE24",-0.083621521904633
"CAALFM_C400290CA",-1.46015190090305
"SWI1",-0.488107028592641
"MNN10",-0.713631889437593
"CAALFM_C400320CA",2.21146934132715
"CAALFM_C400330CA",0.394529018900487
"PTC7",0.468353920151114
"PEP7",1.08002394392328
"RCH1",-0.706118864010117
"HOF1",1.02796557109229
"CAALFM_C400380WA",-0.226688529654719
"CAALFM_C400390WA",-0.719704571594298
"MNR2",-0.560207653658824
"CAALFM_C400410WA",-0.088204205840965
"CAALFM_C400420CA",0.411406290263591
"MEP2",0.0788168286776465
"OPT7",1.6915742169074
"PGA10",-0.316980491085408
"CAALFM_C400460CA",-1.055391443045
"CAALFM_C400470CA",-0.539370188413628
"DUR4",-0.454032671786859
"CAALFM_C400490WA",0.00840734685131092
"CAALFM_C400500WA",0.803472381168435
"RLP24",-1.01480143377625
"PAM18",-0.433145380499202
"CAALFM_C400530CA",-1.32882269528379
"NMD5",-0.902708135143447
"tG(CCC)1",0.640405932023618
"CAALFM_C400560CA",1.66934140701128
"PCT1",0.687554156227433
"CAALFM_C400580WA",0.424610406210156
"CAALFM_C400590CA",0.51022634088025
"MUC1",0.272819588586285
"CAALFM_C400610WA",-0.69356184974524
"SPC2",0.0359088076458226
"SEC72",-0.638010202776248
"CAALFM_C400640WA",0.385946412875387
"HIS5",2.073520076124
"CAALFM_C400660WA",0.00904145688012909
"TOK1",-1.32827491268944
"CAALFM_C400680WA",-0.272759023897724
"CAALFM_C400690CA",0.0646176741856747
"CAALFM_C400700CA",0.497725202167803
"CAALFM_C400710WA",1.48260482987137
"CSP2",-1.24605654858167
"CAALFM_C400730CA",-1.24565772123153
"CAALFM_C400740WA",-0.478929288823205
"CAALFM_C400750CA",-0.0358890824188547
"ZCF21",-0.979042588950459
"CAALFM_C400770CA",0.195345921785242
"CAALFM_C400780CA",0.656516861280173
"MLH1",-1.0589745096478
"CAALFM_C400800WA",-1.18839792361962
"CAALFM_C400810CA",-0.742730129615351
"CAALFM_C400820WA",-0.340771111092976
"SPS20",1.91632266721739
"CAALFM_C400840WA",0.07120811615786
"CAALFM_C400850CA",-0.224793579456382
"CAALFM_C400860CA",-0.424037435484677
"tG(UCC)2",0.116392435814725
"CAALFM_C400880WA",-0.514898849626598
"ARO1",0.287895981205925
"tG(GCC)5",0.4889786020177
"CAALFM_C400910CA",-0.790590370920735
"CAALFM_C400920CA",-1.29644285545956
"tG(GCC)4",-0.0328301985482012
"CAALFM_C400940WA",-0.789650332294202
"CAALFM_C400950CA",3.02853212026839
"PTC8",-1.02994233742257
"MDN1",-1.23621844736974
"MRV1",-0.014006876615784
"CAALFM_C400990WA",-1.5434236497028
"PGA57",-0.549869450110909
"DAG7",-2.24285905138751
"CAALFM_C401020CA",0.359791365829958
"RPL40B",0.236636077841892
"MLP1",0.214573520144259
"HGT17",0.306248198974167
"RAT1",-0.635991208234808
"CAALFM_C401090CA",-0.913163436817269
"AGP2",-1.95040617281971
"tD(GUC)6",0.0565041684954592
"CAALFM_C401120CA",-0.375741490201277
"CAALFM_C401130CA",-0.846941256943455
"CAALFM_C401140CA",1.35837098458166
"ASK1",-0.49258864273423
"CRD2",-0.737031279267399
"BMT9",-0.488993560979312
"CAS5",-0.651656051903371
"AAT22",1.16126223116217
"tS(UGA)3",-0.00433250409448633
"CAALFM_C401220CA",-2.04923697022707
"CAALFM_C401230CA",-1.23093588345084
"CAALFM_C401240CA",-1.36959131038828
"NAT4",-1.37123538291467
"RLM1",-0.279094790781211
"RPS6A",-0.0541768675369787
"CAALFM_C401280CA",0.080797838271596
"CAALFM_C401290WA",-0.359653134845943
"CAALFM_C401300WA",1.59856982299586
"CAALFM_C401310WA",-0.257119037973177
"OPT6",0.568781686314412
"CAALFM_C401340WA",0.540085774186417
"PGA53",-0.0545436645176022
"ILV6",1.66127371828692
"ZCF27",-0.552912283863591
"HAP3",-0.844508000299732
"UEC1",-0.782395909319982
"BEM1",-0.758191382063907
"CAALFM_C401420WA",-1.52682342423098
"CAALFM_C401430CA",1.04628861476974
"NMT1",0.868190537222273
"PWP1",-0.921541398458137
"CAALFM_C401460CA",0.993724622441576
"CAALFM_C401470WA",0.545622887666221
"NIP1",-0.232529735480501
"CAALFM_C401500WA",-0.954550947208328
"CAALFM_C401510WA",1.34292146198487
"RPL20B",0.255332498101466
"ERG251",0.0771222067764269
"CPA1",1.42806504542788
"CAALFM_C401560CA",-0.546843325029599
"CAALFM_C401570CA",0.200410638130033
"CAALFM_C401580CA",0.711784290665438
"CAALFM_C401590CA",0.0668390736805753
"CAALFM_C401600CA",0.2456832286895
"CAALFM_C401610CA",-0.311567325734757
"CAALFM_C401620CA",-0.031882208539089
"CAALFM_C401630CA",0.129018944658554
"CAALFM_C401640CA",0.14710730168861
"CAALFM_C401650CA",0.107012873626818
"CAALFM_C401660WA",0.0599549820628322
"CAALFM_C401670CA",0.239717029886322
"TOA2",0.686877290231132
"HRT2",3.50592849479133
"NHP6A",0.966342002211784
"CAALFM_C401710CA",-0.656160491087869
"CAALFM_C401720CA",-1.08231832039077
"CAALFM_C401730CA",0.440733445423961
"TIM12",0.846298282415166
"FBA1",4.16270272356909
"CAALFM_C401760WA",0.215789652340271
"POL30",-0.502775813215291
"CAALFM_C401780CA",0.134584615388865
"CAALFM_C401790WA",2.19841648029655
"CAALFM_C401800WA",-2.05313223880618
"CAALFM_C401820CA",-0.391847065354462
"CAALFM_C401830CA",2.28405061445428
"CAALFM_C401840CA",1.79393487459388
"PDC12",-0.174414548769438
"CAALFM_C401860CA",0.3668775664995
"ERG8",0.651427311648175
"TYR1",-0.133070176359052
"ARL1",-0.0706256675069091
"MDH1-1",6.12885232249882
"CAALFM_C401910WA",0.483351145230101
"DPM3",-0.816468130908051
"CAALFM_C401930CA",-0.143180279256265
"PHO89",0.477944611296412
"CAALFM_C401950WA",1.0913226981946
"CAALFM_C401960CA",-0.186834986711054
"CAALFM_C401970WA",1.32826874500517
"CLC1",0.325149215607739
"CAALFM_C401990WA",0.794368378193162
"RGA2",-0.75559024848877
"HSX11",-0.932047910049186
"CAT2",5.08099874224053
"RFX2",-0.696804763167647
"CAALFM_C402040WA",0.277321813180035
"HGH1",-0.704623205708747
"TFG1",-0.103783195353243
"PHO114",2.10141796660782
"CAALFM_C402080WA",0.804636088114601
"CAALFM_C402090CA",-0.73635832266885
"CAALFM_C402100CA",1.02204035841958
"CAALFM_C402110WA",1.02324368604724
"ERV29",-0.441765649648941
"CYT2",-0.371552415173991
"TIM10",0.476536810918636
"CAALFM_C402150CA",0.384182575694018
"CAALFM_C402160CA",0.530033113705314
"CAALFM_C402170CA",-0.823119947997279
"ZCF26",-0.903573128119839
"CAALFM_C402190CA",-0.0520690674433136
"CAALFM_C402200CA",2.8951309362017
"CAALFM_C402210WA",-0.268888276329918
"ZCF25",-0.600006111859131
"CAALFM_C402230CA",-3.92904516412484
"CAALFM_C402240CA",-3.20639867798409
"BGL2",-1.54491551345186
"CAALFM_C402260CA",-0.955278076284684
"BFR1",-0.766589682638019
"IDI1",-0.2933590966289
"LAB5",-0.553110411156854
"HOS3",-0.411706216021726
"BEM3",-0.402071275963279
"SOD1",2.12468584914544
"CAALFM_C402330CA",3.03174366006029
"CAALFM_C402340WA",2.0071504985582
"AMS1",3.56064774190671
"PGA59",-0.514964392925302
"PGA62",-1.76619542582286
"CAALFM_C402400CA",0.290051459329493
"AHP1",3.39797448987049
"CAALFM_C402420CA",0.175229458755538
"CAALFM_C402430WA",-0.196300126077083
"PGA38",1.37890623918685
"CAALFM_C402450WA",0.109516980574381
"CAALFM_C402460WA",0.429569682989956
"CAALFM_C402470CA",0.997753423098745
"TIM13",0.378314214935324
"ZCF15",-0.337797822617035
"ADR1",2.8218534635986
"CAALFM_C402510WA",0.638831901689347
"CAALFM_C402520CA",-0.0640387923911576
"ARG83",1.0742392745775
"RGT1",1.25272141240209
"EMP70",-0.425238351198835
"UME7",-1.95561020387303
"CAALFM_C402570CA",1.55709229895431
"CAALFM_C402580WA",0.00652982270430942
"CAALFM_C402590CA",-1.26384890991176
"CAALFM_C402600CA",-1.68602097594253
"SUL2",0.401828259254577
"CAALFM_C402620CA",3.67651681078435
"HFL2",-0.364307819985516
"SEN2",-1.61911561427537
"CAALFM_C402650CA",0.23020080443823
"CAALFM_C402660WA",-0.0198184268088047
"CAALFM_C402670WA",1.25645490644136
"CAALFM_C402680CA",-0.162957603750111
"CAALFM_C402690WA",1.69628204002786
"CAALFM_C402700WA",-0.220451830078732
"GRX3",-0.222338668739444
"CAALFM_C402720CA",-0.877150811842409
"CAALFM_C402740WA",-2.29620887964136
"HIT1",-0.243370522946832
"CGR1",0.0231518030197144
"CAALFM_C402770CA",-0.11327965688158
"CAALFM_C402780WA",-0.569109269111937
"SAS10",-1.03629436453978
"RPC53",-0.910822926302925
"CAALFM_C402820WA",-1.89729848986844
"HCA4",-1.00394521255476
"MED20",0.667798166817579
"CAALFM_C402850WA",-0.777252052055377
"CAALFM_C402860WA",2.33341356331006
"ZUO1",-0.575912601969801
"CAALFM_C402880CA",-0.502385207971546
"QCR9",0.478638042142764
"CRH11",-2.09162234627711
"CAALFM_C402920WA",-0.646906236180348
"CAALFM_C402930WA",0.169283712304619
"ABP1",2.86557710631347
"CAALFM_C402950CA",1.03627051636526
"CAALFM_C402960WA",-0.252354587262825
"UBR1",-0.608396157511072
"TYS1",-0.441051298440878
"GST2",-2.78172737050831
"CAALFM_C403000CA",-2.31094911639028
"tT(UGU)1",0.0646555508662977
"CAALFM_C403020WA",0.261834616935913
"NAN1",-0.654701749543485
"CAALFM_C403040WA",-0.724171706875556
"CAALFM_C403050CA",2.40354705497881
"PGA54",-0.931402695229732
"CAALFM_C403080WA",-0.678978228468844
"CAALFM_C403090WA",1.03800164526352
"RBT7",-0.898341943848443
"CAALFM_C403110WA",-0.0790824560793047
"BUB1",-0.551497670598361
"CAALFM_C403130WA",0.229813987774811
"CAALFM_C403140CA",-0.680783457639606
"CAALFM_C403150WA",-0.620295661400642
"CAALFM_C403160CA",-0.0476038181205097
"CAALFM_C403170WA",-1.20821030778949
"NCP1",0.58713792044579
"CAALFM_C403190WA",0.0799414982219257
"CAALFM_C403200CA",1.0690104675811
"CAALFM_C403230CA",-0.894982419902407
"RHD2",-0.231129204380042
"RPF1",-1.08902822695274
"MSN5",-0.321343424522216
"CAALFM_C403290WA",0.0705388201754343
"CAALFM_C403300CA",-1.41701134345357
"CAALFM_C403310CA",-1.80948850235465
"CAALFM_C403320WA",0.7233931967886
"IPK1",-0.374305595562541
"CAALFM_C403340CA",-6.37180773507067
"CAALFM_C403350CA",0.101139160290086
"VTC4",0.751813856383161
"CAALFM_C403370CA",3.11126147637856
"DAO2",2.18807034711385
"CSH3",0.787963731502742
"CAALFM_C403400WA",0.950534433985792
"CAALFM_C403410WA",0.284310688634944
"MOH1",-0.50701465042858
"DOT4",-1.17341164823947
"JAB1",0.531389032237373
"CAALFM_C403460CA",0.137715494743662
"ECE1",-0.90741472031786
"CAALFM_C403480CA",-0.307478885783766
"CAALFM_C403490CA",-0.467822983184736
"CAALFM_C403500CA",0.0942364112080918
"HWP2",0.621676213673727
"RBT1",-1.04805548813128
"CAALFM_C403530WA",-1.02249102076206
"ECM38",1.88551461062746
"RAD2",-0.497447883654723
"CAALFM_C403560WA",-0.0598675498793315
"HWP1",-1.74804897686503
"CAALFM_C403580WA",0.924810902774381
"OSH3",1.70817555296044
"CAALFM_C403600CA",1.71932861249492
"tQ(UUG)1",0.0993051136169826
"CDR3",-0.950419517446202
"tG(GCC)2",0.0370017452397647
"tD(GUC)4",0.0107064250703727
"tD(GUC)3",-0.0196554507884874
"tD(GUC)2",-0.324482025225916
"SPO75",-0.670555542348538
"CAALFM_C403680CA",-0.617671658610943
"CAALFM_C403690CA",-0.459275962977337
"CAALFM_C403700WA",1.05886481957337
"CAALFM_C403710CA",-0.252287858651316
"CAALFM_C403720CA",0.129661537855321
"CAALFM_C403730CA",-0.657826015102318
"CAALFM_C403740WA",-0.6503241034115
"CAALFM_C403750CA",-0.029105053811134
"CAALFM_C403760WA",0.571290676716728
"CAALFM_C403770WA",1.17113257741787
"CAALFM_C403780CA",0.842845507920446
"RPN6",0.805169488822198
"NUP84",0.0144012388542198
"CAALFM_C403810WA",3.86650834324031
"HRQ2",0.375190000044439
"CAALFM_C403830WA",-0.756359775256415
"RRP42",-0.441901194316541
"CAALFM_C403850WA",-0.246200020592205
"CAALFM_C403860CA",0.265895169953431
"CAALFM_C403870CA",0.14690899939903
"CAALFM_C403880WA",-0.260884720994613
"PTP2",-0.146499225028508
"RAM1",0.681415739708803
"FGR28",-0.186556454838102
"CAALFM_C403920WA",0.429361771599641
"CAALFM_C403930CA",0.476663532965956
"PYC2",-0.438227790316284
"CAALFM_C403950CA",-0.998882497111476
"CAALFM_C403960WA",0.0616272107604629
"CAALFM_C403990CA",-1.65114754134889
"MET4",3.70947657277958
"CAALFM_C404010WA",0.368073569977167
"CAALFM_C404020CA",0.158858844156269
"JEN2",0.187276899099095
"CAALFM_C404040WA",0.0203554973433224
"RHD3",0.760034423314536
"PGA30",0.119518674983973
"PGA31",-6.02443688772278
"CAALFM_C404090CA",-0.737969187790549
"ECM1",-0.242840121875102
"CAALFM_C404110WA",0.702214521354197
"CAALFM_C404120CA",0.315815730380509
"CAALFM_C404130WA",0.349014006131776
"CAALFM_C404140WA",1.73032800694974
"PDB1",0.686059642351039
"CAALFM_C404160WA",0.623645264680368
"AXL2",-1.6027848147165
"CAALFM_C404180CA",-0.307662407634371
"CAALFM_C404200CA",NA
"CAALFM_C404190CA",-1.25283107570044
"SOH1",-0.249639732556458
"DUO1",-0.623486413044012
"CAALFM_C404230WA",-0.367025423216827
"CAALFM_C404240CA",-1.12380598774084
"CAALFM_C404250WA",0.996338453264251
"FZO1",-0.272975591289848
"CAALFM_C404270WA",0.101837499266124
"CAALFM_C404280CA",0.720977693709866
"SEC15",0.334005681093949
"CAALFM_C404300CA",0.393821371977567
"COX11",0.277472708568822
"FRE10",-2.8191334102522
"CAALFM_C404330CA",1.57563239166658
"YFH1",0.907522736496635
"CAALFM_C404350WA",-0.52280671930407
"CAALFM_C404360WA",-1.92762326769127
"VAC7",-0.657816617064748
"CAALFM_C404380CA",-1.4334537600561
"CAALFM_C404390WA",0.00655595240028835
"CAALFM_C404400CA",-0.290747378966752
"LYS4",2.30275969530318
"FGR3",-0.359608362492461
"MRP8",0.351527983939209
"CAALFM_C404440WA",-0.253980374023708
"ATG1",0.365920931824539
"CAALFM_C404460CA",-0.5680574185857
"SAP10",-1.78255689290553
"EFB1",0.0732536908866629
"CAALFM_C404490CA",-0.321060857044278
"CAALFM_C404500CA",-0.281702674931726
"CAALFM_C404510WA",0.708723972157464
"CAALFM_C404520WA",-1.02248873400253
"PHR1",-0.492267131416979
"CAALFM_C404550CA",1.70776366707033
"CAALFM_C404560CA",-0.571704798217526
"RCE1",-0.0808985547497534
"ZDS1",-1.18876648822292
"SCS7",-1.28542452132242
"CAALFM_C404600CA",0.356504775603224
"CAALFM_C404620CA",-0.0378910549403071
"CAALFM_C404630CA",0.624434907642878
"GOA1",0.143934393290511
"CAALFM_C404650WA",-0.100401251736879
"CAALFM_C404660CA",0.217156785621433
"CAALFM_C404670CA",-1.15986164998361
"tQ(UUG)5",-0.0130679341185403
"tQ(UUG)4",-0.00690977794554484
"SSZ1",-0.351146928247029
"GYP1",0.877749977971289
"CAALFM_C404720WA",2.07602599042086
"BAS1",-0.209357545846033
"tI(AAU)4",-0.00143072242499994
"CAALFM_C404750WA",0.972747605262071
"CAALFM_C404760CA",0.24996521487292
"MNN22",-3.45109065702297
"PMT6",0.214217141830409
"FAV1",-1.07129145309686
"CAALFM_C404800WA",-0.332160080920073
"CAALFM_C404810CA",-0.772000985784664
"CAALFM_C404820CA",0.208298050884315
"DCR1",-0.900665337852484
"AGP3",-1.10957112143251
"CSR1",-1.10864332463445
"CAALFM_C404860WA",-0.630854651547921
"CAALFM_C404870CA",0.386634590863469
"FGR10",-0.274880386665538
"RPL24A",0.308313793032611
"RPL30",0.128088557831944
"SPC34",-0.675181116816218
"CAALFM_C404920WA",-0.301158903443662
"CAALFM_C404930CA",-0.266732429401123
"CAALFM_C404950WA",-0.813120587170176
"CAALFM_C404970CA",0.815901484162633
"CAALFM_C404980WA",0.161187772310169
"CAALFM_C404990CA",-1.05704010081869
"CAALFM_C405000WA",-0.405466821992626
"CAALFM_C405010WA",-1.11950442814729
"IMG2",-0.207707581976675
"SSK2",-0.241267065697671
"CAALFM_C405040WA",1.23924260530008
"PPG1",-0.128334635977915
"CDL1",-0.665568350625482
"ARG8",1.08231820126786
"CAALFM_C405080CA",0.511761195009441
"SRB8",0.484037746625857
"MYO5",0.199167076530144
"HAP41",-1.45237319411232
"ALD6",2.50690542578873
"GDB1",3.39491465041596
"VAC8",-0.0629438104050021
"CAALFM_C405160CA",0.0205605074569683
"NBP35",-0.660943303542139
"CAALFM_C405180CA",-0.310445723818284
"EDC3",0.178556952474353
"CAALFM_C405200CA",-0.540987342272407
"CAALFM_C405210WA",-0.207389670271475
"CAALFM_C405220CA",-0.263525231812411
"CAALFM_C405230CA",-0.465141152779436
"VPH1",0.25936319285948
"CAALFM_C405250WA",-2.10246912928417
"CAALFM_C405260WA",-0.513854260714472
"RAD59",-0.0742657262566145
"USO1",-0.287594587121632
"ABZ1",0.561706171833013
"XKS1",0.524330550796698
"CAALFM_C405310WA",0.946751885107247
"LYS1",1.15587194149631
"CAALFM_C405330CA",-0.768048537963137
"CAALFM_C405340WA",-0.483049807947387
"CAALFM_C405350WA",-0.988784829182736
"CAALFM_C405360CA",0.318710190177504
"PUF3",0.0454952363266198
"CAALFM_C405380CA",0.536280248003037
"CAALFM_C405390WA",4.10182991372033
"CAALFM_C405400CA",-0.662368068425003
"TSC2",-0.187346768363334
"GAP5",-0.195955246805278
"CAALFM_C405440CA",-0.174405543227715
"CBR1",0.390144771437156
"OFD1",-0.610213742228014
"FGR6-10",-1.59835810558029
"HOM3",1.78286642373665
"GVP36",1.29645513113823
"ARO9",-0.637284498188213
"TUB4",-0.326659516637456
"CAALFM_C405580CA",-0.0679870589331063
"CAALFM_C405590WA",-0.201355606906475
"GYP2",-0.0760698976173681
"CAALFM_C405610CA",0.338957388640966
"CAALFM_C405620CA",0.627746015401058
"CAALFM_C405630WA",-0.307197078430611
"CAALFM_C405640CA",0.391787192504193
"CAALFM_C405650WA",-0.876728630282061
"BRN1",-0.743527145310907
"YME1",0.206109728535039
"PHO4",0.622377078415057
"SEC23",-0.263918042883066
"ZCF5",-0.447601244675646
"CAALFM_C405730WA",2.99221573783034
"CAALFM_C405740CA",-0.400213869186751
"LEA1",-0.607962961585209
"CGT1",-0.376372964142557
"CFL1",0.436262274475275
"CFL2",-1.16575772972989
"CAALFM_C405790WA",-0.193342962253696
"CAALFM_C405800CA",-0.0834605604208137
"CAALFM_C405810WA",-0.427195914278287
"CAALFM_C405820WA",1.38236233925742
"CAALFM_C405830WA",-0.124971158976899
"FRE3",-1.58309181531227
"CAALFM_C405850CA",0.851401230242243
"CAALFM_C405860WA",0.475381844120792
"CAALFM_C405870CA",-0.393453425719803
"GAT1",0.610913777700092
"CAALFM_C405890WA",1.75657589266678
"CAALFM_C405900CA",-1.84803955237442
"VPS11",0.74129264317894
"PGA49",-0.150114792782776
"PPS1",0.305341286764967
"tT(UGU)2",0.147178777174084
"NIF3",0.764912271259111
"CAALFM_C405970WA",0.321645751396217
"CAALFM_C405980CA",-1.20123191302784
"tS(UGA)2",-0.0175471048313252
"ALG1",-0.136466889509593
"HOS1",1.28964254045643
"CAALFM_C406020CA",-0.785625775387453
"CMD1",-0.409422773047087
"CAALFM_C406040WA",-1.90825204521518
"MED3",-0.137270263160547
"VPS13",1.16147084425202
"FMT1",-0.365161502259367
"CAALFM_C406080WA",-0.0644369089686403
"CAALFM_C406090CA",-0.578807391480677
"CWH41",0.580036399947669
"TRP5",0.623612966960363
"GDH3",2.00874897005977
"CAALFM_C406130WA",-0.341822744990741
"CAALFM_C406140CA",-0.0281441235175234
"CAALFM_C406150CA",-0.118389155825779
"CAALFM_C406160WA",1.16573704924903
"CAALFM_C406170CA",-0.307444696379802
"CAALFM_C406180CA",-1.84880506114458
"MPH1",-1.53705625291682
"CAALFM_C406200WA",-0.439017721998844
"CAALFM_C406210CA",-1.10411479279293
"CAALFM_C406220CA",-2.32389590262106
"CAALFM_C406230CA",-0.130839496524014
"CAALFM_C406240WA",0.937677273683193
"SEC3",-0.0524193514698934
"PGA43",0.206470939440925
"ERG26",0.610583801212922
"CAALFM_C406280CA",0.0362305099795367
"CAALFM_C406290WA",0.24481838101131
"PGA42",-0.429892850561104
"PGA41",-0.470680143233431
"AGO1",1.5094400076573
"NUP60",-0.506683750142807
"CAALFM_C406360CA",-1.78579225429307
"CAALFM_C406370CA",-0.0111142212753054
"SOU2",0.306490094453395
"SOU1",2.57359109017748
"VMA8",1.11487427410057
"CAALFM_C406410WA",-0.341210547926033
"CAALFM_C406420WA",-1.44456575914562
"CAALFM_C406430CA",0.99960463772176
"CAALFM_C406440CA",2.17343378277295
"CAALFM_C406450WA",-0.276942109171595
"CAALFM_C406460CA",0.270714913756684
"CAALFM_C406470WA",-0.272996039954729
"CEK1",-0.697361820263249
"PRI2",-1.4348080027789
"CDC68",-0.146252817897927
"CSO99",2.41232558810097
"CAALFM_C406520WA",0.147103402459135
"XUT1",-0.936049248834381
"MNN4",-1.34026427607522
"IFF5",0.809123659236426
"PGA15",0.239332589292052
"PDC11",3.49136333510821
"CBF1",0.464791119523425
"CAALFM_C406590WA",-0.321170320323435
"TOP2",-1.25339281730282
"SDH12",0.950662427830132
"CAALFM_C406620CA",-0.879419332167163
"CAALFM_C406630CA",0.257797960912031
"CAALFM_C406640CA",-0.608816950606091
"CAALFM_C406650WA",0.432394723459494
"CAALFM_C406660WA",-0.10496978719211
"CAALFM_C406670WA",1.53798063013962
"CAALFM_C406680CA",-0.694634975382876
"CAALFM_C406690CA",0.0241503671450992
"CAALFM_C406710WA",-0.237267146065477
"NOP1",-0.301470587928616
"CAALFM_C406730CA",0.0522482875324348
"CAALFM_C406740CA",0.886695586580371
"GUT2",-0.295532100421913
"CAALFM_C406770WA",-0.567442971184458
"OYE32",-0.89530202321386
"CAALFM_C406790WA",-0.874434987521178
"CAALFM_C406800WA",-0.680591041598605
"CAALFM_C406810CA",0.0175929503407821
"CZF1",0.13567676231761
"CCT6",-0.561962541813207
"CAALFM_C406840WA",0.149253083133828
"CAALFM_C406850CA",-0.813399577943965
"CAALFM_C406860CA",0.984762357726105
"RPT5",-0.016802271982144
"CAALFM_C406880CA",0.267975928235513
