"","condition_FS30_vs_ctl"
"CAALFM_C101720CA",0.716891179075074
"tA(AGC)3",-0.0124239239700647
"CTN1",5.35671569523385
"CAALFM_C101750WA",2.19881007390262
"FGR38",1.59261280985694
"MAK32",1.34628633693128
"HOL4",-0.305427632781279
"SWI4",-0.746665875498906
"CAALFM_C101800WA",0.0403324792292872
"UGA2",-0.288611632673603
"CAALFM_C101820CA",-0.161066438441284
"UBC8",2.14335723500934
"CAALFM_C101840CA",1.95949225073529
"CAALFM_C101850CA",-0.168918829459646
"CAALFM_C101860WA",-1.11011431115279
"CYS4",-0.775979290590154
"PTR3",0.366990182672669
"CAALFM_C101890CA",0.170640206849292
"CAALFM_C101900CA",-0.570010176754323
"CAALFM_C101910WA",-0.404950121931983
"ROA1",-0.217884613916711
"CAALFM_C101930WA",3.38314183308113
"CAALFM_C101940CA",-0.218185954674327
"CAALFM_C101950CA",0.832953691405569
"CAALFM_C101970WA",-1.0623352499271
"HGT1",5.07527371483379
"HSP30",1.88975241320524
"CAALFM_C102000WA",0.51673216421418
"ZCF24",0.900051477855784
"CAALFM_C102020WA",0.64006747722597
"CAALFM_C102030CA",0.0829866422771855
"CAALFM_C102040CA",2.71210597717873
"PHO91",1.08468961031104
"CAALFM_C102060WA",2.68704427665265
"HSP31",2.10608213899946
"SET6",-1.22710297695534
"CAALFM_C102090CA",-0.499435578813678
"CAALFM_C102100WA",0.494078436112875
"HGT2",6.39343520906154
"SHA3",4.90425500668267
"GAL1",6.03236352845231
"GAL10",7.37578165880817
"CAALFM_C102160WA",0.925163466170944
"GAL102",2.28965953865847
"GAL7",3.88847296287511
"ABP140",-0.990030399682189
"CAALFM_C102200CA",1.05363033609843
"CAALFM_C102210WA",0.622973022802337
"CAALFM_C102220CA",0.656779711277963
"SEP7",-0.237549878649072
"CAALFM_C102240WA",-0.968530278551241
"CWH8",-1.00137658773296
"AGE3",0.545725362059793
"CAALFM_C102270CA",-0.608570499082061
"PSY2",-0.168927165174616
"CAALFM_C102290CA",-0.118445657421154
"CAALFM_C102300WA",0.121504364085638
"CAALFM_C102310CA",0.0855334529498628
"CAALFM_C102320CA",0.87780082734525
"CAALFM_C102330CA",0.159225325669631
"tR(CCG)1",-0.960221922393852
"TIM21",-0.749415921802363
"PGA5",-1.10524514491372
"CAALFM_C102370CA",-0.841896182056033
"CAALFM_C102380CA",-0.193298429581561
"CAALFM_C102390WA",-0.471127677839342
"MNN11",-1.06136823632205
"CAALFM_C102410CA",0.0676138605896172
"GSC1",-0.410849850543887
"CAALFM_C102430CA",-0.877385337020378
"CAALFM_C102440CA",-0.32337740710962
"CAALFM_C102450CA",-0.796271622853065
"RPL10",-0.130777980600426
"CAALFM_C102470WA",0.495168328586072
"PMM1",0.184007551185053
"CAALFM_C102490CA",-0.415631413941838
"CAALFM_C102500WA",0.702723658967137
"CAALFM_C102510WA",0.559002192971354
"SCW4",-0.768895922047146
"DIP5",1.44247544941577
"tR(UCU)4",0.619479059613111
"PUT4",2.59262678437166
"HNM4",2.09677697360415
"SNZ1",8.97964243224498
"SNO1",8.06044687106299
"IML1",0.563598847404243
"HOM6",2.29111235067441
"EXG2",-1.50342702674618
"TOM20",-0.367247912189553
"CAALFM_C102650WA",0.029200866513174
"MGM101",-0.84049026081724
"CAALFM_C102670CA",0.257558743700019
"CAALFM_C102680CA",0.847111957987894
"CAALFM_C102690CA",0.364177740675273
"CAALFM_C102700CA",3.77671362647355
"FRS2",-0.138252810035707
"CAALFM_C102720WA",0.640356419090801
"CAALFM_C102730WA",0.388606381255552
"CAALFM_C102740CA",0.885117310884783
"CAALFM_C102750CA",-0.750966193824055
"CAALFM_C102760WA",0.658001695480933
"CAALFM_C102770WA",-0.241291576724184
"CAALFM_C102780WA",2.64121565861149
"TIF34",-0.653078002993103
"CAALFM_C102800WA",0.08080533367049
"RAD16",-1.56113872843039
"LYS2",4.88748039347169
"CAALFM_C102830WA",-0.000358275276742355
"PDE2",-0.0140004603182381
"CAALFM_C102850WA",-1.77084787120602
"YKT6",0.933982239884377
"YPT7",0.296333052485291
"MIA40",-0.681773860576445
"CAALFM_C102890CA",0.0567834531469407
"CAALFM_C102900CA",-0.669164913451976
"CAALFM_C102910CA",1.49828481212534
"CDC73",0.190567300880943
"MST1",-1.03915324206158
"CAALFM_C102940CA",0.324856796267754
"CAALFM_C102950WA",0.516831258458406
"CAALFM_C102960CA",-0.505936962146037
"CAALFM_C102970WA",5.3696615336492
"GOR1",7.52029170477012
"XOG1",-0.361358419729719
"HOL1",1.09239994641327
"RPP1A",-0.196210098996726
"RPL13",-0.467324184429057
"RPS16A",-0.309887405632222
"CAALFM_C103040WA",0.0194730078180166
"CAALFM_C103050WA",-0.264446231189816
"TSR2",-0.984742226955617
"ORC1",-0.491818332284123
"TEM1",0.408521149492155
"RPS1",0.0217879400990044
"CAALFM_C103100WA",1.06952979710515
"RPL6",-0.285117184148922
"CAALFM_C103120WA",0.32843378896791
"GGA2",0.988162372043718
"CAALFM_C103140WA",2.11733886597584
"CAALFM_C103150CA",2.30292170995712
"COQ4",0.475612373701213
"CAALFM_C103170CA",0.60794482810339
"CAALFM_C103180WA",-0.0677847204098623
"ECM33",-0.462803535985322
"ARO80",-1.39995107138672
"CDC12",-0.177083183472698
"BMH1",0.538990575848094
"ARX1",-0.914989273211126
"CAALFM_C103240WA",0.0621085128287511
"SPP1",0.06351783587486
"CAALFM_C103260WA",-0.920029701380081
"CAALFM_C103270WA",1.24014907276624
"CAALFM_C103280WA",-1.1385357113858
"NGG1",-0.251152611981469
"MAS1",-0.845280109502756
"CAALFM_C103310WA",-0.65346875515818
"EHD3",0.407422736812703
"CAALFM_C103330CA",0.249721228749286
"SEC62",-0.678649890510603
"RLI1",-0.737449980615057
"CAALFM_C103360WA",-0.798710111695895
"CAALFM_C103370WA",-0.863683111902983
"TPS2",2.68583484439438
"EHT1",-1.87270953950125
"CAALFM_C103400WA",1.1439177341759
"CAALFM_C103410WA",0.131226537066087
"tN(GUU)3",-0.241059584957799
"CAALFM_C103430WA",0.0908253223788884
"CAALFM_C103440CA",0.178124008551062
"CAALFM_C103450CA",1.58667924064442
"CAALFM_C103460CA",-1.3569353703696
"CAALFM_C103470CA",-0.858739313646254
"AGE1",0.730922645075477
"CAALFM_C103490WA",1.42523031821128
"YPT1",0.372161367985189
"CAALFM_C103510CA",0.872667886723754
"RPN3",0.730051901201666
"MED17",-0.286138418828001
"CAALFM_C103540CA",-0.818105375623124
"COQ6",0.176738928733089
"SUA71",-0.638547845802599
"tL(UAA)3",-0.0206725592011742
"CAALFM_C103580WA",-0.302492946515005
"CAALFM_C103600WA",0.800113747529497
"IMP1",-0.64466913842555
"CAALFM_C103620CA",-0.446629611294357
"CAALFM_C103630WA",-0.852216575450748
"HFL1",-0.824496594363942
"MRPL27",-0.700641084519526
"CAALFM_C103660WA",0.454829120957775
"DAO1",3.1884077998729
"ENG1",0.312868228810836
"CAALFM_C103690WA",0.409814276190077
"tT(CGU)1",-1.26121489812492
"MSB1",-0.953841628914563
"CAALFM_C103720CA",2.41434150641677
"MNS1",1.31495535581845
"WAR1",-0.61259842688088
"CAALFM_C103750WA",-0.249476720291966
"STR2",1.20904682174317
"SKO1",-1.2475967406249
"HMG1",-0.659652593026221
"CAALFM_C103790CA",-0.693589497286331
"RPP1",-1.53288942870184
"ELA1",-1.50751987584393
"PDR16",-4.10279509041371
"CAALFM_C103830CA",-0.8671202009494
"CAALFM_C103840WA",-0.587570331943875
"BNI4",-0.243894982946591
"CAALFM_C103870CA",-0.211779983464904
"CAALFM_C103880CA",0.0367930746310914
"CAALFM_C103890WA",-0.462444520137136
"SEN15",-0.695775218225424
"CAALFM_C103910CA",0.274338978641361
"CAALFM_C103920CA",-0.256399532623906
"CAALFM_C103930WA",-0.642513306947168
"CAALFM_C103940WA",0.457888948371556
"CAALFM_C103950CA",0.29380393060452
"CAALFM_C103960CA",0.738034954190794
"SPC19",-0.349004038294136
"CAALFM_C103990WA",0.640668626459674
"KTR4",-0.361727127175805
"CAALFM_C104010CA",0.791975545385674
"CSH1",0.457116510296513
"CAALFM_C104030WA",-0.0330071588750456
"CAALFM_C104040CA",-0.854831073483535
"MFALPHA",-0.0722430206821923
"IFI3",1.35500314049092
"BET4",0.133008844203174
"MAD2",0.154568507436539
"CAALFM_C104090CA",-0.261460211486013
"POR1",1.08635953762915
"CAALFM_C104110WA",0.0147918087305063
"CAALFM_C104120CA",-0.567316463742178
"ERB1",-1.17524857550489
"IFD6",0.911947878777232
"CAALFM_C104150CA",0.418949627455936
"CAALFM_C104160CA",-0.416340123214979
"HTA2",0.189006030838534
"CAALFM_C104180WA",0.0100167243578715
"CAALFM_C104190CA",0.24088198054979
"CAALFM_C104200CA",0.412170177104821
"CDC3",-0.0383516326626508
"CAALFM_C104220CA",0.593001883338897
"CAALFM_C104230WA",0.840182569027819
"HHF1",0.060553365895919
"HHT21",0.215374807752491
"CAALFM_C104270CA",-1.61417965661771
"CAALFM_C104280CA",0.246878930351062
"ACS2",0.985136135338639
"SSA2",0.658653491862362
"GIG1",0.940526250856754
"GPM2",2.20955971477245
"RPN4",-0.3649842425296
"CAALFM_C104340CA",-0.258670688399621
"CAALFM_C104350CA",-0.782794537469516
"CAALFM_C104360CA",1.2463787479226
"CAALFM_C104370CA",-1.19431778383601
"SIT4",0.304108716434824
"NOP4",-1.03051255282174
"APE2",0.0316559670567485
"ESS1",0.094427260435362
"URA6",-0.790658928136831
"CAALFM_C104430CA",0.563691924331895
"CAALFM_C104440WA",NA
"FMA1",-4.0968924332998
"CAALFM_C104460CA",-0.734232089127516
"CAALFM_C104470CA",0.756683348386719
"TUS1",1.39397591116813
"CAALFM_C104490WA",-0.37610286071623
"ICL1",-0.441283187140418
"CAALFM_C104510WA",-1.81674203938743
"PHO85",0.751922166188152
"CAALFM_C104530CA",-1.34156516924531
"VPS16",0.505718101215655
"ELC1",0.786447798726044
"CAALFM_C104560WA",2.90632792378906
"CHL4",-0.564448609000305
"CAALFM_C104580CA",0.622594881547326
"CAALFM_C104590WA",1.99206240073966
"CAALFM_C104600CA",-1.55308657015062
"ATP1",-0.319995703228537
"CAALFM_C104620WA",-0.507224716681872
"CAALFM_C104630CA",-0.0231789765241654
"CAALFM_C104640WA",4.15691768882709
"DUR3",8.68113376838181
"DUR1%2C2",4.59997231272344
"HAT1",-0.204230882833801
"PIL1",3.24344583148294
"CAALFM_C104690CA",-0.577303060669361
"CAALFM_C104700CA",1.13687212898498
"CAALFM_C104710CA",-1.0242564097338
"CAALFM_C104720WA",-0.188036331953886
"LYS21",-0.0226588640805741
"LPG20",3.57464641734033
"IFE1",1.28934069031577
"SYG1",1.5549426878188
"ERG3",0.813158901884262
"CAALFM_C104780CA",0.766298897962196
"CAALFM_C104790WA",-0.198003925454945
"CAALFM_C104800CA",0.709820899964793
"TCO89",0.0147723306633828
"CAALFM_C104820CA",-0.596457849920824
"SEC21",0.411306539251277
"CAALFM_C104840CA",-0.414357504219399
"CAALFM_C104850CA",-0.297264088557506
"CAALFM_C104860WA",0.376938085198797
"SAP7",-0.936793875095966
"MRPL37",-1.0126310410961
"YBN5",-0.805630403116583
"MNN15",0.361242577049564
"CAALFM_C104910CA",0.756676423656715
"CAALFM_C104930CA",3.93871327728037
"CAALFM_C104940CA",-0.668592937330087
"RPM2",1.01173384215335
"CAALFM_C104960CA",0.818446797768085
"CAALFM_C104970WA",-0.97434721185725
"CAALFM_C104980CA",0.298694132733117
"CAALFM_C104990CA",-0.356286963200268
"RHD1",-0.145826050443726
"CAALFM_C105010CA",0.179936985031061
"ARG2",2.6129211528339
"PSF2",-0.0539816373365117
"RRP6",-1.00574907560053
"REI1",-1.07615550027189
"GPI7",1.11614220828201
"GPT1",2.93062347192515
"TRY2",-0.497872912968065
"CAALFM_C105100WA",-1.08281555953839
"ARO4",0.189188044814195
"CAALFM_C105120WA",1.01706958944927
"BRG1",2.51498575917979
"CAALFM_C105150CA",3.49193073805229
"CAALFM_C105160CA",5.10389411701976
"CUE5",1.54892060276636
"CAALFM_C105180CA",0.0151731658866531
"CAALFM_C105190CA",-0.0263824139989883
"CAALFM_C105200CA",0.230136299281786
"CAALFM_C105210CA",-1.67493314947542
"CAALFM_C105220CA",-1.76585750267237
"CAALFM_C105230WA",-0.632349667015708
"RPT1",0.21431706467802
"CAALFM_C105250WA",NA
"SDH1",-0.35424293678846
"CAALFM_C105270CA",-1.03924725615903
"CAALFM_C105280WA",0.0841108134761505
"GRS1",0.0431351321609568
"PRD1",3.46723164423387
"tP(UGG)1",0.629427584316158
"CAALFM_C105320CA",0.368285363281348
"CAALFM_C105330CA",-1.1550651456673
"ZCF2",-0.23184410057842
"YPT53",0.540338885611757
"CAALFM_C105360CA",-1.03659424427514
"CAALFM_C105370CA",0.0202443910990622
"CAALFM_C105380CA",-1.04159996629891
"CAALFM_C105390CA",0.033286265818529
"CAALFM_C105400CA",-0.771801350162379
"TRP99",2.79431236990438
"CAALFM_C105420WA",0.0983421484667599
"SPT20",-0.888734147914178
"CAALFM_C105440CA",3.33864263965472
"CAALFM_C105450WA",NA
"KOG1",0.1105006424638
"MTM1",-1.84078122646629
"CAALFM_C105480CA",-0.199930417103701
"CAALFM_C105490CA",0.401321956709401
"RSM22",-2.06421758099816
"RPS27A",1.36294408221163
"CAALFM_C105520WA",1.07967345463541
"SSH1",0.0107723178651078
"CAALFM_C105540CA",0.918318401331459
"CAALFM_C105550CA",-0.0351396688485529
"RIB4",3.42010182588523
"tN(GUU)2",-0.0354121125806563
"tN(GUU)1",0.593324247850848
"tT(AGU)1",-0.0331199767208716
"GSL1",0.247966875754044
"CAALFM_C105610WA",-0.462784851744638
"STE3",-0.699318173113835
"CAALFM_C105630CA",-0.777819533030807
"FAL1",-0.769452790924261
"CAALFM_C105650WA",-0.777230342703722
"CAALFM_C105660CA",-0.367430737699257
"CAALFM_C105670WA",1.58481459715334
"RIM1",0.846643665332801
"CAALFM_C105690CA",2.85106494942523
"AUT7",4.1865442703163
"UGA4",2.53780687947775
"CAALFM_C105720WA",-0.63139766759355
"CAALFM_C105730WA",-0.716081344933969
"CAALFM_C105740CA",-1.34654220344424
"CAALFM_C105750CA",-0.134336852770314
"PGA26",0.33410179542363
"PRC3",3.12542946721232
"CAALFM_C105780WA",-0.528035593937248
"CAALFM_C105790WA",-0.0526821754549537
"CAALFM_C105800CA",0.199142711543945
"GIM5",-0.0782650615610713
"RAD10",0.170207250400354
"CAALFM_C105830WA",6.56253449857674
"PRN1",-1.42355818852758
"POL32",-0.449558580148329
"PRN2",0.125125335501959
"PRN3",-0.674901696556929
"PRN4",-0.0281634613215198
"CAALFM_C105890WA",0.234217960331849
"CAALFM_C105900WA",-0.920625244412245
"SIP5",0.375479016353291
"CAALFM_C105920WA",-0.965758771973115
"CAALFM_C105930CA",-0.00468448638928507
"PHO87",-2.91895004260523
"CAALFM_C105950CA",0.718700016567481
"PGA45",0.439441699450238
"CAALFM_C105970WA",0.915127152325002
"CAALFM_C105980WA",0.827643764259189
"CAALFM_C105990CA",5.9142453290027
"CAALFM_C106000WA",0.771896757093495
"CHS7",-0.419075183281664
"RGD1",-0.0545787290389421
"CAALFM_C106030CA",0.35456171069374
"RTT101",0.430211087036719
"CAALFM_C106050CA",-0.140102712080117
"ACP1",-0.432071181073296
"CAALFM_C106070WA",-0.81097210101151
"ARC35",1.66560728259393
"CAALFM_C106090CA",-1.02760020188165
"MSI3",-0.22359123947532
"NPL4",0.697028070071352
"CAALFM_C106120CA",-0.582001965471541
"HAC1",0.688772403114131
"CAALFM_C106150WA",1.60630860490955
"CAALFM_C106160WA",0.734600074067356
"TLO34",2.42979298702908
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.246533552358141
"BUD16",-0.277775137685712
"CAALFM_C106220CA",-1.13641186679854
"MDM34",-0.309314477165447
"CAALFM_C106250WA",-0.553376078096553
"PGA50",-1.15835754556499
"CAALFM_C106270WA",0.800935211312057
"UME6",3.27002326266015
"CAALFM_C106300WA",-0.559028800238422
"CAALFM_C106310WA",-1.7411562308727
"CAALFM_C106320WA",-0.429015800767831
"CAALFM_C106340WA",4.13712161140847
"CAALFM_C106350WA",-1.22120156296401
"CAALFM_C106360WA",-0.284642414735807
"PBR1",-2.65565298371272
"CAALFM_C106380CA",-0.8235228333337
"CAALFM_C106390WA",1.69519779733625
"CAALFM_C106400CA",-0.454868389494673
"CAALFM_C106410WA",0.272497305459032
"CAALFM_C106420CA",-0.319589016576469
"CAALFM_C106430CA",-1.22663103415414
"CAALFM_C106440CA",-1.42013719334009
"RPS14B",-0.234015609180291
"RPS22A",-0.107930888883166
"CAALFM_C106470WA",0.191904654610821
"CAALFM_C106480CA",-0.0860401591069794
"CAALFM_C106490CA",-0.626884740142959
"CAALFM_C106500WA",0.285257909009692
"CAALFM_C106510CA",-0.353874725673648
"BPH1",3.48641959881141
"CAALFM_C106530CA",-0.339168607176473
"CAALFM_C106540CA",-0.668730074573694
"GLT1",5.05640558270814
"CAALFM_C106560WA",0.0324178337024564
"ANT1",0.437630375796508
"RPS23A",0.0187609376434221
"CAALFM_C106590CA",-0.46529032924032
"CAALFM_C106600WA",-0.0905343881269823
"HAK1",4.05993770561327
"CAALFM_C106620CA",0.115314646531238
"CAALFM_C106630WA",-0.859058746227621
"CAALFM_C106640CA",0.154648693486686
"CAALFM_C106650WA",1.72996574628354
"CAALFM_C106660WA",3.50284351931771
"CAALFM_C106670WA",-0.714718714476946
"VPS34",0.722465385596843
"CYK3",0.0316010881915148
"CAALFM_C106700WA",-0.117412009103386
"CAALFM_C106710WA",0.16705726072439
"CAALFM_C106720CA",0.628968696922153
"RAC1",-0.111184820461192
"NOP6",-0.884165988028544
"CAALFM_C106750WA",-0.817972533773338
"CAALFM_C106760CA",-1.08972451203678
"CAALFM_C106770WA",-0.888071231314958
"NPR1",2.97369343041395
"MRPL19",-1.10424520273424
"CAALFM_C106800WA",-0.793764296120193
"CAT1",-2.56706342978476
"CAALFM_C106820WA",-1.33195743406101
"CAALFM_C106830WA",0.552860225479091
"CAALFM_C106840CA",-0.0571787273184336
"PCL7",0.718284971429244
"CAALFM_C106860WA",0.75782948232001
"CAALFM_C106870CA",4.25850105760752
"SPO22",0.293925463550429
"CAALFM_C106890CA",-0.33427721394312
"MMD1",2.32110965298523
"CAALFM_C106910CA",-0.408629299411884
"CAALFM_C106920CA",0.0921762148711383
"PGA63",-0.184422171862228
"ATC1",1.40211831728468
"tP(AGG)1",-0.104175408989632
"SUI2",-0.705444267163056
"CAALFM_C106970CA",-0.173047098783539
"CAALFM_C106980CA",-2.22974996653692
"tL(UAA)4",-1.25302390710097
"MEF2",-1.95328475263436
"CAALFM_C107010WA",-1.28857267543272
"PUT3",-0.0486674450516741
"RBT4",0.314142414963136
"CAALFM_C107040CA",1.3804310110248
"CAALFM_C107050CA",-0.548017058284352
"CAALFM_C107060CA",0.466769930816798
"DHH1",-0.197682835864103
"CAALFM_C107080WA",2.05670804711959
"CAALFM_C107090CA",-1.21679411985065
"CAALFM_C107100CA",1.23595399562277
"TAF145",-0.232249622942849
"GAP4",-0.797916774014355
"CAALFM_C107130CA",-1.44573279157653
"RIA1",-0.216801171967203
"CAALFM_C107150WA",0.335380279332887
"CAALFM_C107160CA",3.7998999925084
"ZCF23",0.529663843465403
"CCS1",0.700901361272825
"SOG2",-0.917944385563682
"YMC1",0.496653452211608
"CAALFM_C107210CA",-0.411429977754597
"CAALFM_C107220WA",0.414294703339678
"PHO15",3.84302732489134
"YPD1",-0.252461331872478
"ALG9",0.00705662955645579
"CAALFM_C107260CA",0.106992788846092
"SEC34",0.628394875872947
"CAALFM_C107280CA",-0.331770325276357
"tL(AAG)2",0.532088878607722
"CAALFM_C107320WA",-0.670955732430354
"RME1",-0.0977579511852106
"CAALFM_C107340WA",-0.973698543799816
"GPX3",1.25341792362491
"CAALFM_C107360WA",-1.01652688311893
"CPH1",-0.181273568324136
"KSP1",-0.0445284460960495
"CAALFM_C107390WA",0.845837742006006
"CAALFM_C107400CA",-0.592353334506881
"SKP1",0.873772366908222
"PEX3",0.512462534796992
"PHO100",0.707243073818108
"CAALFM_C107440WA",0.360548533916494
"CAALFM_C107450WA",0.861921142588349
"GPI8",-0.1767735274946
"CAALFM_C107470CA",-1.01414066275392
"CAALFM_C107480CA",-0.848632109297106
"CAALFM_C107490CA",-1.15156221230042
"LHP1",-0.535669817080697
"CAALFM_C107510WA",-0.00568351249375673
"IST2",0.635260310038481
"CAALFM_C107530WA",0.616265027858795
"BBC1",1.51595575881705
"SWD2",-0.734604912950627
"CAALFM_C107560WA",-0.280725292546388
"CAALFM_C107570CA",-0.17155973491515
"PRY1",-0.50648475288268
"CAALFM_C107590CA",0.603730559637131
"ATP7",0.608819229806956
"CAALFM_C107610CA",0.699186488426658
"PIR32",-0.0245639240899705
"CAALFM_C107630WA",-0.329339446614409
"CAALFM_C107640CA",0.740531855377505
"CAALFM_C107650WA",0.346807360840232
"CAALFM_C107660WA",1.55625910828536
"ZCF4",4.13658296294861
"HAP2",0.666828678906431
"CAALFM_C107690CA",-0.474016326129893
"VRG4",-0.635308428493017
"ADE4",0.150465982919023
"FGR6-3",-0.00399210387310154
"CAALFM_C107780WA",0.902205140637751
"CAALFM_C107790CA",-1.1753414168119
"MTO1",-2.72770280631769
"CAALFM_C107810CA",-0.908581630039127
"CAALFM_C107820WA",-0.14606000031889
"CAALFM_C107830CA",0.353834760982531
"CAALFM_C107840WA",3.03676180456777
"CAALFM_C107850CA",-0.718112867701506
"CAALFM_C107860WA",-0.97933049291967
"SMI1",0.305960910700285
"GCS1",-0.307548969827557
"ADE5%2C7",0.679952285544427
"COI1",-1.23670047607325
"MRPL3",-1.43573368049861
"CAALFM_C107920WA",0.629211891231127
"ERD1",0.332244822963223
"CAALFM_C107940WA",0.19496675605128
"CAALFM_C107950CA",-0.877316343819141
"CAALFM_C107960WA",-1.55659938108754
"IRE1",0.158015298923807
