"","condition_YS30_vs_ctl"
"CAALFM_C200840WA",-0.80538638013446
"MSF1",-0.190562153818392
"CAALFM_C200860CA",-0.110702042420984
"CAALFM_C200870WA",0.692594227901402
"CAALFM_C200880WA",1.41720036019367
"CAALFM_C200890WA",-0.0771538611281256
"CAALFM_C200900WA",-0.162226801618874
"PGA19",-0.982247365616871
"CAALFM_C200920WA",0.302948038079812
"VPS24",0.351565493568301
"CAALFM_C200940WA",0.704429065971504
"RFC5",0.349962341211352
"MXR1",0.0370298648269924
"UBP13",1.65735817576454
"HGT7",4.57539307384458
"HGT8",-0.216049896820753
"HGT6",2.48288918172495
"CAALFM_C201030WA",-0.315486018818543
"CAALFM_C201040WA",0.387468247296118
"CAALFM_C201050WA",-0.395859518958089
"CAALFM_C201060CA",-0.642144088597221
"CAALFM_C201070WA",-0.227469489337226
"tL(CAA)2",-0.00857776333644941
"ERG28",0.624258314471372
"BCY1",0.413773018048009
"KAR2",0.149655175384458
"NOT3",-0.377697273702412
"CAALFM_C201140CA",-0.581394641259255
"PEX12",2.89181948830603
"CAALFM_C201160WA",-0.0562497616203914
"CAALFM_C201170CA",0.321505532070643
"COX17",0.366614727789967
"CAALFM_C201190CA",-0.494188254974263
"REG1",0.679389747809114
"HNM1",0.0323428991056836
"CAALFM_C201220WA",-0.0430234122513398
"CAALFM_C201230WA",-0.206539208589823
"CAALFM_C201240CA",-0.576569325478352
"CAALFM_C201250WA",-0.237187237309414
"CAALFM_C201260WA",0.854603032321127
"CHA1",1.40853968142267
"tL(UAA)1",-0.0318900013237243
"MNN24",0.976474650759647
"CAALFM_C201310WA",0.491528455607429
"CAALFM_C201320WA",0.969479426465584
"SIR2",-0.291488869679248
"CAALFM_C201340WA",0.271899393854997
"SNX4",1.00906515981334
"DCW1",-0.525871167264959
"CAALFM_C201370CA",-0.265417053713517
"PLB4.5",-0.0656298108523772
"CAALFM_C201390WA",0.386559189276599
"ESC4",-0.0328640953198343
"CLB2",-0.136729350811313
"CAALFM_C201420CA",-0.232936871674074
"APT1",0.281733841379994
"CAALFM_C201440CA",0.223254040958292
"CAALFM_C201450CA",2.71230117340942
"CAALFM_C201460CA",-0.222704267854197
"SRB9",-0.0108274690847887
"SPT5",-0.343453563839614
"CAALFM_C201490CA",-0.409860817921307
"CAALFM_C201500WA",-0.542538660089988
"CAALFM_C201510CA",-0.666685568961008
"PPE1",0.332937622734684
"CAALFM_C201530CA",-0.180031697470777
"CAALFM_C201540WA",0.318407505116302
"SMP2",0.788059136337553
"BMT5",1.03349254102306
"CAALFM_C201570WA",-0.2724751602782
"REX2",0.0251803766244471
"COX13",0.794065977728426
"CDC55",0.828871772946712
"RPS26A",0.378074284523741
"COX4",0.351942114636086
"CAALFM_C201630WA",-0.588986665622949
"SLA1",0.0651974788215
"CAALFM_C201650WA",0.236311940422484
"CAALFM_C201660CA",1.3415307121116
"STT3",0.272911007445965
"CAALFM_C201680CA",0.304952131797978
"CAALFM_C201690WA",0.558018255935095
"HAP42",0.169905245193732
"HSK3",1.38523168283762
"CAALFM_C201720CA",0.0923165259612769
"CAALFM_C201730WA",0.59542933121291
"CAALFM_C201740CA",0.25609851637338
"CAALFM_C201750CA",0.383198696066252
"CAALFM_C201760CA",-0.593593860006103
"tL(CAA)1",0.0526975398787832
"MSB2",-0.703873103784068
"CAALFM_C201800WA",0.444873864114278
"CAALFM_C201820CA",-0.270068202739431
"PRP39",-0.0324191318626294
"RAD7",-0.00407403844347936
"RAD23",-0.0931998570316664
"CAALFM_C201860CA",0.507339620277271
"CAALFM_C201870CA",-0.309644127594654
"ZCF6",-0.187328418761684
"CTF1",-0.0837360130080524
"CAALFM_C201900CA",0.864827555838788
"CAALFM_C201910WA",0.73388966273572
"CAALFM_C201920CA",0.224337265415817
"CAALFM_C201930CA",-0.283999525683616
"AMN1",-0.339122127953388
"CAALFM_C201960CA",-0.401384524740358
"ROD1",-0.633354901975092
"SRD1",0.488030234268234
"FAB1",0.951029457796195
"CAALFM_C202000WA",0.175128652153179
"CHT4",0.412746870274837
"CAALFM_C202020WA",0.922318884689724
"ARO3",-0.546370767467319
"CAALFM_C202040WA",-0.684342194058544
"CAALFM_C202050CA",0.053369586722729
"FMO1",-0.16189003645025
"SPR3",-1.27269827475593
"CAALFM_C202080WA",-0.132097917360441
"CAALFM_C202090WA",0.0274902247126589
"SNF2",-0.379280017445727
"CAALFM_C202110CA",-0.0146743353814328
"CAALFM_C202120WA",-0.646006035289176
"CAALFM_C202130CA",-1.55105779437523
"CAALFM_C202140CA",-0.624964265103213
"CAALFM_C202150CA",-0.196794627288276
"SAM37",0.0508479534656331
"CAALFM_C202170WA",-0.167245265758913
"CAALFM_C202180WA",0.251502135413112
"CAALFM_C202190CA",-0.440280104691305
"CAALFM_C202200WA",-0.408131631723472
"TLG2",0.532253673870457
"CAALFM_C202220CA",0.242392914260255
"CAALFM_C202230CA",-0.0790163776146558
"HEX3",-0.755026720500411
"OPI1",0.0920036212250995
"CAALFM_C202260WA",0.360332519798183
"CAALFM_C202270CA",-0.00442992273895001
"CAALFM_C202280WA",0.0736269215286692
"CAALFM_C202290CA",0.464207814835323
"CAALFM_C202300WA",0.161163195869614
"CAALFM_C202310WA",0.440785995584529
"CPR3",0.551901452039662
"CAALFM_C202330WA",-2.570212797814
"ENT3",0.0316059584160237
"SAC3",-0.321702706569429
"CAALFM_C202360CA",1.25735242871702
"HOM2",-0.212453869273954
"POB3",0.24813514614546
"CAALFM_C202390WA",0.382609998661668
"ECM3",-1.03272186622868
"CAALFM_C202410WA",0.748101256712903
"CAALFM_C202420CA",-0.530367891694743
"UTP21",-0.6254956798363
"CAALFM_C202440WA",0.185159866468567
"UTP22",-0.533850264642521
"ERG7",1.29687526032263
"ATO7",-0.459178678649085
"tV(AAC)1",0.22403400656508
"CAALFM_C202490CA",-0.119890029218737
"CAALFM_C202500WA",0.0434513182147942
"PRS1",-0.0847425968305458
"CAALFM_C202520WA",-0.329295169971591
"CAALFM_C202530WA",-0.673506176423849
"CAALFM_C202540WA",-0.0504868049061598
"CAALFM_C202550CA",-0.655958937102759
"CAALFM_C202570WA",-0.302677253001663
"CAALFM_C202580WA",-0.547512651581974
"ZRT2",0.297630782222599
"FGR22",0.902117779403212
"HGT20",0.125117347850094
"CAALFM_C202620WA",-0.415544901478347
"CAALFM_C202630WA",-0.705447564585658
"CAALFM_C202640CA",0.173530622847111
"CAALFM_C202660WA",0.48675280783871
"CAALFM_C202670CA",0.124577818703803
"PDR17",-0.584769680827023
"SER2",-0.501157114152241
"CAALFM_C202700CA",-0.215049606882289
"CAALFM_C202710CA",-0.417976041887456
"CAALFM_C202720WA",0.250536295687292
"CAALFM_C202730WA",0.0446007492708683
"HPT1",-0.149538072417787
"CAALFM_C202750CA",-0.361868927600273
"LHS1",0.480115952400145
"CAALFM_C202770WA",-0.136332854068343
"BUB2",0.0838688670902373
"CAALFM_C202790CA",0.27329271558348
"CAALFM_C202800WA",0.467196259839661
"NCB2",-0.130870903235155
"CAALFM_C202820CA",-0.539303485006271
"SGT2",-0.153314366085876
"CAALFM_C202840CA",0.315180974727548
"UGA6",0.017260850380128
"SUR2",0.314649969338148
"CAALFM_C202870WA",0.252128937327788
"EBP7",0.306777170014902
"SCT2",2.33565287696228
"CAALFM_C202900WA",0.156340362954052
"CAALFM_C202910WA",0.0360378580586008
"CAALFM_C202920WA",1.4615698089606
"CAALFM_C202930CA",0.0759267732361624
"MET1",-0.460216478062649
"CAALFM_C202950WA",-0.109384067422443
"CAALFM_C202960CA",-0.361209519560163
"ALD5",0.621939025156721
"DLD1",0.0648805539123885
"HYU1",0.706962121549133
"CAALFM_C203000CA",-0.722680791450811
"RNR21",0.198433613170358
"CAALFM_C203020CA",-0.123258637515362
"LIG4",-0.196354554994021
"PLC2",1.83561086026551
"SHE9",2.00792951443797
"PR26",0.52907586706836
"SMP3",-0.134494656774676
"IDH2",-0.206471647035401
"ADE8",-0.322486287345303
"EFT2",-0.0787368477215651
"CAALFM_C203110WA",-1.20230091050345
"AMO1",0.462044609397495
"CAALFM_C203130WA",-0.266573727386648
"CAALFM_C203140CA",0.406748554573752
"CAALFM_C203150CA",-0.434254131880828
"RNR1",-0.214406166040934
"CAALFM_C203170WA",1.31530641889579
"TOM1",0.439210926007564
"PRP3",-0.756892513598585
"CAALFM_C203210WA",1.8988519032419
"STP4",-0.0229865113339833
"FEN12",-0.219632824395644
"ROM2",0.236549837669378
"AVT7",0.507588090254909
"CAALFM_C203260WA",1.97338486856984
"GPM1",1.87493683791026
"NSP1",0.0241873959175738
"CAALFM_C203290WA",0.0113010718019254
"HEM2",0.317305465727063
"VPS20",1.17840972883394
"CHK1",1.79890895180188
"HOG1",-0.158939933806602
"CAALFM_C203340WA",0.989050382750012
"PGA17",-0.260918173571245
"CAALFM_C203360WA",-0.385619242011528
"THI20",-0.242767315980426
"PAN1",0.18864156682197
"HSP78",1.73835807056312
"DFG16",-0.250343301939318
"CAALFM_C203410WA",0.0801397940439844
"CAALFM_C203420CA",-0.269164940361707
"NBN1",-0.0149299460771725
"PGA33",-0.0965115793869562
"CAALFM_C203450WA",-0.59932841123639
"CAALFM_C203460CA",0.324470378966482
"COX6",0.481182471272529
"CAALFM_C203490CA",-0.183421506838799
"CAALFM_C203500WA",0.949846252768479
"ADAEC",1.68326457132765
"CAALFM_C203530WA",0.272302981737542
"RAD32",-0.126897197381611
"CAALFM_C203550CA",-0.146166530987777
"CAALFM_C203560CA",-0.349576969253661
"CAALFM_C203570CA",-0.0221899973184084
"CAALFM_C203580WA",-0.316607939808967
"CAP4",0.205853441762284
"BMT8",0.924986395670683
"FMO2",-0.0247047062353924
"IFK2",0.744439994943844
"CAALFM_C203630WA",-0.310836637838745
"UGA11",0.69070836542212
"tE(CUC)1",-0.0333109232184669
"SAP99",-0.202157865483667
"SAP98",0.138848483800575
"CAALFM_C203690CA",-0.111673461508813
"CAALFM_C203700WA",-0.365043164469671
"CAALFM_C203710WA",2.28276419667979
"PGA16",0.0778669256103812
"tR(UCU)2",NA
"tF(GAA)2",-0.0460912499985669
"YIM1",-0.255629896907894
"CAALFM_C203760CA",0.37996454134269
"STE11",0.00482158721648561
"CAALFM_C203780CA",-0.169089475990009
"ASR3",3.18218923968082
"CAALFM_C203800CA",0.417553775222467
"RPL21A",0.319854774218934
"RPS9B",-0.0349841754205213
"CAALFM_C203830WA",-0.0919375234340515
"INO4",1.26339346407813
"tR(UCU)3",-0.00413524598958442
"tF(GAA)3",-0.697940240335116
"GNA1",0.0415400110320829
"CAALFM_C203880CA",0.616450987831706
"CAALFM_C203890WA",0.951317846182459
"CAALFM_C203900CA",0.676216342310894
"CAALFM_C203910CA",0.134992137851956
"GPI13",-0.711340101536692
"CAALFM_C203930CA",0.19316161298785
"SCH9",-1.0053619758113
"CAALFM_C203950WA",-0.369902431352438
"RPL39",0.616237962080512
"CAALFM_C203970WA",-0.898747282898614
"MED1",0.201909638098798
"GCD7",-0.204049842436096
"CAALFM_C204000CA",-0.0688130517540542
"HSP21",4.29897463739858
"SDS22",0.512800664036744
"ACP12",0.460890399976184
"DCK2",0.762312888180227
"DCK1",-0.309309976553134
"SSY1",-0.0514788722852335
"CAALFM_C204070CA",0.345989585155098
"CAALFM_C204080WA",-0.0406165115778542
"CAALFM_C204090WA",-1.35956119145823
"CAALFM_C204100WA",0.255340320318966
"CAALFM_C204110WA",-1.10699313485579
"CAALFM_C204120CA",-0.236356543949344
"CAALFM_C204130WA",-0.275726088014685
"CHS5",0.637731846838878
"VMA7",1.20468027652133
"CAALFM_C204160WA",-0.655926978272701
"CAALFM_C204170CA",0.602659840445142
"CAALFM_C204180CA",-0.216537536545146
"UGA1",0.316920775937956
"TBF1",-0.777452805399495
"STE4",-0.661284109617951
"TAF14",0.438836163208149
"BAT21",-0.59135962555278
"HYM1",0.407720483348681
"VPS36",0.492438104927777
"SSN3",0.187450575309962
"CAK1",0.75722485205552
"CAALFM_C204280WA",2.09150093981309
"RIM11",2.40912936482693
"CAALFM_C204300CA",-0.356322470193313
"ERG10",-0.0192439123421753
"CAALFM_C204320WA",0.393857266633531
"CAALFM_C204330CA",0.312178353167118
"CAALFM_C204340CA",0.406439513248387
"SUV3",-0.567582214941707
"CAALFM_C204360WA",-0.153328196028732
"CAALFM_C204370WA",0.240156892311693
"CAALFM_C204380CA",0.259783855523429
"CAALFM_C204390WA",-0.0786909777276125
"CAALFM_C204400WA",-0.0927295480775125
"CAALFM_C204410WA",0.192744978731209
"IFA4",0.285066838925294
"CAALFM_C204430WA",-0.0198792136558565
"CAALFM_C204440WA",0.178050886259489
"CAALFM_C204450WA",-0.252797616972993
"LYS22",1.37174346947431
"ADH3",0.0502636968302415
"CAALFM_C204480WA",-0.127589625510189
"CAALFM_C204490WA",-0.0167876340453659
"CAALFM_C204500WA",0.423217509262868
"RIM2",-0.749658035768987
"CAALFM_C204520CA",-0.176327974528171
"MED8",-0.228294083864989
"GDT1",-0.617601225418577
"NDH51",-0.131077177374709
"KTR2",-0.617686023087132
"CAALFM_C204570WA",-0.411869650128606
"ERG20",0.738875549703806
"QCR8",0.564605298880365
"RPL17B",0.367088661696429
"CAALFM_C204610CA",0.0769009172744479
"CAALFM_C204620WA",0.360405349389534
"SNU114",-0.514091920315581
"RPB4",0.0733417411917554
"YAK1",1.29924254174311
"CAALFM_C204670WA",0.839568784665616
"TIM17",-0.409290258735305
"TPO5",-1.08535491484722
"CAALFM_C204700CA",-0.866770359595182
"URE2",0.0242130845954135
"FGR51",0.341931087302278
"CAALFM_C204730WA",0.128146225601544
"CAALFM_C204740CA",0.918356716505825
"CAALFM_C204750WA",0.352073083885733
"KIC1",0.316242921531775
"CAALFM_C204770WA",-0.362251691021958
"CAALFM_C204780WA",-0.486326723216218
"CAALFM_C204790CA",-0.348708454192148
"MDM10",0.0283867127578187
"HIS3",-0.122476577810612
"CAALFM_C204820WA",-0.54940110031899
"CAALFM_C204830WA",-0.420250413785216
"CAALFM_C204850CA",2.23211181549178
"PZF1",-0.323989414721768
"CAALFM_C204870CA",-0.151230778226409
"ARH2",-0.155650232887945
"tD(GUC)5",-0.0134225115850978
"tG(GCC)3",-0.301696461419223
"CRK1",-0.601683169542461
"ITR1",0.446522730786676
"CYT1",0.263834160649627
"CAALFM_C204960CA",-0.0931191970167104
"ABP2",1.39090162186635
"CKA2",-0.434140232078848
"CAALFM_C204990WA",0.023452824684958
"MRPL10",0.0491700003183456
"tT(AGU)4",0.0261892313085845
"CAALFM_C205020WA",-0.0253096786321086
"RHO3",-0.130747058717762
"CAALFM_C205040CA",-0.408989135754463
"CAALFM_C205050CA",-0.346717890550714
"CAALFM_C205060CA",-0.637692834618068
"FRE9",-1.84227835265691
"CAALFM_C205080CA",-0.534154764206239
"MAK5",-0.378640015195208
"ERF1",-0.194978538332097
"LEM3",0.189627704319811
"CAALFM_C205130WA",0.0692013083366182
"CDC15",-0.0941036662886334
"PEX2",-0.700185746037321
"CAALFM_C205160CA",-0.177851640170611
"CAALFM_C205170WA",0.0420110363069352
"WH11",2.54653196777553
"CDC21",0.0111869175364001
"SGO1",-0.288620741253532
"DAD2",0.0219070494589275
"CAALFM_C205220CA",-0.176248277306095
"RPF2",-0.0131246453823129
"tQ(UUG)3",-0.0539011592720652
"AAT1",1.32035975830444
"BUD14",-0.343333335775783
"CAALFM_C205270WA",-0.216111063261245
"GPI19",0.271388070378406
"CAALFM_C205290CA",0.713453048246734
"CAALFM_C205300CA",-0.100017155508556
"CAALFM_C205310CA",-0.346358863341648
"CDC7",-0.272730572251245
"CAALFM_C205330CA",-1.30624790592555
"RPC40",-0.169331160238748
"CAALFM_C205350CA",-0.218408772818879
"BIO32",0.0585442737641101
"RXT3",0.117800042504673
"CAALFM_C205380WA",-0.0674430636035463
"CAALFM_C205390CA",0.115366814693569
"CAALFM_C205400WA",0.175284851627677
"CAALFM_C205410WA",0.362017727693572
"CAALFM_C205420CA",0.38694222716105
"tI(AAU)3",0.00254880506738835
"PEX6",3.53149378769471
"MDJ2",0.0579844851098898
"CDC19",0.207983675216856
"COQ5",-0.163491346192379
"CAALFM_C205480CA",0.271896421950009
"CAALFM_C205490WA",-0.613808369028576
"ATP4",0.568348533439319
"CAALFM_C205510CA",-0.181008214875027
"CAALFM_C205520WA",0.0604915954566714
"CAALFM_C205530CA",-0.41064154865485
"CAALFM_C205540CA",-0.481219950248748
"CAALFM_C205550WA",1.58445138272427
"CAALFM_C205560WA",1.37390880221718
"CAALFM_C205570CA",1.93691994106477
"CAALFM_C205580WA",-0.192028165556088
"CAALFM_C205590CA",-0.0349889688906937
"CAALFM_C205600WA",-0.0794894932774673
"RPS8A",0.219755460148347
"KTI11",-1.30020282145485
"tS(AGA)4",-0.332415121857642
"CAALFM_C205640WA",-0.187342414088228
"VPS35",1.50225428291656
"PNG2",0.804850762739818
"CAALFM_C205670CA",-0.375486328470742
"COG4",0.604095642727765
"YTH1",1.55389777981711
"OSM1",4.26088819641112
"CAALFM_C205710CA",0.587798399703068
"CAALFM_C205720CA",0.269073004351589
"GWT1",0.369956915027184
"SPO7",-0.242433474311922
"CAALFM_C205750WA",-0.361712187584279
"CAALFM_C205760CA",0.222091748246174
"CAALFM_C205770WA",0.163363049210887
"MKK2",0.592229784179946
"RFC1",-0.0983736061085258
"CAALFM_C205800CA",0.224971777559024
"CAALFM_C205810WA",0.0510062865816306
"CAALFM_C205820WA",-0.499437985581904
"CAALFM_C205830CA",-1.06847194422029
"CAALFM_C205840WA",-0.483111329804036
"CAALFM_C205850CA",0.448991892549554
"CAALFM_C205860CA",-0.10318505309051
"CAALFM_C205870WA",0.53645061148767
"CAALFM_C205880WA",NA
"IDP1",-1.92902620299439
"CAALFM_C205900WA",-0.181563712218427
"CAALFM_C205910WA",-0.527445520979774
"COX8",0.506797414853508
"COX9",0.804191380059224
"VPS33",0.122386494951921
"TES15",-0.229329641182111
"CAALFM_C205960CA",-0.0443203560468513
"TES1",-0.473253801693704
"CAALFM_C205980CA",-0.392624279245765
"CAALFM_C205990CA",-0.81496945010934
"LAS1",-0.796578240973667
"SPO72",0.262089765524534
"CNT",-0.702311337754791
"CAALFM_C206030WA",0.445459660089154
"CAALFM_C206040CA",0.478045838050134
"tM(CAU)3",0.263959856685597
"FAA2-1",0.291227292968077
"CAALFM_C206080CA",0.0531690656703345
"CAALFM_C206090WA",-0.423426779396635
"PMT4",0.333386536259818
"CAALFM_C206110WA",0.444225355450234
"CAALFM_C206120CA",-0.587088531213262
"CSM3",-0.218283321986245
"CAALFM_C206140CA",-0.443208263201986
"RPN10",0.0302260303531204
"CAALFM_C206160WA",-0.407455986630271
"ECM17",0.0333081537586091
"FGR12",-0.167378942631638
"ILV1",-0.160797157023897
"CAALFM_C206200CA",-0.905628885623789
"SER1",0.469190368584586
"MEC3",0.00534404569551873
"CAALFM_C206230WA",-0.271824622531922
"SMD2",0.0943249981715212
"CDC46",-0.449820202567342
"CAALFM_C206260WA",0.0190090389215764
"CAALFM_C206270WA",-0.0835269488545748
"CAALFM_C206280CA",0.325218421250981
"ATP14",0.512329205199187
"CAALFM_C206300WA",0.0306222280371367
"GSP1",0.101629894167454
"CAALFM_C206320WA",-0.330016742563523
"AVT1",-0.176755731661338
"EFH1",-0.587535153383544
"CAALFM_C206350CA",-1.21998525601337
"MAK16",-0.614887831646818
"SCP1",-0.378317864588587
"IMH3",-0.062258554762208
"CAALFM_C206400CA",-0.293469704524263
"CAALFM_C206410WA",-0.118427432031269
"RTS1",1.23920352548211
"CAALFM_C206430CA",0.230463524502251
"CAALFM_C206440CA",0.614248451971461
"CAALFM_C206450CA",0.0554809692025933
"RTA3",-0.474643197231186
"RTA2",0.624139933516059
"CAALFM_C206480WA",-0.821584067458547
"CAALFM_C206490WA",-0.184492486847329
"tI(AAU)1",0.0194167900283583
"CAALFM_C206510WA",-0.117591728068191
"CAALFM_C206520CA",-0.948427115329313
"CAALFM_C206530WA",-0.572023303376141
"SPF1",0.0466641535809386
"CAALFM_C206550WA",-0.087346187438341
"CAALFM_C206560WA",0.243363327028309
"CAALFM_C206570CA",4.19564916374527
"GIT1",1.80994416816523
"CAALFM_C206600WA",0.421089305525928
"CAALFM_C206610CA",0.47557359141976
"CAALFM_C206620WA",0.747097101912793
"CAALFM_C206630CA",2.07481718937353
"VAS1",-0.173486794779334
"CAALFM_C206650CA",-0.375393223079305
"CAALFM_C206660WA",-0.26296700275156
"DBF2",-0.0431923937281737
"FRP3",1.27584415544547
"PEX22",0.00330416698364873
"AMO2",0.573606710206779
"CAALFM_C206710WA",0.604802649082331
"GRE2",0.333950555997433
"LSP1",0.599513029697753
"CAALFM_C206740WA",0.0313604611958102
"CAALFM_C206750CA",-0.116918655520926
"CAALFM_C206760CA",0.610601115690403
"CAALFM_C206770WA",1.59025251546683
"CAALFM_C206780CA",-0.373678883540919
"CAALFM_C206790WA",0.200270903739011
"CAALFM_C206800CA",-1.12899941059933
"RPL11",0.197925825242301
"PRE2",0.452212621668557
"FHL1",-0.900576609326232
"SPR1",0.344612898120379
"CAALFM_C206850WA",-0.485982554778784
"LTE1",0.41886958052466
"PST1",1.42807415555989
"PRB1",1.41650180016642
"CAALFM_C206890CA",0.684649528723981
"YPT72",1.15889295516664
"CAALFM_C206920CA",0.131634262137397
"CAALFM_C206930CA",0.0807400482498445
"ARE2",1.38825816973295
"CAALFM_C206950CA",-0.0548434403810442
"SPE3",-0.0224681272580712
"AAH1",-1.0351160604635
"CAALFM_C206980WA",0.0479280998870097
"CAALFM_C206990WA",-0.350141084207107
"CAALFM_C207000WA",-0.445178830869955
"CAALFM_C207010WA",0.0891562304257637
"CAALFM_C207020CA",-0.633420500462572
"CAALFM_C207030CA",-0.14525975962094
"CAALFM_C207040WA",-0.436854851411023
"CAALFM_C207060WA",-0.0421467823247569
"CAALFM_C207070WA",-2.40983738525451
"CAALFM_C207080CA",-0.0853326038685933
"OLE2",-0.712194989683714
"CAALFM_C207100WA",0.041006886962447
"CAALFM_C207110CA",-0.223710451038605
"RFA2",0.0696415530612041
"RCK2",-0.285087239754623
"CAALFM_C207140WA",1.11100700279676
"SMF12",1.49520107094524
"AFT2",-0.644190956290745
"CAALFM_C207180WA",-0.225911904512848
"CAALFM_C207190CA",-0.032819770556054
"CAALFM_C207200WA",0.361564936932231
"TPK2",1.821797570732
"CAALFM_C207220WA",0.449329651119064
"ZCF10",0.34420844569552
"CAALFM_C207240CA",-0.558203473282034
"CAALFM_C207250CA",-0.95273621894697
"DQD1",0.506656293724092
"CAALFM_C207270WA",1.08412444635138
"CAALFM_C207280WA",-3.9183939184034
"CAALFM_C207290WA",-0.366152595259722
"RPA12",-0.530630557998341
"CCT5",-0.270973334481385
"ARP3",0.843121270426785
"TOR1",0.230260889838799
"NOC4",-0.381505694004593
"MCM3",-0.531304492125626
"CAALFM_C207360WA",-0.772011357697201
"CAALFM_C207370WA",-0.154234140381192
"SSC1",-0.263127761835092
"CAALFM_C207390CA",0.268354234281335
"APR1",1.13699171038278
"CAALFM_C207410WA",-0.136793831655524
"CAALFM_C207420WA",-0.0609087664645552
"CAALFM_C207430CA",0.942185018193459
"CAALFM_C207440CA",-0.0122813203843729
"RCL1",-0.6364694020451
"TAF4",0.160755214142217
"YCS4",-0.0356048791368928
"LPT1",0.377337026120027
"HEM15",-0.00699192317712813
"MED4",-0.0459354685955444
"CAALFM_C207510WA",0.000215241710065245
"CAALFM_C207520CA",-0.343708570721583
"CAALFM_C207530CA",0.0677547368118354
"CAALFM_C207540WA",0.106838681412958
"CAALFM_C207550WA",0.18427025186294
"SWR1",-0.700299107600084
"RNR22",1.10059015008903
"CAALFM_C207580WA",-0.236295651822916
"VMA10",0.83274984491459
"MSC7",0.0319644501401928
"CAALFM_C207610CA",-0.248509647370948
"CAALFM_C207620WA",-0.765705195377898
"CAALFM_C207630CA",2.65173751615977
"CAALFM_C207640WA",1.19967970155378
"CAALFM_C207650CA",0.415772837819586
"PDS5",0.25893094409599
"GLE1",-0.988886755766123
"CAALFM_C207680WA",-0.484947442977662
"CAALFM_C207690WA",-0.637622947733056
"CAALFM_C207700CA",-0.432986482576851
"CAALFM_C207710WA",-0.285710183560941
"CAALFM_C207720CA",0.240922252604385
"YVC1",0.10093229498898
"CAALFM_C207740WA",-0.180002782949858
"RHO2",0.27011674105792
"CAALFM_C207760WA",0.0405596606921565
"CAALFM_C207770CA",0.959485416564792
"CAALFM_C207790CA",0.270073747452463
"CAALFM_C207800WA",-0.0939047127070187
"CAALFM_C207810WA",0.0403868323571049
"PHO86",0.686723604871036
"FLC3",-0.254038828528485
"CAALFM_C207840WA",-0.290153733162603
"tM(CAU)2",0.0243944440495759
"CAALFM_C207860WA",0.266804843443346
"CAALFM_C207870CA",NA
"APM4",0.100754209125618
"PRS5",-0.240706915166257
"GDH2",4.03732794720195
"CAALFM_C207910CA",0.857337690503097
"CAALFM_C207920WA",-0.314444959973897
"VRP1",0.140293204938805
"ALG7",-0.182730431810588
"SEH1",-0.194111038873855
"NSA1",-0.182163353223124
"tI(AAU)2",0.00359253933459807
"CAALFM_C207980WA",-0.300825623348586
"tA(AGC)1",0.0478186380891167
"KRE30",-0.389256041661582
"BLM3",0.320431002234275
"CAALFM_C208020CA",-0.171438152703542
"CAALFM_C208030WA",-0.0392686684745421
"RPS10",0.237763351193604
"SIT1",-0.150661429101114
"RPR1",0.203566078874197
"CAALFM_C208060WA",0.721057366478321
"MRS4",0.166559562822389
"IFM3",-0.171628587764396
"CAALFM_C208090WA",-0.0379465856289064
"CAALFM_C208100WA",0.145283203654804
"RAD57",0.146745583788333
"MAF1",4.82121975285665
"ARA1",2.27486550571814
"PHM7",1.16339878050086
"CAALFM_C208150WA",-1.09771416781731
"CAALFM_C208160CA",0.278986624005455
"CAALFM_C208170WA",-0.142747737525698
"CAALFM_C208180CA",-0.351143098714508
"VMA5",0.386617243790454
"CAALFM_C208200WA",-0.12366943226921
"MFA1",-2.48163045134789
"CAALFM_C208240WA",1.05403481161121
"CAALFM_C208260WA",-0.0528262688537478
"CAALFM_C208270CA",0.564466555151084
"EAF3",0.251623202048502
"UCF1",10.1320565341452
"TIM22",0.00862687550067703
"CAALFM_C208320CA",-0.492705626494674
"CAALFM_C208330WA",0.869126421194692
"CAALFM_C208340CA",-0.891958840831025
"CAALFM_C208350CA",-0.0417049927554931
"OPT5",-0.416696116163322
"TEF1",0.33165420145161
"CAALFM_C208380CA",-0.120219787319792
"CAALFM_C208390WA",1.77550145157063
"CAALFM_C208400CA",0.0513263524396954
"CAALFM_C208420WA",0.00422531386679353
"PGA46",-0.542409059616785
"CAALFM_C208450WA",-0.0246686554087766
"CAALFM_C208460CA",1.01349534106772
"STN1",-0.638127138068948
"RRP8",-0.410988184797326
"DSE1",0.993564616645387
"RSP5",-0.200755675313401
"CAALFM_C208510WA",0.211875829224945
"CAALFM_C208520CA",-2.40602850133473
"CAALFM_C208530CA",-1.14144568974949
"CAALFM_C208540CA",0.22363107514153
"MSU1",-1.21903676400017
"SMC2",0.391016660434825
"ANP1",-0.283431402218386
"CAALFM_C208580WA",0.0162052258042607
"YWP1",0.0194407507213889
"GTR1",0.150043493928374
"ERG9",0.791361650442403
"CAALFM_C208620WA",0.657233980302314
"CAALFM_C208630CA",0.154569010351873
"PST2",1.1205935383766
"CAALFM_C208650WA",0.39568061813859
"CAALFM_C208660CA",-0.637597971582403
"UTP15",-0.253948715844826
"MSH3",0.0711375442139463
"CAALFM_C208690CA",-0.13103932244849
"CAALFM_C208700CA",-0.332053452496644
"PEX17",0.563320412045096
"CAALFM_C208720WA",-0.185446657114951
"MFG1",-0.265554196683537
"CAALFM_C208740WA",0.402394735249174
"CAALFM_C208750WA",0.00624773511688565
