MKK2,1.813240166
APL2,0.695739034
SRV2,1.554239165
CAALFM_C209690CA,1.057692349
CAALFM_C504330WA,1.656794128
IPK2,1.331287417
CAALFM_C306690CA,1.884897776
CAALFM_C209040WA,0.747435411
CAALFM_CR09230CA,1.788423677
CAALFM_C501890WA,1.366565248
MNT3,0.611628209
CAALFM_C100210CA,0.681998223
CAALFM_C209250WA,0.657818086
VMA4,0.722380927
CAALFM_C103600WA,1.456869039
CAALFM_C701480WA,0.520352984
CLC1,1.476974732
CAALFM_C304780CA,1.365109123
CDS1,1.628261162
CAALFM_C502230WA,0.541749957
CAALFM_C304460WA,0.703186117
CAALFM_C108680CA,0.915515562
CAALFM_C505130CA,0.799064359
GCN2,0.590919911
CAALFM_C207220WA,0.963716729
PHO85,1.169222035
BMH1,0.422545336
ALG8,0.722221335
CAALFM_CR03080CA,-0.564821627
CAALFM_C207520CA,-0.503210055
NUP60,-0.865763429
MAS1,-0.330265111
CAALFM_C103280WA,-0.658754305
CAALFM_C201490CA,-0.329525677
CAALFM_C300450CA,-0.949991976
CAALFM_C702960CA,-0.68453968
SWD2,-0.735053588
ABZ1,-0.530761414
CAALFM_C204780WA,-0.358098746
SVF1,-0.425871555
CAALFM_C603200WA,-0.99996701
FTH2,-0.610522713
SNU114,-0.773065742
CAALFM_C113560WA,-0.458913816
RCH1,-0.388093456
MCU1,-0.631033356
CAALFM_C701360CA,-0.932759558
CAALFM_C501190WA,-0.449094179
POM152,-0.776523651
CAALFM_CR05970CA,-0.673675155
CAALFM_C106090CA,-1.02021396
CAALFM_C109570WA,-0.547038437
MSS51,-0.824047129
CAALFM_C105270CA,-0.717976259
CAALFM_CR03160WA,-0.524968155
CAALFM_C106380CA,-0.546440385
CAALFM_C500570WA,-1.141023742
NUP49,-0.717316866
FGR39,-0.742920197
CAALFM_C203450WA,-0.607994251
KTR2,-0.413650816
CAALFM_C112930CA,0.848043632
CAALFM_C501140CA,-1.040561421
CAALFM_C103630WA,-0.918334037
KRE9,-0.670684799
CAALFM_CR03950WA,-0.478720948
CAALFM_C406950WA,-1.002927477
CAALFM_C307940WA,-0.918956141
MSK1,-0.680458982
CAALFM_C200820WA,-0.832458353
MNN4,-1.336544359
CAALFM_C500350CA,-1.117250014
CAALFM_C404820CA,-0.80618365
CAALFM_CR07320CA,-1.061450159
YAH1,-1.085807849
RIM2,-0.875490319
SWR1,-0.751484091
CAALFM_C110520WA,1.097910703
THG1,-0.730939819
CAALFM_C202040WA,-0.876205031
FMT1,-0.458075229
CAALFM_CR04270CA,-0.642830597
CAALFM_C109790CA,-0.6773722
MST1,-0.597930852
RAD2,-1.229968908
SFP1,-1.124780982
PET127,-1.472378479
CAALFM_CR09830WA,-0.800287237
CAALFM_C105210CA,-1.055594141
ALS9,-1.312801279
MSM1,-0.824587932
CAALFM_C300420WA,-1.286277624
CDR1,-0.861609032
CAALFM_C305800WA,-1.342100083
PRP45,-0.699204295
CAALFM_C300840CA,-1.560232117
CAALFM_CR03350CA,-0.913728135
CAALFM_C504840CA,-0.735838329
CAALFM_C110350CA,-2.248879819
CAALFM_CR08450CA,-0.827171334
RPO41,-1.062993267
CYC3,-0.685847155
CAALFM_C501710CA,-0.988486758
TPO4,-0.893666071
CAALFM_C307660WA,-0.829208782
CAALFM_C210090CA,-1.328512785
CAALFM_C302670WA,-0.978362528
CAALFM_C701570CA,-1.995552666
CAALFM_C113010WA,-0.980208086
SCH9,-1.079557482
CAALFM_C402720CA,-1.166758459
MSW1,-0.815946262
CAALFM_C106440CA,-0.997676014
CAALFM_C104530CA,-0.587946483
CAALFM_C208530CA,-0.910630172
CAALFM_C300410CA,-1.380416146
IFM1,-0.673279314
CAALFM_C603550CA,-0.834425444
MEF2,-1.375959715
FTR1,-2.973697945
RAD16,-1.144796619
CAALFM_C303110WA,-1.043317715
CAALFM_C602400WA,-2.249865982
HCM1,-1.234239098
CAALFM_CR03660CA,-1.441129624
CAALFM_C502590CA,-1.617543158
RSM22,-1.311704957
MSU1,-1.350500436
MTG2,-0.915925689
CAALFM_C307550CA,-1.37957199
PTP3,-1.812391063
CAALFM_C603440WA,-0.956809242
CCC1,-1.934917749
CAALFM_C701260WA,-1.264028518
FET34,-2.315507454
MNN14,-1.715599878
PGA13,-2.750680343
SFU1,-1.400466007
CAALFM_C112980WA,-1.464716328
HSX11,-1.711537507
CAALFM_C504030WA,-3.747624268
CAALFM_C700870WA,2.072151172
CAALFM_CR08310CA,3.121879049
