"","condition_FL3_vs_ctl","condition_FL30_vs_ctl","condition_FS3_vs_ctl","condition_FS30_vs_ctl","condition_LL3_vs_ctl","condition_LL30_vs_ctl","condition_LS3_vs_ctl","condition_LS30_vs_ctl","condition_RL3_vs_ctl","condition_RL30_vs_ctl","condition_RS3_vs_ctl","condition_RS30_vs_ctl","condition_SL3_vs_ctl","condition_SL30_vs_ctl","condition_SS3_vs_ctl","condition_SS30_vs_ctl","condition_YL3_vs_ctl","condition_YS3_vs_ctl","condition_YS30_vs_ctl"
"CAALFM_C407000WA",-1.6722808406807,0.317157661032904,-1.76135291381015,-0.630345111241649,0.588549353866046,1.3221179355293,-0.717511576305075,1.28902230834721,-2.15155483076992,-1.29549501451288,-2.3415252112971,-0.837923445471838,-1.45492368814397,-1.22581775623304,-2.823608245372,-1.90758856378758,-1.81610380462866,-2.92934145371907,-0.136083554198491
"CAALFM_C407010CA",-0.187368911889752,-0.882726844109009,-0.284250023671218,0.613919067209521,2.02266091592936,1.55193699042346,1.53219197796912,3.66967981401287,-0.414157325069085,-0.483906296422383,-0.403658946019653,0.319447340753369,-0.305522248592265,-0.532250223956147,-0.209743440223536,0.831697125424958,-0.717404440209068,-0.472731633444246,0.813368955663923
"CAALFM_C407020CA",0.242939755649959,0.229676243223814,0.217299518475844,1.7828917935279,1.81519128538107,2.23087442256424,0.179646724885277,3.81498754796876,0.175982562141539,-0.298591721745475,-0.887490515914538,1.22530458696348,0.753996134672593,0.445116931732145,0.863733608533806,3.19577253082831,-0.475296587669398,0.0351674042031662,4.89162808678261
"MET16",0.0165406390190203,-0.862912011946969,0.911182605618538,-0.583316500388548,-0.572230572591626,-1.06931728411254,0.134905920291652,-0.938147646733238,-0.0442583971587415,-0.479009606346982,0.227670749073348,-0.268055325134661,0.253230776540331,-1.12542615845016,0.767112866037969,-0.0161000791876834,0.262230039271612,0.376738734783624,-0.265649125585373
"CAALFM_C407040WA",-0.483219402176652,1.42597479177413,0.0942394818941778,-0.0970644357870141,-0.726474591967113,0.075096409299669,-1.03241453929235,0.210633802946687,-1.22285473659568,-1.71088417959734,-0.906677479780067,-0.0141558329814629,-0.501487287583489,-1.3583975346723,-0.848331408421349,0.0586765926617349,-0.872460416326664,-1.50862350965324,-0.350204268596402
"YDC1",1.14302421361025,0.932545693725587,0.447913590472347,0.559334670530798,1.43550451826101,1.00727951851016,0.104356386977479,1.89438009439318,0.634368637245846,-0.0766004511995605,-0.173912482144099,0.817555354822249,0.937313713318778,1.04160786865274,0.511193713070901,-0.224079642113459,0.235769689449571,-0.0675946100043848,-0.48365731006954
"CAALFM_C407060WA",-1.76107565516048,-1.59312496635066,-1.24162918673538,-0.997151454004926,-2.1968334377548,-2.36401036368697,-1.20755947728599,-2.3677200667866,-1.83034956957916,-1.15457557957778,-1.15849006569532,-1.58418618559033,-1.77748747121299,-2.17565550091002,-1.41860519122217,-1.13756709695198,-1.22529817300583,-1.02779271271286,-0.626272802990903
"CTA6",0.155244011119152,0.590857856170648,-0.364030866526896,-0.541206757608854,0.564311642179513,0.525148640690815,-0.326694331703641,-0.42272576270528,0.201751799707752,0.177609458716038,-0.344118681215621,-0.458576207118372,0.152829784240915,0.364710260886925,-0.236096456194122,-0.471498227444796,-0.347451517057254,-0.390991221456887,-0.304519824657368
"CAALFM_C407080CA",-1.22919530403456,-2.15216073944983,-1.40127880084839,-0.188061729356522,-0.95168738574155,-2.29021473430367,-1.44400143545373,-1.1338244974603,-1.4678250916906,-1.41029938739555,-1.59733471262274,-0.57176110758083,-1.21658218452708,-2.1016751783896,-1.03964997240758,-0.816695417036877,-1.3777563923034,-1.34273015537406,0.345769198551215
"TRP4",-0.248599214778099,0.134475703406353,0.339782152515359,1.42004333315421,-0.242146405618721,0.756139992535245,0.148645532570808,0.0977706624647685,0.282618744983043,0.383498525939032,0.227394741043461,0.285425321476807,-0.130146286963855,-0.236757037478674,-0.0135518677074352,-0.519506473644061,0.558767907316429,0.544472129380748,-0.472833234477686
"CAALFM_C407100CA",-0.711132332089286,-1.0704153087771,-0.378829732268077,-0.550242810581784,-1.05909278277917,-1.73023914597826,-0.472987126897679,-1.65878045982088,-0.886884706592791,-0.794162168109925,-0.382530159905368,-1.07492564352136,-0.606125755953079,-1.20685015131644,-0.207546307216391,-0.789187047555521,-0.526803002564377,-0.183337733513497,-0.559045210007694
"PDA1",0.399486950352208,0.0974605886074942,1.01787041506132,0.565469319924288,1.06904392962221,1.5113721517456,1.44031481397879,0.275139242911581,0.910607673222811,0.840906057731922,0.890442202937225,0.404127352317926,0.38852704265706,0.112473712660002,0.38505201231647,-0.474104435250988,1.0159456493902,0.709025356242248,-0.244817288457051
"MSH2",-0.937872758625739,-2.6677364710245,-1.15573755388334,-0.942232381180056,-0.721746786312379,-2.34144930865662,-1.32950612054878,-0.961970328165694,-1.07521252863178,-1.24660617271497,-1.375785709411,-0.455593399025693,-1.07710817783309,-2.17498195258721,-1.24823212893296,-0.622633190360288,-1.2490216830648,-1.31859489894981,-0.011675262056855
"CAALFM_C407130WA",-1.06863391798235,-0.97826929786478,-0.633223685588038,-1.42403302176509,-1.53710189980723,-1.945838415814,-0.95111918711764,-2.46562098255093,-1.24005661755462,-0.878369503321341,-0.99569218816015,-1.32550139997634,-1.1974023265697,-1.35845419552887,-1.0789561140093,-1.42448465104379,-1.01711145842289,-0.99037864142319,-0.704899421381061
"CAALFM_C407140WA",-0.204791721187776,0.52957537532194,0.182895574545688,-0.0831168260560829,-0.593054969985606,-0.539419672448561,0.15630298495305,-0.676956504446745,-0.377332410759884,-0.524239805334826,-0.12687029509381,-1.09573233649685,0.00227094309956144,0.173376368767444,-0.339314335709485,0.235231407505442,0.099539260692602,0.100646064866572,0.0949995039737498
"CAALFM_C407150WA",-1.07920510287919,-0.230846323211051,-0.335323961780014,-1.45381620327184,-2.05159667375988,-1.34986938909299,-0.510662023971141,-3.99741941156027,-1.12715448021349,-0.635678723668247,-0.542834401861478,-1.8258377917357,-1.28058384577416,-1.99516343112288,-1.12085782849904,-2.83981742597684,-0.751911124988074,-0.698947840801076,-0.919441210384954
"CAALFM_C407160WA",-0.52569468651686,0.184280007412364,-0.00898775567632233,-0.38758107640899,-0.287373737160411,0.274895259645677,0.1780074992415,-0.82731671724159,-0.28040799740487,-0.241662259413842,-0.123084907981677,-0.328982955083917,-0.390918567089316,-1.30607882247985,-0.700481072736279,-1.8282391418062,0.283338989426674,0.28147267283956,-0.0212154946111513
"CAALFM_C407170CA",-0.767300681122206,-0.27215718356772,-0.174223719861237,-0.135657754482687,-0.804544567583934,0.225424954076046,0.390608903967744,-0.622399409305145,-0.598422933071251,0.0363042728947987,-0.247908310580527,-0.210690132046283,-0.987764194774982,-1.31254255968766,-1.00601246501988,-1.85168467020642,0.61173387003429,0.937866741791809,-0.00628440971650197
"UBI3",-0.649654828379112,-0.383000838970964,-0.725925192963265,0.00663581848374508,-1.11679739779693,-0.575342253218804,-0.421911688271294,-0.463362593537437,-0.410894007784978,-0.36386327642276,-0.373435472554919,0.115064161216365,-0.639984080737768,-1.18180694045867,-0.622666906832024,-0.309887145055734,0.047655997158201,-0.0712014536426791,0.341125052228176
"SEC10",0.797130050988865,0.674678913043836,0.571354955576482,0.059381729702194,0.978249421018481,1.06954396598382,0.630081081523997,-0.244620380711687,0.774489366992252,0.985685185929312,0.491934868707303,0.242850059701416,0.825863708635609,1.7343925365598,0.665616056443803,0.788358040758023,0.543502141503928,0.528899834676731,0.0320946351672636
"CAALFM_C407200CA",-0.201990924434966,-0.548950251490729,-1.17703645771313,-0.769258929097451,-0.171637288858422,-0.255699791799663,-1.15802289859972,-0.730440934686982,-0.0433677680077937,-0.504376737612983,-1.14804074476506,-0.521783995844789,-0.362724448058357,-0.0885788440696425,-0.871787347650985,-0.944054934387207,-0.418962748949902,-0.899553247663557,0.0248420390097699
"CAALFM_C407210WA",-0.73072038238094,-0.115766321023486,-1.59567293348279,-0.694471592693752,-0.528185985566169,0.091293547155104,-1.45825889348157,-0.628661958762678,-0.653264948312566,-0.0886087859965121,-1.52082038139392,-0.399839879500287,-0.815164920696403,0.158558789838395,-1.23575217767174,-0.696597695832832,-1.32771663750712,-1.39801529209532,-0.322485405908442
"CAALFM_C407220CA",-0.0267135356188233,0.106925247658987,-0.510870617652116,-0.204024000036208,0.298940231312658,0.466869526089235,-0.70089882946798,-0.616041406648906,0.19123630965682,0.148936789782156,-0.530485649634697,-0.108671351024794,-0.376513606290698,0.90409953237416,-0.967428880782889,-0.201994655503203,-0.407093412215998,-0.773237124149806,0.0667362452521783
"VID21",0.162590880910119,-0.0419323521055261,0.0816601986876685,-0.512986899694789,0.175899622379558,0.320414040992284,-0.189715208312522,-1.11513811638523,0.237439470279458,0.180376900367501,-0.0443146073217233,-0.577481013349688,-0.0125216012912049,0.0757870811664669,-0.194392154083394,-0.741273962720981,0.167457456773089,-0.0629553524072816,-0.399013961295524
"CAALFM_C407240WA",-0.13798442315402,-0.451342928374663,-0.340243510431285,-0.0482139241817738,-0.0931321097154154,-0.128249732048435,-0.089722892633966,-0.413573573378327,-0.00517067855622168,-0.373437573540984,-0.150704460053693,-0.21971463760189,-0.151406022904906,-0.694010631111357,-0.11377302556289,-0.173783909204452,-0.0428305710328957,0.136267438504088,-0.0907452483056728
"TLO10",3.76593021977836,1.92118023559279,3.16590589871566,2.23348328660509,4.5028106448137,3.79573328405981,3.23925425548032,2.91599516403241,4.50959083204285,3.18973174968924,2.96452647650865,1.77774844961368,3.53926926912886,2.59424196146666,2.71639649222977,1.30767460550862,2.76434372358226,2.61657660474133,0.137987907995657
"CAALFM_C407260WA",-0.142791013925024,0.147525763889725,0.0570629498572506,0.189800508383921,-0.147477448947101,0.102599897009153,-0.113024738327698,0.126493674143231,-0.151142502292734,-0.0930681418803862,-0.113845667199799,0.219797092427833,0.180839434419616,-0.184319343181017,0.17386678728641,-0.171298099517237,-0.0876363480145577,-0.081483824365911,0.0394897039379569
"TLO11",2.69016671277449,0.836350651272617,2.83092063494516,0.564880504465053,3.32480201360627,2.86815928806449,2.50848912964493,0.928831961862612,3.0276342548422,1.62385479591057,2.06620207386932,0.360755624240078,2.0780477382083,0.433710933724637,1.11166973008181,-0.792134445933406,1.98309779040801,1.40792955260951,-0.582512193228012
"CAALFM_C500030WA",-0.695251982218146,-0.826270080989083,-0.9165448985331,-1.47080352789749,-1.30480929950323,-0.511137367399825,-0.816446829790607,-2.8160664081112,-0.601475653381635,-0.696975839502191,-0.773469771453355,-1.2273258065072,-0.839573088279667,-0.561449917810708,-1.01803568215261,-1.21098445016945,0.167836001157484,-0.388461856221859,-0.516456156221716
"CAALFM_C500040CA",-0.299698616737978,0.312675447443049,-0.631913993004933,-0.365842242371789,-0.354038762199182,0.580889040632569,-0.552225243057019,-1.30507107194977,0.0708096033837222,0.179513403201129,-0.563439814247682,-0.280791959451742,-0.456419526569741,0.528935100577358,-0.672586308728851,-0.551377224939918,-0.233941835541711,-0.549287455150382,-0.199845282196488
"CAALFM_C500050WA",0.0724080566330019,0.348300698852164,-0.487025505162721,-0.0841121145338233,-0.167452245553642,0.714852969411652,-0.537449970192753,-0.902524858931633,0.414607593506747,0.368810759003347,-0.505449010287233,-0.105404433640951,0.00210177938162991,0.757694423564,-0.282870528342276,-0.409530449878886,0.185078904667979,-0.127410041803563,0.0650419488946495
"CAALFM_C500060CA",-0.100950116816697,0.703117683228679,-0.849109131661661,-0.441067257409306,0.00819580566938857,0.779096829643634,-0.748886223701649,-1.36861573370399,0.154577666133968,0.426003139277055,-0.603696818602976,-0.471465622247846,-0.166672639761838,0.50360181436586,-0.787436587624906,-0.97928110999239,-0.477270186212775,-0.635448991495272,-0.377267708224495
"CDC11",-0.211218617173412,0.84647722025149,-0.792246025053362,-0.646082226789538,-0.108251821497065,1.02214115677037,-1.15049363172016,-1.17682196742605,-0.11765111106925,0.567010473239583,-0.917845343812397,-0.424872383506624,-0.383713477185496,0.829074612110813,-1.30957619719906,-0.947688120130225,-1.14566371832804,-1.35792486802566,-0.266109428647027
"CAALFM_C500080CA",0.218191088197072,1.07825110422413,-0.0274970053358788,0.368356641775644,0.301869019547429,1.41002343084081,0.056495581436185,0.239900461601424,0.532198203250981,0.61800383180846,0.0569501274942949,0.216371900491427,0.265723365605727,1.14976437975229,-0.020098918951138,-0.0754319022858773,0.252815588366927,0.118088773024291,0.391750619597868
"CAALFM_C500090CA",0.322905243713753,0.29131476056263,-0.159801497223223,0.624313540600041,0.752929756376527,0.635298246217574,0.132849472312553,0.961706068511959,0.64390716695373,0.283595671160901,0.107290587286833,0.688337259764894,0.393951384438032,0.357150919993564,0.0220927862343429,0.313797550130745,0.287731013523116,0.0398722204075036,0.177288387523417
"CAALFM_C500100CA",2.85971596381267,1.27786133574632,1.61144113032993,0.574990994763516,3.17302300782898,0.932030942430426,1.64471149231629,4.45613313161311,2.71255381969638,0.19007952070753,1.46641568623087,1.23600028370492,2.78612762127074,0.572866770396259,1.81113438552532,0.66305753641745,0.913715787160678,0.664016793626163,1.09093955717516
"THS1",-1.43432317416013,-0.0954185619986253,-1.31132845900795,-0.318579795883347,-1.72144982259572,-0.315633601035411,-1.16752718564259,-1.27775368580866,-1.15530232720525,-0.281783390004023,-1.10784373140612,-0.661137432216981,-1.44521947145879,-0.404363453081491,-1.47732472865655,-1.1953127608571,-0.886550062168836,-1.00521738122344,-0.270625835339789
"CAALFM_C500120WA",0.278752095297939,0.605095221880661,0.363399277466824,0.0761093361129206,0.147990951538264,1.13361359319864,0.145490950799426,-0.730493686410181,0.496334427682407,0.594745013089192,0.268490418422041,-0.166297632983404,0.33242991140917,0.390261370152258,0.12967155115107,-0.625935115226149,-0.00142022187948974,0.101075530769272,-0.190399465726698
"CAALFM_C500130CA",-1.00901529239681,-0.599534558998503,-1.01190588991866,-0.407449957813621,-1.31067345872833,-0.650699049455087,-0.720005854380374,-0.855054407015605,-0.760943107848964,-0.488769134493543,-0.726172601114166,-0.583283080152612,-0.917637960284512,-0.555452038471344,-0.836758510702471,-0.531677124193113,-0.268495599045308,-0.265070954472597,-0.122706419784857
"CAALFM_C500140CA",-0.894529508767811,0.377800552363641,-0.865573955484556,-0.106770005399762,-0.96536041746427,0.409306444614729,-1.2453235815524,0.776217724422932,-1.12872742166385,-0.168651056257251,-1.3332115285417,0.139278125317774,-1.00218400905685,0.601576902141888,-0.874577791077333,-0.321808927974239,-1.34044813038344,-1.76692066565382,-0.0727263357604354
"CAALFM_C500150CA",-0.432006874609612,-0.780248128743613,-0.419899198565382,-1.20404780304323,-0.884355841298817,-1.03188849359953,-0.767156146315074,-2.2214790735339,-0.414086970029743,-0.506484013043806,-0.621676610319925,-0.999749308943706,-0.69235285873454,-0.808953444240202,-0.804179201613456,-0.919391044677723,-0.0326902293368549,-0.455783186401149,-0.228565143296068
"CAALFM_C500160WA",-0.703567298866936,-1.00881737068729,-0.754685562031997,-0.94439179984658,-1.03355622294145,-0.944840138734308,-0.621810580213787,-1.61408247891914,-0.456053590877423,-0.56298323148149,-0.62114301699582,-1.03010353653297,-0.556824052630799,-0.677172922578462,-0.776317237438394,-0.815579529981257,-0.120637357707463,-0.424352049247966,-0.461657129930977
"CAALFM_C500170WA",0.518640651204623,0.446927878650309,0.898344312982471,0.688870788008616,0.60206120601202,0.841796075928387,0.540419091288742,-0.0497539143428579,0.964879221852225,0.463791173157286,0.744382173816898,0.290938697381812,0.460637698762871,0.484558744559014,0.355550120929496,-0.404304574418602,0.58961167621215,0.468244793625108,0.181779398903148
"AFL1",0.354991220114751,0.378840998865381,1.24613979229566,0.63792781493134,0.36355205912476,0.229746493022309,1.11362394643818,0.65504935996748,0.836228150327592,0.473370636377072,1.31790134214885,0.977149836841991,0.577642821494087,0.26979183820245,0.986610829655578,0.243954798838196,0.641854820583,0.835099818503285,0.240375014319159
"FAS1",-0.15191979805567,1.37741222943675,0.0314229911978913,-0.442318065569455,-0.230727731344729,0.905649874186045,0.916629468442584,-1.55935995884318,-0.539826771457024,0.4372163404783,0.32618856743641,-0.122895796164988,-0.535041624302155,0.683617036071295,-0.311351616039588,0.0867864434477571,0.198081565297794,0.16735653920419,-0.747871905288254
"BDF1",-1.0582323692341,0.141400246259633,-0.951637522918143,0.119045996527058,-0.864790899542397,-0.218896805277732,-1.41461060463864,-0.625074381307079,-0.97412685556103,-0.815889037486978,-1.44809511707335,-0.404541694877369,-1.01339330567234,-0.610765103090463,-1.34363278002699,-0.962737084667235,-0.675992756142963,-1.09747180974951,0.332803381081647
"BRE1",-0.856329110748205,-0.611482504915017,-0.894481774249865,-0.967374003802791,-1.07097781541078,-0.942497736105472,-0.954193335659791,-0.934330890592507,-0.92532567680082,-0.562238103899974,-0.846208742211721,-0.98795223501457,-0.81426968015741,-0.920839275633586,-0.830678467891297,-0.873899595866152,-0.604081642615655,-0.627338995856336,-0.410129734751826
"ROT2",2.62063637205565,0.759420149985463,2.23621122820079,1.22312708704868,2.77036960156734,1.16980133160989,2.2705056237588,2.70224111481912,2.69912029905824,1.46444935635211,2.28945527824198,1.99499163427944,2.50943732534569,1.84788453605516,2.47819862898029,2.24870898682001,2.10800806946226,2.04644840913811,1.04581931067818
"CAALFM_C500230CA",0.897427051280192,1.3941332777279,1.4453438835956,0.844060807337108,1.29354032983687,0.433089237794866,0.872836389964137,1.09150490652887,1.56824673153643,0.158968325980242,1.04182515988352,0.591208855001244,0.368629669762644,0.21766019894598,-0.150784139054461,0.251574132246353,0.766421387411685,0.867886586257976,0.199391377553786
"SKN7",0.0902306505685364,0.266544971616622,0.0992204634234398,-0.33910694896759,0.276509722177647,0.110013859041256,-0.293704100666345,-0.349328501202959,0.236948708647585,-0.138273209248772,-0.179568375326799,-0.575824464048842,-0.0683680198615549,0.0383014187034846,-0.452988319005752,-0.773967107565557,-0.360302236873053,-0.459846798272626,-0.0620363869669087
"CAALFM_C500250CA",-0.681409208836164,-0.769494460646846,0.0763168905250728,-0.855247065957937,-0.853218876517927,-1.12334173633914,0.0750036881782026,-1.11141566715209,-0.883015641106858,-0.592980185089197,-0.0380905415687333,-0.739724243295515,-0.615563226898577,-0.872489861098278,0.0612754187378116,-0.173635015206693,-0.492292769708273,-0.133892565837661,-0.379287543435397
"CAALFM_C500260WA",-0.719602510029944,-1.15077235500742,-0.483961925212449,-0.79970456232712,-1.09424204212214,-2.15961811173681,-0.279519980001187,-1.72871029108304,-0.821445514867593,-0.877648114546881,-0.251157088896685,-1.02450355625671,-0.648827653829836,-1.61784561734483,-0.257555897151309,-0.238247300356255,-0.200832268129726,-0.176220040397624,-0.154578606198023
"PGA14",-1.3539206867933,-0.842497704447399,-1.38829035377934,-0.748573231898685,-1.29193768795655,-0.917836461000229,-1.35110373002628,-1.4459578474875,-1.66414310503814,-0.941309234643964,-1.41610744547246,-0.910160358486263,-1.3511741895302,-1.35165550360477,-1.37320175032489,-1.06965898721833,-1.18468500446832,-1.09610214661453,-0.128801854524604
"CAALFM_C500280CA",-0.509096036832113,-0.637580579188762,-0.583074668148949,-0.7169462741834,-1.04109883184489,-0.986378259788594,-0.385990608039972,-1.41701231266289,-0.570569845254837,-0.417490010109413,-0.321832233048152,-0.679278699175201,-0.488929667512196,-0.844091583995669,-0.362354212906957,-0.230958273790116,-0.158372971440996,-0.179063959277607,-0.00980096725576641
"DUS4",-1.01508941732898,-0.776259753814782,-0.201918465024356,-0.795182043520753,-1.35424024024136,-0.98465706840336,-0.251049559807739,-1.88406651044815,-1.11424090563642,-0.748488307698825,-0.411935956977739,-1.06885129173978,-0.955007760285367,-1.20043035657764,-0.505852564915465,-0.724328425986079,-0.7961410297876,-0.376999350460347,-0.478635235736391
"SMC4",-0.723048788417695,-1.40378333322534,-0.579142346311754,-0.56400965341196,-0.821689971199082,-1.48680002359079,-0.513332718642723,-1.38625000095583,-0.863731461995803,-0.68327758621044,-0.473751961138279,-0.835175552492615,-0.669846959051256,-1.25168188442497,-0.456493240927663,-0.818104339936946,-0.883194147270861,-0.500391560693212,-0.15234573684014
"CAALFM_C500310CA",-1.51256037568484,-1.43208301680135,-0.817201058110027,-0.955911767054938,-1.91275179727259,-2.533946981438,-0.751917659376636,-2.64315389681306,-1.55351344977649,-1.10583120075455,-0.825960606579024,-1.42615180326947,-1.56729718393177,-3.23508963645842,-1.0671974290704,-1.48484101140364,-0.92980842697883,-0.827266179829063,-0.408101883353993
"CAALFM_C500320WA",-0.71027418911141,-0.792705350180739,-0.711665440361669,-0.715845373774604,-0.973349367551189,-0.917542608304335,-0.454015795774158,-0.985070494152726,-0.546098611634655,-0.421946651981785,-0.492245627107136,-0.628916520718035,-0.549882759347719,-0.860739819143948,-0.461881064614936,-0.414479293554574,-0.102478888569791,-0.126789689277345,-0.233313983729626
"CAALFM_C500330CA",0.826278149342743,0.0905856533104254,0.23788204582063,0.143086373166728,1.12123027471557,0.297374906201725,0.370064853214681,0.505133346597561,0.861650123896851,0.260979981548809,0.158300002537313,0.0299337217274056,0.753154774381178,0.366993976057659,0.469862627141695,0.373010807759512,0.137905576604115,0.0991247023606865,0.314814595846568
"CAALFM_C500340WA",-0.441618919976266,-1.22646266977976,-0.590845412811708,-0.402623694860301,-0.355032410988502,-1.08257067698643,-0.647815106026779,-0.195767259942163,-0.583701863214684,-0.917326476027239,-0.678297217278167,-0.306870755536903,-0.376683319449017,-1.40764305376054,-0.446175697643155,-0.811436343224201,-0.465249482191932,-0.590629740470834,0.42319302358112
"CAALFM_C500350CA",-1.25408591868257,-1.03475313172709,-0.81268081126974,-1.22285943848941,-1.40140865921581,-1.22747096518201,-0.621620769224836,-1.79576537546429,-1.0902703070534,-0.847904912234801,-0.590888852058535,-1.26106135426236,-1.12725287238451,-0.557919195076418,-0.771408578868096,-0.652351057261461,-0.594722783948925,-0.479453201031023,-0.630400112316847
"tS(CAG)1",1.50506868820956,-0.313634468322131,1.21845164804156,-0.0642683204177596,0.781527848398704,-0.758379624523103,0.527027400807869,-0.149552533737449,0.468123909879562,-0.250137073091157,-0.315002086295057,-0.137831679763637,0.54064742191944,-0.726566434810577,0.0462585851271947,-0.875230357824598,1.17721045310567,-0.00458612722843166,-0.0181303028689381
"COF1",1.35717505712983,1.96976821540001,1.06543244936825,1.12034189682562,1.33135217256929,2.31837725448292,1.27436054082182,1.52521563287021,1.60567041610238,1.67259376022576,1.35814849783197,1.59789149215011,1.43554482076646,1.75574411762291,1.27834176748907,0.730999594384815,1.48231315805226,1.27674805722094,0.678152642578269
"CAALFM_C500380WA",0.00807704175792023,-0.292980867778773,-0.732533326271032,-0.57054936961356,0.323784945895429,0.11056114872416,-0.823175266367541,-0.672206330685316,0.0487714621586279,0.0303871934685683,-0.718047664847384,-0.44333227561372,-0.15564511895632,0.131413538512118,-0.60689924642471,-0.756681724709907,-0.359389168314959,-0.355902908116129,-0.277792111960064
"CAALFM_C500390CA",3.88172176161068,2.32345184153729,2.39850478155887,4.57633712397365,3.77813643901694,3.50869643059318,0.787706481208283,6.32861290920717,3.02561820346481,1.27007754229565,0.699356733370287,4.90788851836609,2.97667217144665,4.03108948291733,2.44608630884094,4.66572942847994,0.30042361734088,0.713082002904373,5.97674906867298
"CAALFM_C500400CA",0.428927989351722,0.2190121818549,0.442757432908387,0.69606598519354,0.397652636915503,-0.386133969060703,0.200077932258842,0.821558809222873,0.256276485324381,0.0355215980075679,0.456412075615884,0.60557473487294,0.336790347368414,-0.538522050373237,0.375010921814115,0.0520874443327375,0.396258178842739,0.421578290474089,0.85739139112593
"MRP17",-0.543419272198908,-0.7562981944557,-0.507829432030571,-0.776602124789189,-0.887668893724783,-0.874814693321297,-0.347391813474393,-1.19481776894486,-0.421044674783855,-0.277467227616977,-0.372053169530475,-0.560415549051323,-0.395791625334283,-0.403165075164959,-0.427415112217241,-0.270958178243907,-0.00812167431538679,-0.19874474149034,-0.0670285353200218
"MET14",3.98952596601049,1.55322210194914,6.09308123297034,3.32284954541411,2.08819165862604,1.43727188511614,3.8648679168795,3.07805684900335,0.834921860248153,-0.191375307860282,3.63503421486609,3.06508980264955,4.98874314412698,0.0281565092984099,5.83040305907965,3.4005652793327,3.72929205635875,4.11843076079938,0.21927983609525
"VPS2",1.99673269856653,1.14745941037554,1.80787503916872,2.09973606369214,2.50718882097018,2.23410907833551,1.73660559988822,2.57887728640908,2.37613400378365,1.59942952181576,1.72844435596743,1.72896401357553,2.03562398168163,1.58225112698391,1.76206043258543,1.40668894142376,1.95371666089095,1.81362098656591,1.02670952363962
"IFG3",3.21087916382942,1.20536644151748,4.4335269891759,3.33149190745192,5.7507777019141,4.11667769773809,3.73026440535951,5.44504746005441,2.71013350749518,0.681639964762535,2.87034258498817,1.82450045721681,3.27861649903841,4.62944055399798,3.26398749500139,5.05680718426985,2.56712761499192,2.60370284192883,1.04826968644004
"FET33",-1.21173222969384,-0.228618691350302,-0.810843855547599,-0.748082677646332,-1.33984243225792,-1.01610571831297,-1.08885196823806,-1.20139450536339,-1.57830707659199,-0.995567119341332,-1.02952094943394,-0.775106788035672,-1.21441167102718,-1.17335824650559,-1.10569399241881,-0.478449225047123,-0.852675814035269,-1.00853336048841,-0.492889054381456
"KRE62",-0.371264310572095,2.92332234856009,-0.260837067526543,-0.673274779324623,-1.09189041752607,-0.292873598817834,-0.322427416842792,-0.190424609523127,-1.65008812521486,-1.70217321331653,-0.946567450888971,-0.907346442239771,-0.287400563990818,-1.48084022069907,-0.810602988111398,-1.22468953333148,-0.501464709336308,-0.863893244391507,0.0669189038265609
"SEC14",-0.426271528013361,0.560891837726158,0.000107571732746464,-0.00705767525423311,-0.547063043484119,0.168170155631012,0.00879099884422466,-0.735568800004479,-0.503036718191871,0.316410887532771,-0.155712434656575,-0.0893737987051807,-0.325510671370992,0.652949947759454,-0.281018980222858,0.2513328150546,-0.510088488220361,-0.368417914733476,-0.0843440187892835
