"","condition_FL3_vs_ctl","condition_FL30_vs_ctl","condition_FS3_vs_ctl","condition_FS30_vs_ctl","condition_LL3_vs_ctl","condition_LL30_vs_ctl","condition_LS3_vs_ctl","condition_LS30_vs_ctl","condition_RL3_vs_ctl","condition_RL30_vs_ctl","condition_RS3_vs_ctl","condition_RS30_vs_ctl","condition_SL3_vs_ctl","condition_SL30_vs_ctl","condition_SS3_vs_ctl","condition_SS30_vs_ctl","condition_YL30_vs_ctl","condition_YS3_vs_ctl","condition_YS30_vs_ctl"
"PNG2",0.558868755079108,0.289663707230231,0.625403924998775,1.06946468271821,0.233370958527038,-0.019385230165313,0.132517500785905,2.7335642784432,0.09341421919037,-0.0117452332713619,0.0821475399519913,0.901867764483626,0.321654502626834,0.13403790594743,0.0685329914429207,0.854205202739917,0.180786104676003,0.0208135432642859,1.07318974929176
"CAALFM_C205670CA",-0.344628506843999,-0.541744529958069,0.135885464808905,-0.550440342520323,-0.857029790539813,-0.46865031332911,0.153550832514768,-1.50738518323302,-0.322346472897496,-0.27603637650467,0.091197065279486,-0.67998165654908,-0.338684109567449,-0.923773268420951,-0.0891414433432935,-0.709104221233375,0.139971909180864,0.0204948291506328,-0.261539214330578
"COG4",-0.177029262550354,0.324478705672334,-0.0665451914028401,-0.0381466059501368,-0.228341675781569,0.294828297252804,0.0751660757976889,-0.33547525129638,-0.0499882775392317,-0.00708047626346889,0.0298106899732141,0.0368644890641991,-0.0752704048439249,0.39834650053451,0.00655963935225999,-0.0609406821441309,-0.480588605032689,0.105623757885004,0.13356473183663
"YTH1",0.10142023467153,0.27537847027459,-0.252032704494391,0.522384457586947,-0.301625531729684,-0.117360712469595,-0.116310131343634,3.0094320502105,-0.123101626126268,-0.211812938480154,-0.109289553468069,0.151612860861568,-0.0123459229998683,-0.256396553013299,0.00112455669960903,0.848489299330877,-0.255439676216441,0.00746013277093991,1.20979138484178
"OSM1",2.39041156190335,1.35629197250804,0.106625044199129,1.95216336604911,0.463010668141964,1.61617273711047,0.0729644818391591,4.70485064880809,0.361302796145169,0.212965709444057,-0.02322943528822,2.47729080890016,0.69331217971641,1.73253003826721,0.110674148540514,0.640135672054017,-0.861129609492396,-0.00508183294448001,2.98422727702756
"CAALFM_C205710CA",-1.06421371320775,-0.948505632092245,-0.97719332591311,-0.384220404356916,-1.80875386199147,-1.14783225868399,-0.696897915214553,-0.380927536294669,-0.748892526152298,-0.907584635822044,-0.567163624970278,-0.341870544828709,-0.939874020811578,-1.77544614301161,-0.856394828491093,-0.723342969398368,-0.599100137856396,-0.0278309083638898,0.058700120174465
"CAALFM_C205720CA",-0.168261801931707,0.327014338128067,0.0276089087349286,0.351986305078696,-0.15335719359633,0.502472275756161,0.129359984908044,0.20323876776685,0.0426808523090738,0.0585591355019654,0.0795661371702812,0.345980042158997,-0.110906368652822,0.364661737292608,-0.166644143311172,-0.15600777718,-0.332807007045167,0.00292503879991159,-0.0545620206546928
"GWT1",-0.262558919337891,-1.28141632705278,-0.666410246622622,-1.73514116567723,-0.143197472057882,-0.690545465727584,-0.217261557683713,-0.84530182400442,-0.0112986040501313,-0.969523504834792,-0.222777723729188,-0.720873272162967,-0.159530338353149,-0.523272464281902,-0.254548216638409,-1.12670024187034,-2.48355987734104,-0.0348706769300468,-2.03522113382318
"SPO7",0.00510080436309315,-0.429416371419244,0.0255981267226506,-1.14679739746466,0.217758447820013,-0.320243240386099,-0.236699614628336,-1.00783937202713,-0.0563372763447382,0.0288666372954699,-0.380040589036351,-0.412435386506958,-0.139255530473797,-0.1110487556988,-0.178295398624246,0.00477049435225363,-0.00086115436003555,-0.117695080138088,-0.249688368728748
"CAALFM_C205750WA",-0.527067678014978,-0.212772762543112,0.274966679959287,0.285238917585822,-1.59734578829201,-1.39767144605836,0.128292352721911,-0.664020366312317,-1.04401750655807,-0.0980241887137698,0.0936187960680606,-0.181377819460868,-0.521780900961438,-1.69420601540974,0.0833104017584723,0.210853649495792,1.3083053902649,0.0126996254423128,0.678892342412978
"CAALFM_C205760CA",-0.388793527806101,-0.386416827185346,-1.18657413694501,-0.999919647590006,-0.676848338675675,-0.555077201077361,-0.562505545004162,-0.270315790188014,-0.673292710345973,-0.722792041506342,-0.552433532226247,-0.600181005985952,-0.240908857305394,-0.102039125119433,-0.235641063293686,-0.361737904689273,-0.816317128911843,-0.0299241530771652,-0.502940200309529
"CAALFM_C205770WA",0.939422917043418,1.74793689482257,0.273741250275564,-0.137881168619008,0.983838828144718,0.981674922372217,0.162145374145183,1.61491284146398,-0.194768695649015,0.199481566784378,-0.0863229024613007,-0.141750093445866,0.809376440061826,2.42074882033022,0.240282549308626,1.3201344857204,0.155668561146912,0.0414890507436008,0.327876184328775
"MKK2",1.08066115440473,1.37211577723885,0.872475284723904,0.32337558219925,1.08279143747554,1.33372911890505,0.248863232718098,0.442144338375023,1.07093790065519,0.821949295358822,0.312034676339395,0.0800616270772881,0.834093575966076,1.04158565624082,-0.0604220985113747,-0.577656393228856,-0.502401901831467,-0.0553335754980927,0.107114123780701
"RFC1",-0.0945469557388186,-0.685657806343151,0.195215078326306,-0.172128169761856,-0.194589988358223,-0.481950583702218,0.334082105283561,-0.139323369324328,0.0675289708501728,-0.162879260421274,0.519874639321823,0.362421079897783,-0.0709467328911432,-0.326974444112238,0.237961567485411,-0.242132627556272,0.400326005632879,0.0949416745977604,0.290217287714176
"CAALFM_C205800CA",-0.164320996745716,0.852449253410362,-0.0019960310332503,0.471978102518869,-0.155858713400104,0.837449026972482,0.0470493321256045,-0.146548389644227,0.120055150703256,0.727708194311646,0.16483089631433,0.509259184253811,0.00830721932507963,1.10700703214946,0.0848489476231004,0.379920120512599,0.029429697546813,0.05885549218364,0.260953707151713
"CAALFM_C205810WA",0.191512120483545,1.6876696920099,0.931438334689427,1.33305136907039,0.157950699184148,1.33475468160337,0.231862860250767,1.38483212097281,0.0533800881579023,1.02005999908721,0.238365927917461,1.08650435620687,0.339927524750264,1.43413090773301,0.262298111326898,0.254358501282738,1.19561201770673,0.0360206090628973,1.23611093839869
"CAALFM_C205820WA",0.157648452742991,0.634641817253693,0.239101669456168,-0.355498140891812,-0.218214329486584,-0.180926838071716,0.123068452024985,1.9671666310915,-0.122211699255357,0.0129498275831891,0.062923455519192,0.123740855446308,0.0645140579154329,-0.71229674397097,0.12454844639075,0.248546703994996,0.694426851365796,0.00603052059476209,0.0563054186390199
"CAALFM_C205830CA",-0.118016918221571,0.430014660441628,0.709202897060167,-0.593820046330579,-0.721607679148819,-0.600500346875697,0.557557556304698,-1.0326439578738,-0.37835216933924,0.0830300144839523,0.488975293625745,-0.291186051694838,-0.0753300015410938,-0.640658677681011,0.399194001654819,-0.0939405211771267,0.975064758684712,0.0475011335743121,-0.115292210786577
"CAALFM_C205840WA",-0.404608824031563,-0.234117427595807,0.26388066285686,-0.260857685145171,-1.11236362069582,-0.853606743212336,0.12964039620567,-1.14731107273426,-0.505500361240545,-0.0883710008767234,0.142550714494259,-0.567407488333938,-0.342419851339206,-1.0530328410145,0.120309843719069,-0.191231520363319,0.7541441229991,0.0174140861324987,0.135333689058022
"CAALFM_C205850CA",0.148146633117224,0.140586993088852,0.0459339491821524,0.348296197675678,0.402456923819703,0.405895170173563,0.215737603793144,0.409004515329519,0.201270092118746,0.0512853611560562,0.157875793680562,0.28958707303698,0.21881410864953,0.50494397476293,0.165327320407563,0.116359598113954,-0.219796465625013,0.0524854629746033,0.236551078812782
"CAALFM_C205860CA",0.333867006145837,0.937405013998449,-0.310157447559039,-0.0249298022795076,-0.00314791202446653,0.464125905928157,-0.742282595700057,0.059956987462669,-0.0870446285899804,0.471561225245896,-0.649135195276914,1.07061542169415,-0.150392581423786,0.501371728860933,-0.830793413334531,-0.42917586025558,0.673502359474398,-0.0302290230487551,0.507826809010338
"CAALFM_C205870WA",0.119780335418831,1.16653469671892,-0.359127256396748,1.35397428699864,0.808763937490009,1.69196494312557,0.0125011010155523,1.42217147104701,0.455916653020337,1.30924496956518,-0.0096840748119689,1.58857829244005,0.13523445673063,1.36831746937586,0.0243827312950445,0.634225884923132,0.747502407874001,-0.025616972841612,1.35465142670315
"CAALFM_C205880WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDP1",-0.676201428113407,-1.51570776939243,0.719567210919057,1.57984761820442,-0.759638087206166,-0.111393885120228,-0.236360938250408,0.507109164769306,-0.14956378251617,-0.491652990834729,-0.133134781215647,0.669840076175905,-0.361380585207501,-2.34558997264193,-0.406465033791153,-1.20065502480186,-1.04525695236563,-0.0309855180191392,-3.05654581739698
"CAALFM_C205900WA",-0.0384331503419074,3.3609385335562,1.33838038429819,4.36426899578843,0.0181930114323917,2.40388254466099,0.686454980075938,3.39750589325484,-0.236377319123018,1.66622908881762,0.131969203408786,3.43869513908379,0.128681899831098,2.01806302582529,0.280162418903433,1.54296544815387,1.078547105437,0.023923944242811,0.578774475783679
"CAALFM_C205910WA",0.149509634620634,2.33738532482973,0.0953458578266112,0.472303486135493,0.140896610271316,1.07293767870168,-0.2359930450875,-0.243028167701308,0.0462512722325618,0.868791713441579,-0.0472801172743833,0.76006207182331,-0.00106421975183916,0.930972261018641,-0.17551194261285,-0.178854302676645,1.49400386774921,-0.0223384422466319,0.851859458456961
"COX8",-0.172113602688291,-0.699574960283959,-0.567560892354895,-0.629073247640407,-0.398455218324858,-0.546470153447559,-0.227070685140749,0.118664950621075,-0.499185608133233,-0.68390281390758,-0.318722453139097,-0.175817240769121,-0.0746630966105772,-0.350042792191764,-0.0229891937124033,0.161203171801114,-0.545383293792116,-0.00781943173190684,0.00482664455293685
"COX9",-0.232288165513191,-0.464207741801711,-0.49516950408576,-0.310504051685013,-0.473720889751077,-0.406329351682213,-0.220097184877678,1.07527322240764,-0.447852018270988,-0.595586339714565,-0.258939038023418,0.0797752574369351,-0.168569551954456,-0.398998259734425,-0.0908749349358522,0.100179631095288,-0.75748418670887,-0.0167752224021003,0.0808998103039414
"VPS33",0.351917388231869,0.748479393162985,-0.0661068841158344,-0.0728383419807961,0.736749360359036,0.578092174201041,-0.0302506731197251,0.44979692914913,0.50602373938632,0.252252326427515,-0.0307008459644287,-0.0355540293982751,0.33128039972537,0.582674385825911,0.249252143375327,0.101848196982727,-0.648215641485131,0.00234227658225033,-0.499220074156867
"TES15",0.916939253010918,0.329266595210319,0.183308473480292,-5.15577653705248,3.72660157909405,0.0897807255345519,0.155633105230164,1.77973673264015,0.446444872790586,-0.318919561538573,0.110853902679729,-2.17018579172306,1.61165693328774,3.22240687218587,0.519975399050865,4.21681710240645,-2.09977342186297,-0.00381200700178458,-2.8355047435807
"CAALFM_C205960CA",-0.309194235866725,-0.594301076941873,0.147658899557317,-0.334792246051321,-0.59857797606488,-1.23619842170868,0.0616624594237981,-1.74197052309391,-0.195451282759828,-0.701601958040104,0.0683647897727725,-1.22781487400337,-0.239599322413281,-1.3932891485094,0.0120833341601248,-1.24843764937693,-0.1569932818906,-0.000590126654756765,-0.204528539051488
"TES1",-0.101419459412994,-0.687362471032299,-0.163809965565459,-0.497299962295621,-0.233110263841974,-0.670516602143355,-0.234631331767244,-0.958601300439568,-0.279029719293061,-0.449019539005279,-0.407101232488771,-0.487909708196758,-0.0617714196825045,0.49069852912508,0.242710733981863,1.03069249189361,0.576007808290305,-0.0540680621264462,0.0613962829288697
"CAALFM_C205980CA",-0.24008671970342,-0.316275219942189,-0.404211313911159,-0.917082254895385,0.114790391404973,-0.877549187524553,-0.195592062300989,-1.36177340287644,-0.109695305530902,-0.450438801239042,-0.371373966218647,-1.17352467404104,-0.0816026517079933,0.033248124307247,0.0209662750725166,0.60720991764708,0.187648952965284,-0.0174328935536609,-0.235221949896192
"CAALFM_C205990CA",0.975395130513565,0.251331409238631,0.162909132340085,-0.704084671247364,3.52084117444492,0.0106143157927039,0.153792360651014,1.41004049917056,0.0582000939606914,-0.052512228969329,0.0445868250747517,-0.199858159519011,1.33539828094088,3.31902574009651,0.463291499009528,5.30810947991692,0.462434836133326,-0.00484257047976553,-0.343332354071638
"LAS1",-0.314367264059554,-0.410875597578429,0.0700151653485319,-1.05462123751125,-0.857545810035014,-0.775249421220514,-0.00736704914885472,-1.906292434898,-0.321744625374838,-0.234319080485627,-0.0236971094016648,-0.891240057908468,-0.335729123712696,-0.620802874463353,-0.130949669123404,-0.135079431368317,0.247960914099865,-0.00387388391705027,-0.552440017315197
"SPO72",0.326477257436413,-0.234606438637046,0.714552985067521,0.82636452456958,1.15836707484866,0.602119084013008,0.197581724388597,2.01161354587853,0.376574483238421,0.140405464787973,0.241258673853846,0.385043685714169,0.320818257977173,-0.0983139282084892,0.319207274159619,-0.153906933616953,-0.810709791226627,0.0119370975561055,-0.430760970436641
"CNT",-0.011223299196341,-0.520941990800892,0.167839224581628,-0.0438533935384745,-0.757724935880564,-0.775209006311607,0.0839276382266813,-1.41897049916651,0.0296366658324675,0.350668670291571,0.507517762698155,0.544114665778579,0.078535200315017,0.589145419593745,0.705631700432096,1.86241390233221,0.842424600113564,0.0397295798209533,0.0688903958567162
"CAALFM_C206030WA",0.028489995870667,-0.21522023383556,-0.018987102549661,0.209332656814904,0.258126120846441,0.211067668245661,-0.0694123863986714,1.35301096212375,0.205453533783199,-0.00714052412514929,-0.0508002145408695,0.378059548144544,-0.00103402384636138,0.122426301775546,-0.0908082873327181,-0.450418402099173,-1.01844008163583,-0.0508515500524212,-0.502473104818733
"CAALFM_C206040CA",-0.577523427934391,-0.734831323216761,-0.486893601282715,-0.485021453146152,0.0427254877510869,-0.12936828804513,-0.122655761416163,0.387537184377333,-0.247536429492187,-0.465786274828477,-0.119354685122684,-0.133898445287263,-0.446536723383796,-0.181199595817918,-0.0610838599698703,0.224455083332647,-1.62845862628968,0.00703369530536045,-0.991326034587626
"tM(CAU)3",0.0851733729150067,0.198541653745275,-0.215289217512481,0.017083937093959,0.094664383010648,-0.199168750631333,0.00902180708957623,-0.0919873661614295,-0.149799094423649,-0.268792681554049,-0.0864292457404842,-0.20406607409622,0.0325638340038663,-0.48659988230976,-0.0642023400379734,-0.585249858717789,-0.273473533186972,-0.00694802532174159,0.140205994746872
"FAA2-1",1.52656031795436,-0.953362071126404,0.415582642772131,-1.06698667837655,3.6268215424447,-0.0496757500180052,0.359031704356306,1.71883274889055,0.758365668141909,-1.15094095359089,0.252203110617016,-0.423398820165957,2.27370889220994,3.62281175916207,2.02585763236333,5.84394591985211,-3.55430434007309,0.0056655273335488,-2.83107385661265
"CAALFM_C206080CA",-0.141400267641289,-0.727838680737947,-0.0238081030652946,-0.583577419312647,-0.197198994415064,-0.627817797252925,-0.0208250735835888,-0.76563348026861,-0.103943579668715,-0.400855601579638,0.0124970774561663,-0.518351904404121,-0.0786520712954477,-0.791692122771966,-0.0851432536390381,-0.936735140376578,-0.731535317044221,-0.0157646840430083,-0.668625942225345
"CAALFM_C206090WA",0.285161485170169,0.395726759172061,0.492541288310562,0.228231309462374,0.386700880980997,0.231996839390301,0.171631382717887,-0.16216944447313,0.20308378995213,0.529943878660787,0.160239596538045,0.458543210192917,0.072078974814618,0.375723869774224,0.410719012601676,0.793929757164267,0.551768868030993,0.0735691363895825,0.0959011139607415
"PMT4",0.212833927427005,1.9682687919703,-0.21118618428452,0.840695240116339,0.172165127412384,1.90465212456507,0.177237184698037,0.311120350644849,0.63329867372902,1.3178724716468,0.0856619901042643,0.867019373442634,0.238516284064246,2.26289101148089,-0.0235275906364029,0.497314138737496,0.109644611627777,-0.0193906905594627,0.458301369118289
"CAALFM_C206110WA",-0.545987702612861,-0.841998184288242,-0.0950437792112229,0.00841693987679481,-0.63007933534188,-0.579404820308199,0.011970098265694,-0.0990538257457337,-0.49871053075354,-0.664390740903122,0.000269585777028944,0.0188864357341672,-0.379439608677224,-0.362739901197696,-0.0594570494025268,0.0996757657748127,-0.414077174378079,0.0198185366057281,0.0445404215924774
"CAALFM_C206120CA",-0.14850656047519,0.30119008623279,0.360695914150953,0.0440206125603913,-0.710622171655877,-0.0484795478497719,0.118189230407888,-0.821795467810879,-0.278195329829902,0.156890882171878,0.18912546965479,0.151130023625937,-0.210154254012308,-0.450575639918157,0.105239843780932,0.00542076257141013,1.37794043127016,0.00716460412071248,0.574057910199743
"CSM3",0.185556513734038,-1.00881345611593,-0.0867963564910201,0.505697313000502,0.138608113944103,-0.812319501412845,-0.0125031724388267,0.0242895409691512,0.205660819597935,0.340034231241438,-0.0151442176902994,0.77425257214983,0.111312246887819,-0.924716151289824,0.104912093906654,0.245274250518068,1.63078497325271,-0.0103198687765285,1.33951696196273
"CAALFM_C206140CA",0.119282224807775,3.22690074774919,0.208326635622925,1.09246210590511,-0.134889618016712,2.17845862631067,0.0517019492816366,1.56862140670623,0.324134835316634,0.665764249631904,0.0983045758816334,1.02632172120078,0.280734080782166,0.638447146919668,0.194537741208937,0.379829009797177,1.72726407518565,0.00321448179456242,1.02244507961869
"RPN10",-0.0873751179570788,0.127317616235851,-0.554882871083643,0.0360354662216844,0.0911476652882883,0.762966443686151,-0.414267750748843,-0.0352720684517614,0.117312383401224,0.103869409509969,-0.459050034929604,-0.187952939377941,-0.100971897730925,0.298236702228548,-0.478297708389711,-0.164674877038575,-0.13095070780091,-0.0502215701207806,-0.0931144093476559
"CAALFM_C206160WA",0.206760964610862,0.779982503614497,-0.32679297620487,-0.0320719562102428,0.5931773706014,1.1013808713772,0.134848214452834,-0.352622164701458,0.635695934058688,1.1142013380391,0.207444484508767,-0.022645990893924,0.163326715260771,0.828926465628999,0.034329317458113,0.0233386803265684,0.617513423118149,0.0210443526517085,0.140030766125823
"ECM17",0.223300999125971,-1.22272952087551,2.47383354618986,1.33717442547529,-0.719737813019415,-1.07776187113687,0.318362288400789,0.200993986007377,-1.08055368921191,-0.82660976042039,0.149840132735751,-0.0894479920143194,0.753178355917792,-0.940227656394654,1.48332074292105,0.230593831687408,-1.7713298348574,0.0194846658351946,-1.68479708159773
"FGR12",-0.0205194089087036,4.65184128588644,0.287467361970428,0.0613444166624728,-0.19450805161113,-0.0543376293531286,-0.0378941766880922,0.132293557285812,-0.142360634792959,-0.202622284169919,0.00891741237378197,-0.0623410800104285,-0.191734234002726,0.0525890046774597,0.0118261004321364,-0.0129844621569739,0.525207051347904,-0.00472680864293733,0.106861097300067
"ILV1",-0.814172981980545,-0.925246650688138,-0.482885947796332,0.828335089343701,-0.956926185232424,-0.211067357837262,-0.547535050603705,0.00315618498196812,-0.685067209069601,-0.814894966675373,-0.542553047661117,-0.391319566841296,-0.809405408237476,-1.21920815582072,-0.886471420707666,-1.2005183144608,-0.595077826393872,-0.174807045271175,-0.766671254317517
"CAALFM_C206200CA",-0.460953503044101,-0.181380707094014,-0.444714336733693,-0.994780138187463,-0.950648304567163,-0.381467323262955,-0.139082634356211,-1.89928434831627,-0.381508452972363,-0.0387075700828385,-0.18159487652638,-0.888798495279954,-0.354129106561152,0.0345194345884005,-0.198564501836119,-0.546769962088747,0.290703206973105,0.00204179335067079,-0.610140368049879
"SER1",-0.850259076896393,-2.17418323482142,-0.121531082006472,0.148876354971868,-0.791298502092055,-0.599369478632043,0.124552536093416,-0.220056399838037,-0.248803407771424,-0.863511988964276,0.176465823035291,-0.145180779484477,-0.682147489265221,-2.15809996620866,-0.254525729691981,-1.50773326148845,-2.70903441985764,0.00911237688270288,-2.14403474088024
"MEC3",-0.145190176510961,-1.12188056279786,0.386803782359915,0.774984143624168,-0.0612593278343685,-0.460235243312937,0.277600000382943,0.536821475903846,-0.217343407846017,-0.572815323581947,0.220573601825983,0.259693365084823,-0.190652557213272,-1.25995503005936,0.246036932706168,-0.338588732712993,-0.011738771755827,0.0349406629033741,-0.0126273456541759
"CAALFM_C206230WA",-0.25387668541609,0.0402816798728675,0.0322465866050752,0.155581648832593,-0.633798283846991,-0.534070715906454,-0.00700240761828354,-0.306883145467433,-0.380275838821423,-0.216445665342436,0.0518648721209384,-0.194668848159041,-0.206293891606105,-0.359439233141827,0.0199967612932495,0.0432687796785769,0.776172912312915,0.085121443772231,0.481294609354618
"SMD2",-0.642716028100502,-1.21487684761093,-0.857187494349711,-1.38729702658163,-0.762664139842416,-1.10950444830274,-0.848553435855366,-0.959785936900382,-0.381042143260763,-1.03537116008839,-0.910653164286553,-1.02026687915429,-0.545768023050679,-1.79038232134739,-0.965640031220047,-1.28575024756526,-0.765647316607794,-0.744384388792533,-0.634164690914031
"CDC46",0.020471999197057,0.259214254390078,0.175874120719816,0.196921975456292,0.150881417453472,-0.123075519256711,-0.00698129564736067,-0.47106962871365,-0.0990713042506818,0.692560742093981,-0.0903941391349823,0.844542197897567,-0.0154748683965504,0.209539162353711,0.0549570168017685,0.76915071808662,1.68321948219706,0.00264785973996122,1.0160184529528
"CAALFM_C206260WA",0.00853527780883923,-0.35227749162282,-0.112060780874913,0.305963496431505,0.170726606553192,0.0958936693427845,-0.275223123526231,0.380389954864156,0.0908901131881321,0.340148193887223,-0.230814493122895,0.54960318193892,-0.073716002355913,-0.259925224326747,-0.1634155289543,-0.0256686195164155,0.306240692618886,-0.0221785952832688,0.320780781783343
"CAALFM_C206270WA",0.168165692397927,0.145471812087918,-0.332557093491679,-0.182189217132943,0.32093376866168,0.303070461159391,-0.339127855657281,-0.862433803818173,0.25366962570312,-0.0139603559343698,-0.217980123789506,-0.0202391606998114,0.0860892534055244,-0.267545142164523,-0.200956707864633,-0.688887130500192,0.399034722664777,-0.0281024717088558,0.288165539790615
"CAALFM_C206280CA",0.000253075069967171,-0.00539809820937254,-0.167840465992986,-0.343445043283413,0.17138219107635,-0.292437621626239,-0.01866186316748,-0.724109517808723,0.0580171489017665,-0.0142089833411145,-0.00269816051757042,-0.0619393986794449,0.0391445244179773,-0.0403761058973243,0.171333425424856,-0.213820141899699,0.0580786813065906,0.0129919473912667,0.395980536261116
"ATP14",-0.392522264992694,-0.562724661230043,-0.299425499439448,-0.577282778010154,-0.16331773607015,-0.32282527412006,-0.152926641719058,-0.292885289354301,-0.171192596006047,-0.573369385195021,-0.131859766076233,-0.246740578301931,-0.151987949801773,-0.296428974175809,-0.0368480872376782,-0.00586471456846628,-0.854906350335434,0.0145603397509229,-0.286033525946019
"CAALFM_C206300WA",-0.187151295248776,-0.056246152556754,-0.0716565334762139,-0.00981090883879674,-0.0134814412996091,-0.0230072048823958,-0.232225002369492,0.207886877607173,-0.164690394389323,-0.190551563103104,-0.352062168760202,0.00824577766949508,-0.0107239639384387,-0.0338386516104447,0.060491650309162,0.312643651951328,0.0290733398165933,-0.0106266767245746,0.0567260633835638
"GSP1",-0.353495756260075,-0.330488160479455,-0.480414530069285,-0.238779716636371,-0.698903344812407,-0.496067862528515,-0.13574862269359,-0.892345125150412,-0.226633796236157,-0.192585926571952,-0.0911720708480086,-0.19664160232481,-0.383685124329986,-0.819006298994223,-0.362393388734982,-0.509143926168927,0.223052804410782,-0.0222451345780707,0.324173196217046
"CAALFM_C206320WA",0.574708621963715,1.72197933449689,0.167500783460919,0.723648674702604,0.808982491206897,1.80435534001129,0.148355382443573,-0.0814241860561488,0.587594826696958,1.7632956713678,0.0866436645171581,0.870303937644256,0.455527493509879,2.23315583374675,-0.0158796631783583,0.737957887846117,1.47065100090632,-0.0137692684821921,1.01702572284438
"AVT1",0.0224243893211565,0.227158484380574,0.145371865160598,-0.596460986785275,-0.0460257270871218,0.0437338281451287,-0.00523086796325913,-0.699439133846167,0.0738697033926028,0.218418010060539,-0.153300951497439,-0.170679560084661,-0.0152235154417007,0.206484229584774,-0.008740772810751,0.13421013739002,0.307287990999747,-0.0245015168747139,0.10426413977107
"EFH1",1.24211634419883,1.40680381949552,0.286793992658282,0.861094782453589,0.326361160547331,1.46333677137297,1.4237118030798,0.930369298155234,-0.256751039432373,0.878463674465281,0.154107805581848,1.04161177428127,1.1147949729247,1.86880026104447,1.39673687159318,1.44131463654697,1.20865363732991,0.0481664321988476,0.544755443577041
"CAALFM_C206350CA",0.279170940483399,5.74153277735546,-0.112184218958767,-0.00382214982555745,-0.695603099431777,2.6070731269098,-0.00943807322884385,0.0707708876185755,-0.134483042183164,0.85892602924503,-0.0713204211815299,0.15310255252813,0.0757878912977648,2.0385505157516,0.100386664782688,-0.232660904619612,1.75634122651348,-0.00501222063443615,0.148394458663337
"MAK16",-0.344753879129392,0.0966302096915524,0.0708747036304661,-0.321394425125426,-1.38337475064329,-0.722398998753845,-0.00255876353880862,-1.59900880749246,-0.647942322852699,-0.116101218221333,-0.0241258686833786,-0.33234462297397,-0.39734480564435,-1.27597026200607,-0.121388713794752,-0.323684469746807,0.948030929955929,-0.00620537605937823,0.125713028744028
"SCP1",0.333644247232741,2.0749908200789,0.708260855543626,0.316861617477964,0.183225859174881,0.569049109638003,0.499837681588924,0.133210212959565,-0.0230725655593304,0.450720457863496,0.447150320586528,0.474387661582395,0.468426998541835,0.1541192464522,0.447881922653128,0.274619213391623,0.758967926979026,0.0261942248954731,0.309049336372464
"IMH3",-0.465506446668648,-0.216020727478055,-0.204222934982827,0.123975614160794,-1.25883285094571,-1.07807004976352,-0.0373793751641368,-0.83271538561134,-0.347236650484084,-0.0988724564434245,0.0204229176176021,0.0816415835224372,-0.463899241205515,-1.41915232315303,-0.169949245605881,-0.0395351221632704,0.434005322347036,0.00729306856550783,0.311829329535157
"CAALFM_C206400CA",0.0459405096188342,0.706008581773813,-0.0929255611057014,0.326289455061305,-0.315678228248898,-0.130563630463354,-0.150259069183992,-0.3291243975899,-0.318137684272135,-0.437141829404847,-0.231377213897248,0.0711668257305276,0.0174176991872099,-0.979705492041907,-0.191384706355175,-0.36378593645595,1.28789429421805,-0.0172539561379188,0.717784089883655
"CAALFM_C206410WA",-0.239217083897534,-0.225825467342541,-0.369742593353207,-1.06912367728082,-0.338455266885792,-0.724709541724002,-0.102989094592813,-0.894428671625014,-0.0693538993192889,-0.732408378359803,-0.201232530301333,-0.273799507789987,-0.344726667652694,-2.18620511262984,-0.707732461404795,-1.78635901442614,-0.256695039814208,-0.110105027084338,-0.371504513278664
"RTS1",0.144067186511551,0.442626433738592,-0.204130000918978,0.404869216645566,0.461532107047647,0.602120108465729,-0.0121065101350463,1.00562244840291,0.328501102668752,0.379374007156613,0.159074841043036,0.540469050530891,0.207822724615413,1.1320508330821,-0.0445751444685858,1.00437803169788,-0.922992080135736,0.0227139327599224,0.291755659484711
"CAALFM_C206430CA",0.425488829537957,0.157044734834227,0.685959342604388,-0.714687423149745,0.373348875033536,-0.188485462688973,0.453001176772298,0.144315301189001,0.32682978709581,0.205770585597424,0.58224848002195,-0.725486130419757,0.33199034555735,-0.401433325080504,0.211485191350716,-0.700372012640956,-0.881930362438883,0.0293284829758674,-0.542631483977806
"CAALFM_C206440CA",0.257480167341648,1.13784049326836,0.404842095522336,0.572572575808019,1.61286061014662,0.686070593913398,-0.0478149366692979,-0.719522555205862,0.926402968603816,1.01790196880565,-0.21654648802089,0.462890528488885,0.508500805491077,1.01820271177699,0.0588596823419711,1.18442418333638,0.648481032035028,-0.00986895833206027,1.38191079337837
"CAALFM_C206450CA",0.233524562571568,3.37982442170197,-0.156458108738649,0.261836557218173,4.96500612450856,1.49531044526301,0.0186511044495282,1.37254681309746,0.138574414340618,0.397218182458952,-0.0898315906442579,0.267458052102028,0.162014182395566,3.21818438922942,0.0187550488049183,0.957959998957711,0.291499589796664,-0.00150038239330623,0.2630829369571
"RTA3",-0.729501515749838,-1.43853420573422,0.550261068425109,-0.506194380203738,-0.634238465905425,-2.07816198237851,-0.467563160898955,0.204414168698176,-1.56981322668537,0.0604445555990141,-0.298377708913463,0.468491395312711,-0.604996236006182,-1.82299694131601,0.0233888346198269,-1.56603870490173,2.12676223029633,0.00946000554902884,1.45389700099193
