"","condition_YL30_vs_ctl"
"CAALFM_C201910WA",-0.569270342393351
"CAALFM_C201920CA",-1.89612423444304
"CAALFM_C201930CA",0.312610076695069
"AMN1",-0.564386483103848
"CAALFM_C201960CA",0.00752898195081308
"ROD1",1.57192195762381
"SRD1",0.349828063541928
"FAB1",-1.17615525168342
"CAALFM_C202000WA",-0.325616276848937
"CHT4",-0.694097597096821
"CAALFM_C202020WA",-0.643273623832908
"ARO3",-0.719438713799289
"CAALFM_C202040WA",0.751219251829126
"CAALFM_C202050CA",-0.393383293375782
"FMO1",-0.469918297257439
"SPR3",0.901646338291794
"CAALFM_C202080WA",-0.144981491879074
"CAALFM_C202090WA",-0.44289108591618
"SNF2",0.401605810971526
"CAALFM_C202110CA",0.0232757593268266
"CAALFM_C202120WA",0.311755644283172
"CAALFM_C202130CA",2.95064782408176
"CAALFM_C202140CA",3.51314122381051
"CAALFM_C202150CA",0.425716774556545
"SAM37",-0.542094695861787
"CAALFM_C202170WA",0.30404796829839
"CAALFM_C202180WA",-0.0292174001612672
"CAALFM_C202190CA",0.628307249133696
"CAALFM_C202200WA",0.132285766682038
"TLG2",-0.46448289695113
"CAALFM_C202220CA",1.87239758495909
"CAALFM_C202230CA",1.41176694618982
"HEX3",1.26293578257271
"OPI1",0.224847117378365
"CAALFM_C202260WA",-0.761492060414088
"CAALFM_C202270CA",-0.143257037114889
"CAALFM_C202280WA",-0.565476679555521
"CAALFM_C202290CA",-0.930005553749444
"CAALFM_C202300WA",-0.289132738626745
"CAALFM_C202310WA",-0.56004495845995
"CPR3",-1.25924268696114
"CAALFM_C202330WA",2.97977227482613
"ENT3",0.374249361556737
"SAC3",0.092278383330708
"CAALFM_C202360CA",-0.901414435288052
"HOM2",0.131979692090868
"POB3",0.300555973635034
"CAALFM_C202390WA",-1.04912834117672
"ECM3",0.685178867461537
"CAALFM_C202410WA",-1.51316121283715
"CAALFM_C202420CA",1.33780626831678
"UTP21",1.00908348455219
"CAALFM_C202440WA",-0.42586220211869
"UTP22",1.05080019500984
"ERG7",-2.34916818969957
"ATO7",1.4971931977347
"tV(AAC)1",-0.739584292554281
"CAALFM_C202490CA",0.388601883646548
"CAALFM_C202500WA",-0.489827855834422
"PRS1",0.405290247838964
"CAALFM_C202520WA",0.00156299275365255
"CAALFM_C202530WA",1.8236415912428
"CAALFM_C202540WA",0.714513439135937
"CAALFM_C202550CA",-0.462463153321682
"CAALFM_C202570WA",0.759874607956403
"CAALFM_C202580WA",0.548894479852295
"ZRT2",0.586981238018259
"FGR22",-1.15616955070478
"HGT20",-1.61427666012022
"CAALFM_C202620WA",0.0475555934311437
"CAALFM_C202630WA",1.01150618046453
"CAALFM_C202640CA",-2.59754942086107
"CAALFM_C202660WA",-0.104638619532829
"CAALFM_C202670CA",-1.43989032279111
"PDR17",0.976292294285815
"SER2",-0.645805128933823
"CAALFM_C202700CA",-0.576049970379275
"CAALFM_C202710CA",0.585041878789011
"CAALFM_C202720WA",0.574907383005082
"CAALFM_C202730WA",0.253530859497475
"HPT1",0.629908381206985
"CAALFM_C202750CA",0.611537797451676
"LHS1",-0.385909436037333
"CAALFM_C202770WA",0.25698712806673
"BUB2",0.388581901982102
"CAALFM_C202790CA",0.603214818010072
"CAALFM_C202800WA",-0.770423409563807
"NCB2",0.529681106070082
"CAALFM_C202820CA",0.624709056392114
"SGT2",0.259006764129769
"CAALFM_C202840CA",-0.408886170838399
"UGA6",0.972582089772849
"SUR2",1.05286439551738
"CAALFM_C202870WA",-0.0216638704798609
"EBP7",-1.63698555709517
"SCT2",-4.50429629646538
"CAALFM_C202900WA",-0.0886995678646647
"CAALFM_C202910WA",0.519731093155214
"CAALFM_C202920WA",-0.307525147517559
"CAALFM_C202930CA",0.360807938586738
"MET1",-0.67179244743504
"CAALFM_C202950WA",-3.39218031236594
"CAALFM_C202960CA",0.364943856766291
"ALD5",-2.77991643722146
"DLD1",-3.25140738266139
"HYU1",-2.250109481773
"CAALFM_C203000CA",0.681488254662658
"RNR21",1.51263240346744
"CAALFM_C203020CA",0.705408998380431
"LIG4",0.0612226187904185
"PLC2",-2.23528953249296
"SHE9",-3.57488298645926
"PR26",-0.0946058651785157
"SMP3",0.104654564685108
"IDH2",-0.0180406106573655
"ADE8",-0.0614902728736157
"EFT2",0.276887530565834
"CAALFM_C203110WA",4.26287540667052
"AMO1",-0.382423094616172
"CAALFM_C203130WA",0.524859398707694
"CAALFM_C203140CA",-0.0999565119698804
"CAALFM_C203150CA",0.0871312698865065
"RNR1",2.18179790649155
"CAALFM_C203170WA",0.670671939706252
"TOM1",0.0929566900139772
"PRP3",0.51453380425439
"CAALFM_C203210WA",-1.93156869577015
"STP4",2.44755575608143
"FEN12",0.626455881871734
"ROM2",0.408626771933349
"AVT7",-1.00026589741064
"CAALFM_C203260WA",-2.13754268029412
"GPM1",-3.11170452580612
"NSP1",-0.655346520851225
"CAALFM_C203290WA",-2.56075127924825
"HEM2",-0.871221465267847
"VPS20",-1.07929540729308
"CHK1",0.42209399532596
"HOG1",0.681686114392104
"CAALFM_C203340WA",-0.643481052981617
"PGA17",0.908619486645112
"CAALFM_C203360WA",0.612323164374234
"THI20",0.135059883918217
"PAN1",-0.418187794925319
"HSP78",-1.1627695931601
"DFG16",0.200819553792922
"CAALFM_C203410WA",0.512322694103524
"CAALFM_C203420CA",0.75127733394585
"NBN1",0.528237395907212
"PGA33",0.94016061191117
"CAALFM_C203450WA",0.279319956609918
"CAALFM_C203460CA",-0.481747173831484
"COX6",-0.510603592924205
"CAALFM_C203490CA",0.0518319368831183
"CAALFM_C203500WA",0.369947309859173
"ADAEC",0.441279863210634
"CAALFM_C203530WA",-0.450050805174252
"RAD32",1.11839759723763
"CAALFM_C203550CA",0.19155977518719
"CAALFM_C203560CA",0.0779478812001021
"CAALFM_C203570CA",0.227183060332101
"CAALFM_C203580WA",0.237962797186256
"CAP4",-0.664625765498434
"BMT8",-1.52014964807487
"FMO2",-0.757662951418715
"IFK2",-1.48977036129938
"CAALFM_C203630WA",-0.00135044620182049
"UGA11",-1.66725371198005
"tE(CUC)1",-0.0448162137312189
"SAP99",1.08963684811433
"SAP98",-0.460484691240735
"CAALFM_C203690CA",0.0343735434799579
"CAALFM_C203700WA",-0.111642131402223
"CAALFM_C203710WA",1.55308103605471
"PGA16",-0.22757798069826
"tR(UCU)2",NA
"tF(GAA)2",-1.00674560859428
"YIM1",1.78605220634763
"CAALFM_C203760CA",-0.739175052167328
"STE11",-0.263600959888024
"CAALFM_C203780CA",0.142147966674576
"ASR3",-2.48164200248776
"CAALFM_C203800CA",-0.230302938225989
"RPL21A",-0.00386154628710892
"RPS9B",0.439399369320876
"CAALFM_C203830WA",0.042166269892605
"INO4",-3.36699351519661
"tR(UCU)3",-0.0113889095900149
"tF(GAA)3",0.0769048755556306
"GNA1",0.238775035187833
"CAALFM_C203880CA",-0.57034927227057
"CAALFM_C203890WA",-0.535304354138382
"CAALFM_C203900CA",-0.414371275632069
"CAALFM_C203910CA",-1.1474096616615
"GPI13",0.596648789540991
"CAALFM_C203930CA",0.0483900716780149
"SCH9",0.877038815100271
"CAALFM_C203950WA",-0.232958534812399
"RPL39",-0.354035148134102
"CAALFM_C203970WA",-0.0427637822952746
"MED1",-0.697467774719346
"GCD7",0.178706412329463
"CAALFM_C204000CA",0.440598251738972
"HSP21",0.26971971016296
"SDS22",-0.259530704408864
"ACP12",-0.422771042441613
"DCK2",-1.71608026898495
"DCK1",1.59841039935941
"SSY1",0.766340500640203
"CAALFM_C204070CA",0.568713532588039
"CAALFM_C204080WA",1.12108973987179
"CAALFM_C204090WA",2.78442741954158
"CAALFM_C204100WA",0.609242190864981
"CAALFM_C204110WA",1.78126758956
"CAALFM_C204120CA",1.13652719536111
"CAALFM_C204130WA",0.207709167439927
"CHS5",-1.06756981885262
"VMA7",-1.58463763834584
"CAALFM_C204160WA",0.0292504976937039
"CAALFM_C204170CA",-0.661786827140184
"CAALFM_C204180CA",-0.916095664651414
"UGA1",-1.35818155401755
"TBF1",0.731090167245418
"STE4",0.042972759723081
"TAF14",-0.366974371101
"BAT21",-0.866655105388941
"HYM1",-0.307534592038374
"VPS36",-0.814943540079942
"SSN3",-0.37722718455623
"CAK1",-0.24210597714473
"CAALFM_C204280WA",-4.7201816029748
"RIM11",-4.13100017656535
"CAALFM_C204300CA",-0.309054452179925
"ERG10",-0.8610592153674
"CAALFM_C204320WA",-0.699029836141864
"CAALFM_C204330CA",-0.362448477546889
"CAALFM_C204340CA",-3.06564514509804
"SUV3",0.783688123263275
"CAALFM_C204360WA",0.438759498587399
"CAALFM_C204370WA",0.352106001598395
"CAALFM_C204380CA",-0.635584882731514
"CAALFM_C204390WA",-0.554921221824312
"CAALFM_C204400WA",-0.387741043010915
"CAALFM_C204410WA",-0.824997471973715
"IFA4",0.796727684183709
"CAALFM_C204430WA",0.454652331700418
"CAALFM_C204440WA",0.573219655167077
"CAALFM_C204450WA",-0.367347559904588
"LYS22",-2.66324995045802
"ADH3",0.156911860157391
"CAALFM_C204480WA",-1.22052952714137
"CAALFM_C204490WA",-0.445026891226595
"CAALFM_C204500WA",0.121527415195815
"RIM2",0.393236516119699
"CAALFM_C204520CA",0.173369228639005
"MED8",-0.243107440137155
"GDT1",0.975604455246897
"NDH51",0.112731658745673
"KTR2",0.716959012130941
"CAALFM_C204570WA",0.955300854380085
"ERG20",-1.45414017162559
"QCR8",-0.434894435292919
"RPL17B",-0.0248735941544133
"CAALFM_C204610CA",-0.343904355328654
"CAALFM_C204620WA",0.396316013238567
"SNU114",0.228308010838432
"RPB4",-0.48719780881636
"YAK1",-0.795365085733336
"CAALFM_C204670WA",-0.265047697072848
"TIM17",0.470401857160115
"TPO5",0.00287057195546882
"CAALFM_C204700CA",0.508816779200662
"URE2",-0.22355227075291
"FGR51",0.795574728350176
"CAALFM_C204730WA",-0.122325840577013
"CAALFM_C204740CA",-0.574186852264494
"CAALFM_C204750WA",0.0634614159069533
"KIC1",-0.510556352056566
"CAALFM_C204770WA",0.50434446307519
"CAALFM_C204780WA",0.508580946108794
"CAALFM_C204790CA",0.0383501193909103
"MDM10",-0.271333384229168
"HIS3",0.378042292977731
"CAALFM_C204820WA",0.277426680347421
"CAALFM_C204830WA",0.655277354262238
"CAALFM_C204850CA",-3.31693333155835
"PZF1",0.478431237467012
"CAALFM_C204870CA",0.385625791447637
"ARH2",-0.636825099890112
"tD(GUC)5",-0.235707343546492
"tG(GCC)3",-0.0956706276235265
"CRK1",0.62314514240999
"ITR1",2.1039092840965
"CYT1",-0.60837291621549
"CAALFM_C204960CA",-0.0625968568147742
"ABP2",0.36044564667783
"CKA2",0.360727751174344
"CAALFM_C204990WA",-0.21720080899492
"MRPL10",-0.535051255808355
"tT(AGU)4",0.136098129586394
"CAALFM_C205020WA",0.280229874073441
"RHO3",0.404769715586825
"CAALFM_C205040CA",0.963287165904699
"CAALFM_C205050CA",1.31970381791779
"CAALFM_C205060CA",4.07650459229895
"FRE9",2.48590922928483
"CAALFM_C205080CA",0.726993408458555
"MAK5",1.37562480952492
"ERF1",0.720471275067345
"LEM3",-0.350372882026894
"CAALFM_C205130WA",0.594946866164142
"CDC15",0.5964063103301
"PEX2",-0.996027770751775
"CAALFM_C205160CA",1.19147272133487
"CAALFM_C205170WA",-0.995450480932936
"WH11",0.253674278619768
"CDC21",1.09621453809562
"SGO1",0.846605649210174
"DAD2",0.511765576878819
"CAALFM_C205220CA",0.227651950268827
"RPF2",1.14281742466123
"tQ(UUG)3",0.139155242195298
"AAT1",-3.83554696517913
"BUD14",1.11453552248136
"CAALFM_C205270WA",0.593688268608752
"GPI19",-0.501991270213284
"CAALFM_C205290CA",-0.187468781511202
"CAALFM_C205300CA",-0.0414856088570333
"CAALFM_C205310CA",1.39508058956893
"CDC7",1.13122024865706
"CAALFM_C205330CA",0.138070990676621
"RPC40",0.73177461788882
"CAALFM_C205350CA",-0.275802771877266
"BIO32",0.666856139651084
"RXT3",-0.899568093899465
"CAALFM_C205380WA",0.244036558728896
"CAALFM_C205390CA",-0.376237998030449
"CAALFM_C205400WA",-1.54086098611681
"CAALFM_C205410WA",-0.0948645335331232
"CAALFM_C205420CA",-0.865426572139296
"tI(AAU)3",0.105785251321999
"PEX6",-5.92682062862368
"MDJ2",-0.0819716814744544
"CDC19",-0.918474837028197
"COQ5",0.0858006679642723
"CAALFM_C205480CA",0.0478188204367598
"CAALFM_C205490WA",0.761547239031562
"ATP4",-1.33702455904831
"CAALFM_C205510CA",0.93895916422217
"CAALFM_C205520WA",0.114270015077234
"CAALFM_C205530CA",0.469873135864791
"CAALFM_C205540CA",0.22756870670411
"CAALFM_C205550WA",-3.66242658115902
"CAALFM_C205560WA",-2.07508413477451
"CAALFM_C205570CA",-1.44415771897884
"CAALFM_C205580WA",1.44683019900109
"CAALFM_C205590CA",-0.547340997243869
"CAALFM_C205600WA",-0.654667482395279
"RPS8A",-0.0133575394756135
"KTI11",0.980574265915598
"tS(AGA)4",-0.0129001616589799
"CAALFM_C205640WA",0.774459802656625
"VPS35",-2.04113129167051
"PNG2",0.180786104676003
"CAALFM_C205670CA",0.139971909180864
"COG4",-0.480588605032689
"YTH1",-0.255439676216441
"OSM1",-0.861129609492396
"CAALFM_C205710CA",-0.599100137856396
"CAALFM_C205720CA",-0.332807007045167
"GWT1",-2.48355987734104
"SPO7",-0.00086115436003555
"CAALFM_C205750WA",1.3083053902649
"CAALFM_C205760CA",-0.816317128911843
"CAALFM_C205770WA",0.155668561146912
"MKK2",-0.502401901831467
"RFC1",0.400326005632879
"CAALFM_C205800CA",0.029429697546813
"CAALFM_C205810WA",1.19561201770673
"CAALFM_C205820WA",0.694426851365796
"CAALFM_C205830CA",0.975064758684712
"CAALFM_C205840WA",0.7541441229991
"CAALFM_C205850CA",-0.219796465625013
"CAALFM_C205860CA",0.673502359474398
"CAALFM_C205870WA",0.747502407874001
"CAALFM_C205880WA",NA
"IDP1",-1.04525695236563
"CAALFM_C205900WA",1.078547105437
"CAALFM_C205910WA",1.49400386774921
"COX8",-0.545383293792116
"COX9",-0.75748418670887
"VPS33",-0.648215641485131
"TES15",-2.09977342186297
"CAALFM_C205960CA",-0.1569932818906
"TES1",0.576007808290305
"CAALFM_C205980CA",0.187648952965284
"CAALFM_C205990CA",0.462434836133326
"LAS1",0.247960914099865
"SPO72",-0.810709791226627
"CNT",0.842424600113564
"CAALFM_C206030WA",-1.01844008163583
"CAALFM_C206040CA",-1.62845862628968
"tM(CAU)3",-0.273473533186972
"FAA2-1",-3.55430434007309
"CAALFM_C206080CA",-0.731535317044221
"CAALFM_C206090WA",0.551768868030993
"PMT4",0.109644611627777
"CAALFM_C206110WA",-0.414077174378079
"CAALFM_C206120CA",1.37794043127016
"CSM3",1.63078497325271
"CAALFM_C206140CA",1.72726407518565
"RPN10",-0.13095070780091
"CAALFM_C206160WA",0.617513423118149
"ECM17",-1.7713298348574
"FGR12",0.525207051347904
"ILV1",-0.595077826393872
"CAALFM_C206200CA",0.290703206973105
"SER1",-2.70903441985764
"MEC3",-0.011738771755827
"CAALFM_C206230WA",0.776172912312915
"SMD2",-0.765647316607794
"CDC46",1.68321948219706
"CAALFM_C206260WA",0.306240692618886
"CAALFM_C206270WA",0.399034722664777
"CAALFM_C206280CA",0.0580786813065906
"ATP14",-0.854906350335434
"CAALFM_C206300WA",0.0290733398165933
"GSP1",0.223052804410782
"CAALFM_C206320WA",1.47065100090632
"AVT1",0.307287990999747
"EFH1",1.20865363732991
"CAALFM_C206350CA",1.75634122651348
"MAK16",0.948030929955929
"SCP1",0.758967926979026
"IMH3",0.434005322347036
"CAALFM_C206400CA",1.28789429421805
"CAALFM_C206410WA",-0.256695039814208
"RTS1",-0.922992080135736
"CAALFM_C206430CA",-0.881930362438883
"CAALFM_C206440CA",0.648481032035028
"CAALFM_C206450CA",0.291499589796664
"RTA3",2.12676223029633
"RTA2",0.0809470620872369
"CAALFM_C206480WA",0.229096358476451
"CAALFM_C206490WA",-0.371241213968402
"tI(AAU)1",-0.0123691235974255
"CAALFM_C206510WA",-0.839920941997872
"CAALFM_C206520CA",0.593937313450338
"CAALFM_C206530WA",0.899278636693518
"SPF1",0.120505122712477
"CAALFM_C206550WA",-0.030223148160065
"CAALFM_C206560WA",0.124283314274525
"CAALFM_C206570CA",-1.97092978177445
"GIT1",-0.415454745179502
"CAALFM_C206600WA",-0.138016469882525
"CAALFM_C206610CA",-0.832352768031438
"CAALFM_C206620WA",-1.30682507669331
"CAALFM_C206630CA",-2.62005620205584
"VAS1",0.340025928698162
"CAALFM_C206650CA",-0.550829558843961
"CAALFM_C206660WA",0.422414332926817
"DBF2",-0.290082077094649
"FRP3",-1.21166181926402
"PEX22",-0.916385838154564
"AMO2",-2.92302074356289
"CAALFM_C206710WA",-1.54559192782964
"GRE2",-0.917581960387689
"LSP1",-1.32598790488869
"CAALFM_C206740WA",0.993466823820056
"CAALFM_C206750CA",-0.364321444193212
"CAALFM_C206760CA",-0.421200292657323
"CAALFM_C206770WA",-2.60917425088254
"CAALFM_C206780CA",0.342110334952492
"CAALFM_C206790WA",-0.321735303001393
"CAALFM_C206800CA",0.616938205532894
"RPL11",-0.225054766149417
"PRE2",-0.582264183898163
"FHL1",1.06597573987109
"SPR1",-1.43064696377506
"CAALFM_C206850WA",1.13679907427404
"LTE1",0.307756142998333
"PST1",-1.70228220865613
"PRB1",-2.21331855125011
"CAALFM_C206890CA",-1.60182882742573
"YPT72",-1.21606668573115
"CAALFM_C206920CA",-0.525534450532032
"CAALFM_C206930CA",1.09596757770623
"ARE2",-1.08534977559575
"CAALFM_C206950CA",-0.373295948813342
"SPE3",0.247061111529754
"AAH1",1.43709895938075
"CAALFM_C206980WA",-0.283350793302459
"CAALFM_C206990WA",1.36219097510513
"CAALFM_C207000WA",0.507240845505767
"CAALFM_C207010WA",-0.527712153856432
"CAALFM_C207020CA",1.10250430076316
"CAALFM_C207030CA",0.0270267470767285
"CAALFM_C207040WA",0.879908446045485
"CAALFM_C207060WA",0.667521852171229
"CAALFM_C207070WA",-0.0253380438620161
"CAALFM_C207080CA",-1.33226059477753
"OLE2",0.832914982020375
"CAALFM_C207100WA",0.0421856414048837
"CAALFM_C207110CA",0.81117860716736
"RFA2",1.02370971211505
"RCK2",0.538685167181114
"CAALFM_C207140WA",-3.80433000279658
"SMF12",0.331611738145496
"AFT2",0.683628498823382
"CAALFM_C207180WA",-0.521401533714793
"CAALFM_C207190CA",-0.238216739739473
"CAALFM_C207200WA",-0.408858164480121
"TPK2",-1.79961890526935
"CAALFM_C207220WA",-0.332745610709222
"ZCF10",0.647302872904159
"CAALFM_C207240CA",0.656114371278192
"CAALFM_C207250CA",0.869212207475418
"DQD1",-1.47760566030844
"CAALFM_C207270WA",-2.77739088451777
"CAALFM_C207280WA",1.99296550947388
"CAALFM_C207290WA",0.80286786370266
"RPA12",0.733156374136007
"CCT5",0.532762849177676
"ARP3",-1.79380080173184
"TOR1",-0.544642821625956
"NOC4",0.898178467193681
"MCM3",1.62040287269546
"CAALFM_C207360WA",0.652278612651552
"CAALFM_C207370WA",-0.359166752031031
"SSC1",-0.0908296164795428
"CAALFM_C207390CA",-1.29092759645883
"APR1",-2.63948827001038
"CAALFM_C207410WA",0.330918182191385
"CAALFM_C207420WA",-0.132438724169901
"CAALFM_C207430CA",-1.93992720163659
"CAALFM_C207440CA",0.566992196768069
"RCL1",0.912568032256563
"TAF4",0.0246461716067479
"YCS4",1.10003808742395
"LPT1",-0.92290830459303
"HEM15",-0.511402209087009
"MED4",-0.13883175585297
"CAALFM_C207510WA",-1.32476208840152
"CAALFM_C207520CA",0.385605061117467
"CAALFM_C207530CA",-0.329548549582425
"CAALFM_C207540WA",-0.44379361383304
"CAALFM_C207550WA",-0.463290837687968
"SWR1",0.563237892627513
"RNR22",1.70104944473417
"CAALFM_C207580WA",-0.0517533025353441
"VMA10",-1.03327860577973
"MSC7",-0.702226627307709
"CAALFM_C207610CA",0.418474583400225
"CAALFM_C207620WA",0.453464761049403
"CAALFM_C207630CA",-0.828782134877805
"CAALFM_C207640WA",-0.775511245676815
"CAALFM_C207650CA",-1.15750201891619
"PDS5",1.34342956704868
"GLE1",0.458472820575917
"CAALFM_C207680WA",0.0974917996275391
"CAALFM_C207690WA",0.50138945337703
"CAALFM_C207700CA",0.0181723860679822
"CAALFM_C207710WA",1.31147459813459
"CAALFM_C207720CA",0.00877111399393231
"YVC1",0.921712983679166
"CAALFM_C207740WA",0.547571338322456
"RHO2",-0.63967092838897
"CAALFM_C207760WA",-0.226488777019306
"CAALFM_C207770CA",-0.265219678920255
"CAALFM_C207790CA",0.249744960124513
"CAALFM_C207800WA",-0.0405904226122111
"CAALFM_C207810WA",-0.529673609951647
"PHO86",-1.34919105544431
"FLC3",0.849276760979156
"CAALFM_C207840WA",1.37307589007627
"tM(CAU)2",0.00756905060750758
"CAALFM_C207860WA",-1.27644926233695
"CAALFM_C207870CA",NA
"APM4",-0.396735183476793
"PRS5",0.598456040097911
"GDH2",-2.61423060280363
"CAALFM_C207910CA",-2.06590015610586
"CAALFM_C207920WA",0.517700468758832
"VRP1",-0.844091744181306
"ALG7",0.197404631956803
"SEH1",-0.438567322540013
"NSA1",0.857901980515151
"tI(AAU)2",0.00582178356303352
"CAALFM_C207980WA",-0.599832264075308
"tA(AGC)1",-0.400558898281348
"KRE30",0.815238764011607
"BLM3",0.44120172416875
"CAALFM_C208020CA",-0.215179251535737
"CAALFM_C208030WA",-0.0663771230138092
"RPS10",0.0640092898499499
"SIT1",2.8263111455015
"RPR1",-0.45705531622437
"CAALFM_C208060WA",-1.64870218014108
"MRS4",0.0639887676607335
"IFM3",0.59495129255969
"CAALFM_C208090WA",0.919515355245225
"CAALFM_C208100WA",0.498201988606382
"RAD57",0.861089607895663
"MAF1",-3.76657892526949
"ARA1",-3.50599399934538
"PHM7",-1.61579498889947
"CAALFM_C208150WA",0.962947900510568
"CAALFM_C208160CA",-0.410659778121329
"CAALFM_C208170WA",0.29067671453407
"CAALFM_C208180CA",1.25538756033566
"VMA5",-0.426089099010749
"CAALFM_C208200WA",2.5679547229137
"MFA1",4.39286652167241
"CAALFM_C208240WA",-0.679367041120522
"CAALFM_C208260WA",0.955860706623105
"CAALFM_C208270CA",-0.308763307218204
"EAF3",-0.0848650433798816
"UCF1",-0.292823902802383
"TIM22",0.237363241062949
"CAALFM_C208320CA",0.929159057862775
"CAALFM_C208330WA",0.713374864515318
"CAALFM_C208340CA",1.80493512551982
"CAALFM_C208350CA",0.418762108580118
"OPT5",1.77370314585303
"TEF1",-0.19951081964866
"CAALFM_C208380CA",0.4752006715233
"CAALFM_C208390WA",-2.93520472626822
"CAALFM_C208400CA",-0.681827876874962
"CAALFM_C208420WA",0.708135551707085
"PGA46",0.514926503144764
"CAALFM_C208450WA",0.375332142250903
"CAALFM_C208460CA",-3.17747239267735
"STN1",0.664518580690331
"RRP8",0.658280718488868
"DSE1",-1.41239131675744
"RSP5",0.753319853004263
"CAALFM_C208510WA",-0.349694247757077
"CAALFM_C208520CA",1.24987364174497
"CAALFM_C208530CA",0.668686783894182
"CAALFM_C208540CA",-1.21109669124378
"MSU1",0.779185304505972
"SMC2",0.30184863154897
"ANP1",0.570765721214022
"CAALFM_C208580WA",-0.102345907735986
"YWP1",-3.58991488399082
"GTR1",-0.403542425080149
"ERG9",-0.187781816623449
"CAALFM_C208620WA",-1.83394818962864
"CAALFM_C208630CA",-0.0415029914550402
"PST2",-2.27880873232583
"CAALFM_C208650WA",-0.568464002608131
"CAALFM_C208660CA",1.56903161736704
"UTP15",0.897398698205621
"MSH3",0.278644448737379
"CAALFM_C208690CA",0.37959909746135
"CAALFM_C208700CA",0.471238620480065
"PEX17",-0.76326409981736
"CAALFM_C208720WA",0.475144014794406
"MFG1",0.356065164202526
"CAALFM_C208740WA",0.0813220632792236
"CAALFM_C208750WA",-0.388464291606128
"TIF4631",0.899082073489689
"CAALFM_C208770CA",-0.654162258218805
"RPT6",-0.128351501613775
"JEM1",0.232110250689251
"APE3",-1.66199123332143
"IPP1",-2.45369519373378
"SPO11",0.64543119731905
"CAALFM_C208830WA",0.667695360535673
"CAALFM_C208840WA",0.755645708151917
"CAALFM_C208850CA",-2.01740311311085
"CAALFM_C208860WA",-0.201213688669066
"PIR1",0.605960503236878
"BUD20",0.175784116539299
"CAALFM_C208890WA",1.02373319253597
"CAALFM_C208900WA",-0.52113637097537
"CAALFM_C208910CA",-1.29779274173984
"CAALFM_C208920WA",-1.19831854702703
"CAALFM_C208930WA",-0.458078362615779
"VPS28",-0.201313394045283
"CAALFM_C208950WA",-0.00889550509388001
"CAALFM_C208960CA",0.103635677064546
"DFG10",-0.84059235595258
"PGA55",1.35238597676
"CAALFM_C208990CA",0.864120020042751
"CAALFM_C209000CA",-0.738751056041185
"STB3",-2.41509474644765
"CDC47",0.864443100684418
"CAALFM_C209030WA",-1.31455861874837
"CAALFM_C209040WA",-0.744773169279729
"CAALFM_C209050CA",-0.576488448168429
"ASN1",-0.0235041401166766
"CAALFM_C209070CA",-2.39755936352903
"FGR18",0.306259497588987
"CAALFM_C209100CA",0.701656345065802
"CAALFM_C209110CA",1.75849828338969
"IFF6",0.949880331125107
"MET10",-0.321690671877704
"MIT1",1.21804299040519
"CAALFM_C209160WA",0.667223183747149
"SLP2",0.138455103760161
"CAALFM_C209180WA",0.377220751883878
"tP(UGG)2",-1.49896915622166
"DDR48",-0.650689804989459
"KIS1",0.201023418000079
"CAALFM_C209240CA",0.877063265908927
"CAALFM_C209250WA",-1.23123088464682
"GLO2",-1.60088459791722
"SGT1",0.700287185088725
"CAALFM_C209280CA",-0.618971263330036
"CAALFM_C209290WA",-0.240914870731121
"MED18",-0.329335581943809
"CAALFM_C209310CA",0.605415440743365
"PES1",1.36358295036996
"CAALFM_C209330CA",-0.299838403289253
"CAALFM_C209340WA",-0.471718517844842
"TAZ1",-0.0966142567200528
"CAALFM_C209360WA",0.591212954463561
"KAR3",0.3108086081845
"RRP15",1.21956624884005
"ABG1",-0.839103878309752
"ERG24",-1.22736749916438
"CAALFM_C209420WA",0.59390045501746
"RPL3",0.212861178660648
"CAALFM_C209460CA",0.676409638830463
"PMS1",1.49132802919026
"CAALFM_C209480WA",0.661609303290063
"PHO13",0.0619490700335751
"CAALFM_C209500WA",1.06182095486251
"CAALFM_C209510CA",0.280022002109776
"CCT2",0.719982401860276
"EAP1",0.914052151738936
"CAALFM_C209540WA",0.734451704039696
"CAALFM_C209550CA",-1.27356158787437
"CAALFM_C209560CA",-1.81950977366037
"CAALFM_C209570CA",0.566224360439545
"AGE2",-0.0170184096410914
"CAALFM_C209590CA",-2.43951102075545
"CAALFM_C209600CA",-0.953739421236069
"CAALFM_C209610WA",0.290651388805783
"CAALFM_C209620WA",-0.175616131759737
"CAALFM_C209630CA",0.51860595662065
"PMI1",1.18502941366695
"CAALFM_C209650WA",-2.18199386676453
"CAALFM_C209660WA",0.701677556782881
"CAALFM_C209670CA",0.356140796386799
"CAALFM_C209680WA",0.676782570267419
"CAALFM_C209690CA",-1.11302106490032
"YEA4",-0.86439160568444
"CAALFM_C209710CA",-3.59950977841795
"SUP35",0.55331753169781
"IPK2",-1.38195015769319
"SSO2",0.362494704138266
"LEU42",-2.33267803877228
"CAALFM_C209760WA",-0.256761804299508
"INP51",0.105081498527277
"CAALFM_C209780CA",-0.41547631862015
"CAALFM_C209790WA",-0.427989178240946
"CAALFM_C209800CA",-0.386666072486051
"CAALFM_C209810CA",-0.265241039430959
"CAALFM_C209820WA",0.86205535676658
"CAALFM_C209830CA",-1.03054917735128
"MTW1",-1.21489920355627
"CAALFM_C209850CA",0.381189740377496
"CAALFM_C209860CA",-3.41633671271372
